timestamp,x,y,z
0,-6.27,-0.83,-0.67
10,-6.25,-0.26,-0.75
20,-6.56,-0.44,-1.32
30,-6.61,1.64,-1.76
40,-6.99,3.53,-3.08
50,-6.99,5.45,-2.9
60,-7.19,5.58,-3.13
70,-6.78,5.96,-3.81
80,-6.05,5.83,-5.03
90,-5.59,5.58,-7.52
100,-5.97,7.7,-11.04
110,-5.47,9.34,-14.2
120,-4.49,10.35,-16.19
130,-4.0,10.27,-17.16
140,-4.05,9.54,-17.21
150,-3.96,10.37,-17.58
160,-4.6,11.23,-18.06
170,-4.68,12.2,-18.06
180,-4.61,12.53,-17.57
190,-4.33,12.31,-16.24
200,-3.73,11.74,-14.42
210,-3.19,11.12,-12.76
220,-2.99,10.77,-11.36
230,-3.2,10.49,-10.03
240,-3.95,10.26,-8.79
250,-4.76,10.02,-7.37
260,-4.98,10.21,-5.73
270,-4.84,10.01,-3.95
280,-4.43,9.45,-2.47
290,-4.14,7.9,-1.04
300,-3.94,6.54,1.31
310,-4.05,5.74,2.5
320,-4.3,5.21,3.71
330,-4.52,4.81,6.62
340,-3.7,4.88,11.04
350,-3.33,6.76,15.77
360,-2.65,7.11,19.17
370,-2.45,7.16,22.98
380,-2.9,3.16,24.13
390,-3.77,0.65,24.78
400,-6.59,-3.89,23.03
410,-4.45,-11.78,22.54
420,-5.52,-10.85,20.31
430,-7.07,-4.13,19.52
440,-7.08,0.02,20.36
450,-5.9,-0.91,22.24
460,-5.28,-4.45,21.75
470,-5.02,-6.39,19.07
480,-4.6,-5.66,17.16
490,-4.19,-4.83,15.94
500,-3.78,-4.03,15.15
510,-3.16,-3.31,14.72
520,-2.79,-2.27,14.34
530,-2.67,-0.9,13.63
540,-2.99,2.72,12.65
550,-2.99,3.14,10.77
560,-2.49,4.47,9.92
570,-1.51,6.98,9.4
580,-1.0,9.45,8.85
590,0.06,11.55,8.18
600,-0.42,13.93,6.2
610,0.2,15.24,3.88
620,-0.47,11.27,1.92
630,1.91,12.45,-0.21
640,2.7,13.03,-3.55
650,4.05,15.25,-5.96
660,2.67,19.12,-10.7
670,0.2,21.19,-14.44
680,-2.62,22.93,-17.67
690,-4.76,24.16,-19.56
700,-4.65,22.3,-17.8
710,-2.63,19.61,-15.66
720,-0.88,16.84,-14.27
730,-0.18,15.21,-13.66
740,-0.45,14.63,-13.69
750,-1.47,14.86,-13.69
760,-2.54,15.35,-13.4
770,-3.27,15.29,-12.45
780,-3.44,15.11,-11.23
790,-3.53,15.47,-9.76
800,-4.03,15.65,-9.24
810,-4.13,16.86,-8.78
820,-4.76,16.15,-8.74
830,0.64,16.58,-0.96
840,-1.16,12.94,-3.76
850,-0.36,12.29,-2.15
860,0.39,11.83,0.11
870,0.13,13.06,-0.83
880,-0.12,11.53,0.42
890,-0.33,9.43,3.53
900,0.79,8.12,8.3
910,0.21,6.79,12.2
920,-1.5,8.4,12.67
930,-3.14,10.0,8.99
940,-3.7,9.53,9.06
950,-4.24,8.83,10.72
960,-3.93,8.32,10.33
970,-4.6,8.01,9.56
980,-4.83,6.34,9.73
990,-4.8,6.36,9.17
1000,-4.45,5.18,9.32
