timestamp,x,y,z
0,-9.34,-0.18,1.29
10,-9.41,-0.16,1.7
20,-9.49,-0.03,1.75
30,-9.42,-0.44,1.64
40,-9.39,-0.04,1.54
50,-9.39,0.43,1.34
60,-9.27,0.2,1.41
70,-9.46,0.63,0.92
80,-9.08,0.51,0.93
90,-8.92,0.57,1.05
100,-9.0,0.47,1.17
110,-9.08,-0.03,1.34
120,-9.18,-0.52,1.28
130,-9.37,-0.79,0.95
140,-9.36,-0.85,0.81
150,-9.4,-0.78,0.86
160,-9.32,-0.86,1.03
170,-9.2,-0.89,1.47
180,-9.41,-0.87,1.76
190,-9.75,-0.58,1.76
200,-10.11,-0.3,1.44
210,-10.23,-0.11,1.16
220,-10.3,-0.13,1.03
230,-9.93,-0.32,1.27
240,-9.5,-0.43,1.62
250,-9.56,-0.49,1.7
260,-9.24,-0.54,1.59
270,-9.36,-0.12,1.65
280,-8.26,-0.49,2.54
290,-8.68,-0.34,3.5
300,-10.18,0.02,3.23
310,-10.95,0.3,2.13
320,-10.78,0.11,1.24
330,-10.36,-0.28,0.99
340,-9.85,-0.29,1.11
350,-9.61,0.01,1.61
360,-9.49,0.66,2.51
370,-9.85,0.04,2.66
380,-10.96,-1.65,1.89
390,-10.99,-2.29,1.18
400,-10.0,-2.64,1.08
410,-10.11,-3.47,1.19
420,-11.04,-4.24,1.38
430,-11.66,-3.91,1.0
440,-11.82,-3.08,0.87
450,-12.28,-2.08,0.89
460,-12.61,-2.29,0.72
470,-12.69,-3.33,0.87
480,-12.27,-4.01,1.58
490,-10.91,-3.76,2.96
500,-10.55,-4.68,3.22
510,-11.07,-5.49,2.34
520,-11.27,-5.16,0.79
530,-10.73,-3.18,0.86
540,-9.66,-1.53,1.59
550,-9.78,1.92,2.18
560,-9.48,5.6,2.09
570,-8.75,3.57,3.68
580,-6.89,11.78,-0.15
590,-8.23,17.23,0.33
600,-7.31,15.63,-0.13
610,-6.21,19.29,0.76
620,-5.73,23.18,1.29
630,-5.41,25.83,1.59
640,-4.59,26.27,1.65
650,-3.9,24.42,0.83
660,-3.42,21.99,-0.06
670,-2.74,20.05,-0.47
680,-2.34,18.11,-0.63
690,-2.34,15.96,-0.57
700,-1.94,13.71,0.23
710,-1.99,10.55,0.21
720,-2.06,8.53,0.43
730,-1.9,3.89,1.48
740,-2.85,4.07,3.17
750,-3.73,3.26,5.54
760,-4.08,2.17,7.91
770,-4.33,0.72,9.18
780,-3.39,-5.01,10.09
790,-2.66,-11.68,10.5
800,-2.28,-12.58,12.25
810,-1.3,-21.31,9.94
820,-1.29,-31.22,13.4
830,1.03,-34.44,17.01
840,1.93,-34.39,12.65
850,-2.64,-23.83,13.15
860,-2.99,-21.62,11.36
870,-2.8,-20.45,8.59
880,-2.8,-20.45,6.1
890,-3.44,-18.84,3.44
900,-3.52,-16.95,1.43
910,-2.83,-15.64,1.17
920,-2.81,-14.74,1.82
930,-2.98,-12.72,2.96
940,-3.26,-9.96,4.47
950,-3.64,-7.57,5.72
960,-3.87,-4.9,4.22
970,-4.76,0.24,9.15
980,-4.93,4.4,6.76
990,-5.22,5.94,6.8
1000,-5.18,5.89,7.17
