timestamp,x,y,z
0,-9.92,1.04,0.1
10,-10.18,1.09,-0.18
20,-10.01,1.09,-0.25
30,-9.8,1.04,-0.15
40,-9.77,1.1,0.06
50,-9.86,1.18,0.07
60,-9.98,1.34,0.08
70,-9.91,1.41,0.16
80,-9.82,1.31,0.22
90,-9.73,1.11,0.27
100,-9.67,0.93,0.3
110,-9.54,0.72,0.41
120,-9.46,0.5,0.47
130,-9.51,0.39,0.54
140,-9.57,0.43,0.65
150,-9.53,0.53,0.69
160,-9.61,0.68,0.61
170,-9.65,0.95,0.63
180,-9.7,0.95,0.61
190,-9.66,0.78,0.55
200,-9.51,0.54,0.51
210,-9.36,0.27,0.45
220,-9.26,0.03,0.33
230,-9.15,-0.22,0.37
240,-9.03,-0.36,0.48
250,-9.13,-0.42,0.49
260,-9.15,-0.59,0.61
270,-9.22,-0.8,0.81
280,-9.35,-0.93,1.15
290,-9.18,-1.04,1.58
300,-9.15,-0.98,1.58
310,-8.98,-1.18,1.69
320,-9.01,-1.16,1.27
330,-8.76,-0.92,1.15
340,-8.54,-0.8,1.05
350,-8.11,-0.36,0.92
360,-7.63,0.28,0.9
370,-7.57,0.68,0.45
380,-7.52,1.2,-0.31
390,-7.59,2.34,-1.17
400,-7.47,3.59,-2.55
410,-7.06,4.79,-4.63
420,-6.72,5.53,-6.88
430,-6.61,4.65,-9.64
440,-6.14,4.99,-12.63
450,-5.02,7.84,-14.31
460,-4.19,10.74,-16.15
470,-4.45,12.05,-18.24
480,-5.24,12.87,-19.45
490,-4.28,14.94,-20.19
500,-4.37,15.41,-20.37
510,-4.41,16.1,-19.51
520,-3.64,16.14,-18.21
530,-3.16,16.16,-16.23
540,-2.95,14.64,-14.08
550,-2.32,13.28,-11.1
560,-1.77,12.44,-8.28
570,-1.42,12.1,-4.98
580,-1.7,11.35,-2.62
590,-1.93,10.25,0.58
600,-2.5,9.69,2.2
610,-3.36,9.54,1.81
620,-3.3,8.32,4.83
630,-3.07,6.8,12.11
640,-3.01,7.37,13.15
650,-2.71,7.54,13.97
660,-2.77,5.63,15.72
670,-3.29,2.76,17.71
680,-3.45,0.02,23.12
690,-4.49,-8.3,28.62
700,-2.3,-17.09,29.49
710,-1.81,-14.43,23.26
720,-5.4,-6.97,17.91
730,-12.12,-2.27,16.39
740,-10.4,-2.18,14.55
750,-9.77,-6.07,15.88
760,-8.74,-9.3,17.76
770,-8.01,-8.41,17.09
780,-7.81,-4.57,15.82
790,-6.65,-1.79,16.68
800,-5.64,-0.52,17.29
810,-4.95,2.61,16.17
820,-5.06,3.26,14.46
830,-4.78,3.57,12.62
840,-4.81,4.16,11.11
850,-4.46,5.11,9.97
860,-3.33,6.51,10.19
870,-1.39,8.16,11.34
880,-0.21,10.17,12.3
890,0.57,12.06,12.49
900,1.62,12.55,10.87
910,2.55,12.48,8.35
920,0.35,18.34,2.53
930,1.19,17.15,-3.41
940,0.79,10.98,-0.8
950,3.4,12.06,-1.63
960,6.09,13.71,-3.39
970,6.79,15.13,-7.15
980,5.97,18.86,-10.78
990,3.37,23.48,-13.92
1000,0.61,22.88,-15.52
