timestamp,x,y,z
0,-8.13,2.81,-1.63
10,-7.91,2.79,-1.57
20,-7.69,2.93,-1.57
30,-7.48,3.43,-1.53
40,-7.26,4.12,-1.63
50,-7.01,4.92,-2.22
60,-6.92,5.85,-3.73
70,-7.12,7.01,-6.65
80,-7.75,4.71,-9.9
90,-6.03,13.41,-9.74
100,-6.45,12.03,-12.91
110,-5.41,12.51,-10.73
120,-4.32,10.85,-8.56
130,-4.01,10.87,-8.58
140,-3.9,11.91,-9.52
150,-4.26,13.55,-11.07
160,-4.57,15.13,-11.78
170,-4.77,16.35,-11.81
180,-4.52,16.66,-10.8
190,-3.84,16.07,-9.04
200,-3.07,15.17,-7.2
210,-2.62,14.34,-5.66
220,-2.84,13.85,-4.28
230,-3.54,13.75,-2.79
240,-4.25,13.41,-1.5
250,-4.38,12.45,0.2
260,-4.05,12.07,2.36
270,-3.75,11.67,2.95
280,-3.22,10.87,5.15
290,-2.54,10.02,8.64
300,-1.67,9.44,12.41
310,-1.03,9.36,15.8
320,-0.43,6.67,17.02
330,-1.22,5.3,17.2
340,-1.65,3.85,16.99
350,-1.79,1.51,19.26
360,-2.15,-6.32,23.93
370,-1.21,-16.47,28.77
380,-1.73,-16.64,23.71
390,-4.67,-11.31,21.49
400,-9.92,-8.94,20.36
410,-5.42,-10.98,19.01
420,-4.32,-14.62,19.08
430,-3.9,-15.07,18.07
440,-3.51,-12.68,16.32
450,-3.3,-11.05,14.97
460,-3.46,-10.26,13.85
470,-3.26,-8.71,13.45
480,-3.11,-6.96,13.04
490,-3.1,-4.91,12.71
500,-2.88,-2.66,13.56
510,-2.4,-0.29,14.28
520,-1.85,1.32,13.86
530,-1.75,3.55,12.72
540,-1.32,4.77,12.29
550,-0.58,5.94,12.26
560,-0.22,7.62,12.26
570,0.04,9.42,11.25
580,0.57,12.9,9.56
590,-0.7,21.87,-0.27
600,1.45,25.72,-1.04
610,1.21,17.34,-2.82
620,1.93,15.93,-5.22
630,1.62,21.0,-9.75
640,-0.05,23.04,-12.96
650,-2.15,24.22,-14.5
660,-3.21,23.99,-14.6
670,-3.35,21.07,-12.27
680,-2.58,22.27,-13.79
690,-2.01,19.4,-13.26
700,-2.31,19.3,-13.97
710,-3.15,18.68,-13.78
720,-3.52,17.6,-12.73
730,-3.64,17.25,-11.62
740,-3.3,16.37,-10.26
750,-3.33,13.81,-8.92
760,-3.39,12.89,-6.89
770,-3.91,12.67,-5.75
780,-4.16,11.93,-3.96
790,-5.15,11.06,-3.99
800,-5.48,9.11,-3.44
810,-4.95,10.53,-2.85
820,-3.93,11.46,-2.02
830,-3.09,10.53,-0.93
840,-2.73,9.58,1.98
850,-3.62,8.61,3.11
860,-2.81,7.32,5.63
870,-1.85,6.78,9.23
880,-2.81,8.07,12.93
890,-2.55,7.86,14.43
900,-3.87,8.81,12.49
910,-4.31,6.85,11.17
920,-4.43,6.11,11.21
930,-4.72,6.03,11.36
940,-4.5,5.29,12.31
950,-4.56,4.24,13.25
960,-6.03,3.64,13.13
970,-6.02,1.35,11.98
980,-7.5,0.77,11.26
990,-7.84,-0.4,10.19
1000,-8.3,-0.69,9.16
