timestamp,x,y,z
0,-4.56,-0.7,11.87
10,-4.72,-3.76,12.84
20,-4.91,-6.22,14.32
30,-4.96,-8.74,16.17
40,-4.96,-12.8,17.39
50,-5.87,-12.25,16.63
60,-7.08,-11.69,12.81
70,-7.03,-10.03,12.73
80,-7.37,-8.68,14.02
90,-7.82,-8.89,14.03
100,-7.75,-9.07,14.39
110,-7.36,-11.81,13.32
120,-7.0,-13.69,12.26
130,-6.32,-16.9,9.03
140,-4.69,-16.82,11.11
150,-6.11,-17.47,8.21
160,-6.34,-15.85,3.03
170,-7.36,-12.63,2.57
180,-6.86,-13.02,3.81
190,-6.48,-14.34,4.09
200,-6.75,-12.58,4.97
210,-7.2,-11.37,4.88
220,-7.39,-10.9,6.14
230,-7.51,-10.45,7.87
240,-7.75,-9.48,7.96
250,-7.83,-7.98,8.2
260,-7.57,-7.88,7.93
270,-7.09,-7.67,8.09
280,-6.81,-6.84,7.47
290,-6.32,-6.74,7.37
300,-5.73,-6.85,7.94
310,-5.53,-5.87,8.27
320,-5.66,-3.67,8.19
330,-5.49,-3.13,7.98
340,-5.19,-2.18,8.03
350,-4.78,3.54,10.72
360,-3.79,2.06,10.53
370,-2.46,2.43,8.82
380,-2.03,3.11,8.32
390,-1.54,3.27,8.37
400,-1.87,8.05,9.07
410,-3.26,20.13,4.71
420,-0.02,21.07,6.36
430,-1.62,20.8,4.69
440,-2.74,25.54,3.0
450,-3.54,28.51,1.61
460,-2.94,28.82,0.59
470,-2.67,27.76,-0.07
480,-2.52,26.43,-1.93
490,-2.3,25.99,-3.08
500,-2.07,26.21,-3.63
510,-2.1,26.22,-4.31
520,-2.21,25.77,-4.26
530,-2.52,24.94,-4.15
540,-2.87,23.57,-3.65
550,-2.2,23.14,-1.41
560,-2.75,18.64,-1.61
570,-2.19,17.88,0.62
580,-1.32,18.71,1.82
590,-0.43,17.77,2.8
600,-2.83,13.17,5.52
610,-0.47,10.69,9.1
620,-0.1,9.11,13.63
630,-0.08,7.52,16.06
640,0.23,7.34,17.4
650,0.05,4.8,19.06
660,-1.1,1.81,19.93
670,-1.67,0.13,20.13
680,-2.72,-1.62,19.0
690,-3.0,-1.93,19.2
700,-8.3,-2.4,17.5
710,-7.7,-5.14,15.35
720,-6.39,-5.96,15.88
730,-6.64,-3.4,15.8
740,-7.04,-2.3,13.86
750,-7.27,-3.63,11.84
760,-6.31,-4.76,11.85
770,-8.9,-10.49,12.99
780,-7.63,-10.79,11.19
790,-7.62,-11.14,9.91
800,-7.97,-10.19,9.43
810,-7.94,-10.14,9.25
820,-7.8,-10.33,6.91
830,-8.05,-8.75,5.61
840,-8.15,-7.09,5.15
850,-8.06,-7.12,4.16
860,-8.42,-11.11,-0.37
870,-3.42,-12.6,2.35
880,-5.23,-12.04,6.64
890,-6.73,-7.94,2.54
900,-6.98,-7.84,1.0
910,-6.8,-7.95,0.37
920,-7.13,-5.68,1.14
930,-6.94,-5.2,1.23
940,-6.63,-4.86,1.8
950,-6.9,-4.52,1.92
960,-7.44,-2.29,2.02
970,-7.81,3.17,1.82
980,-8.14,-3.32,0.18
990,-7.77,-0.73,3.52
1000,-8.2,0.98,3.15
