timestamp,x,y,z
0,6.6,13.37,16.6
10,8.2,10.6,19.22
20,8.88,5.14,19.54
30,9.94,-2.3,19.16
40,11.75,-7.3,18.9
50,11.05,-21.27,17.5
60,8.28,-25.48,13.44
70,6.32,-28.02,9.53
80,5.91,-28.61,6.98
90,3.92,-29.78,2.31
100,2.43,-30.99,-2.4
110,0.79,-30.36,-5.96
120,-0.24,-27.82,-8.26
130,-0.45,-24.51,-9.94
140,-0.34,-22.3,-10.65
150,-1.32,-21.98,-11.39
160,-1.67,-22.26,-10.98
170,-1.9,-20.88,-11.27
180,-1.84,-19.09,-12.19
190,-1.72,-18.66,-12.78
200,-1.77,-18.54,-13.38
210,-1.73,-17.8,-13.22
220,-1.19,-16.68,-12.14
230,-0.35,-15.62,-10.9
240,0.82,-15.24,-9.45
250,1.98,-16.23,-8.01
260,3.6,-17.36,-7.08
270,4.97,-19.38,-6.4
280,6.14,-20.55,-4.88
290,6.99,-20.57,-1.73
300,7.81,-19.66,1.69
310,8.97,-19.01,3.97
320,10.71,-19.27,4.66
330,13.18,-18.89,4.78
340,16.13,-18.07,6.68
350,18.65,-16.5,8.87
360,20.73,-15.53,10.99
370,23.41,-11.26,10.45
380,25.81,-1.05,12.39
390,27.0,8.56,19.03
400,25.43,20.38,31.64
410,20.71,22.02,43.0
420,15.13,18.81,51.8
430,10.04,16.3,49.18
440,9.66,13.86,34.48
450,9.93,16.57,19.58
460,9.01,18.2,11.93
470,8.83,18.16,10.06
480,9.67,27.0,12.74
490,9.89,32.77,19.96
500,9.43,31.9,27.05
510,9.33,30.2,35.45
520,9.36,34.48,37.51
530,11.07,36.18,35.05
540,13.8,34.96,30.44
550,18.75,31.09,26.61
560,23.94,24.11,24.45
570,28.79,16.58,24.81
580,34.23,9.02,24.86
590,38.22,-0.9,24.21
600,40.66,-9.46,22.4
610,41.0,-17.84,17.97
620,38.45,-25.39,14.68
630,34.77,-27.95,12.19
640,30.88,-30.0,7.27
650,25.91,-32.45,1.8
660,20.91,-30.48,-3.36
670,15.4,-29.08,-7.65
680,10.39,-31.01,-9.53
690,6.07,-32.41,-10.96
700,2.96,-32.76,-13.45
710,-0.02,-34.31,-15.8
720,-1.81,-34.8,-16.48
730,-3.03,-33.75,-16.47
740,-3.74,-30.79,-15.66
750,-4.22,-26.38,-13.59
760,-4.53,-21.03,-10.95
770,-4.06,-16.3,-7.74
780,-3.88,-12.48,-4.89
790,-3.74,-9.34,-1.08
800,-3.91,-5.58,2.64
810,-4.2,-3.12,5.33
820,-4.28,-2.0,6.36
830,-4.31,-1.35,6.42
840,-4.32,-0.5,6.63
850,-4.2,0.56,7.67
860,-4.27,0.45,9.22
870,-4.41,-0.19,11.05
880,-4.34,-1.13,12.34
890,-4.34,-2.46,12.46
900,-4.27,-3.63,11.55
910,-4.15,-4.63,10.16
920,-4.15,-5.29,8.59
930,-4.19,-5.36,7.15
940,-4.36,-4.94,5.83
950,-4.55,-4.36,5.1
960,-4.84,-4.69,5.07
970,-5.08,-5.09,5.48
980,-5.2,-5.2,6.6
990,-5.17,-5.49,7.58
1000,-4.73,-5.15,8.25
