timestamp,x,y,z
0,-3.64,5.86,15.24
10,-3.36,5.41,15.33
20,-1.99,6.59,15.45
30,-1.75,8.2,15.12
40,-2.47,5.95,12.75
50,-3.24,3.36,10.71
60,-3.48,2.48,9.81
70,-3.68,1.99,10.0
80,-3.97,0.86,10.14
90,-4.47,0.21,9.46
100,-4.74,0.19,8.72
110,-4.91,-0.04,8.26
120,-5.48,-0.3,8.52
130,-6.14,0.85,7.84
140,-6.08,-0.01,6.95
150,-6.0,0.2,6.54
160,-5.68,1.01,5.33
170,-6.46,0.63,2.22
180,-6.17,-0.09,-0.08
190,-6.73,-0.88,-1.77
200,-7.07,-1.33,-1.14
210,-7.78,-1.87,-0.27
220,-7.42,-2.35,0.05
230,-7.56,-2.1,-1.13
240,-7.52,-0.48,-0.57
250,-7.98,-0.89,-2.57
260,-7.83,-0.12,-3.83
270,-7.67,0.88,-2.48
280,-7.56,0.21,-1.61
290,-7.93,-0.98,-2.86
300,-9.35,-2.22,-3.85
310,-9.66,-4.15,-2.89
320,-9.97,-3.91,2.68
330,-8.72,-2.08,1.68
340,-9.06,-2.47,-0.21
350,-9.49,-1.96,-1.6
360,-9.63,-1.11,-1.53
370,-9.89,-0.41,-1.07
380,-10.27,-0.19,-0.77
390,-10.19,-0.72,0.08
400,-10.06,-0.86,1.25
410,-10.17,-0.16,3.68
420,-9.6,0.25,5.68
430,-9.2,1.9,4.53
440,-9.51,2.63,2.17
450,-9.73,2.28,0.2
460,-9.85,1.53,-0.67
470,-9.51,1.07,-0.83
480,-9.59,1.24,-1.58
490,-9.23,1.23,-1.18
500,-9.78,1.0,-1.94
510,-9.06,0.68,-1.11
520,-8.67,1.51,-0.39
530,-8.83,2.0,0.34
540,-8.58,2.42,0.59
550,-8.45,3.15,-0.08
560,-8.37,2.91,-0.72
570,-8.31,2.07,-1.39
580,-8.3,1.91,-1.35
590,-8.53,1.2,-1.34
600,-8.65,1.14,-1.45
610,-8.3,1.22,-1.45
620,-8.46,0.07,-1.0
630,-8.42,0.18,-0.71
640,-8.38,0.56,-1.32
650,-8.52,0.43,-0.71
660,-8.59,-0.11,-0.3
670,-8.59,0.32,-0.1
680,-8.74,0.01,0.05
690,-8.5,-1.0,1.24
700,-8.78,-0.78,1.62
710,-9.1,-1.04,0.93
720,-9.32,-1.49,0.25
730,-9.76,-2.11,-0.83
740,-9.9,-2.46,-0.79
750,-10.04,-2.24,-0.28
760,-10.41,-2.54,0.45
770,-10.33,-2.59,1.77
780,-10.44,-2.97,2.04
790,-10.21,-2.03,2.97
800,-9.32,-2.71,3.14
810,-9.5,-3.75,2.68
820,-9.56,-4.88,1.24
830,-9.39,-4.64,-0.18
840,-8.76,-3.45,-0.92
850,-8.0,-1.55,-1.06
860,-7.35,0.18,-0.28
870,-5.8,1.1,2.41
880,-4.71,1.39,5.2
890,-4.19,2.22,7.61
900,-3.74,3.02,8.95
910,-2.74,5.23,9.54
920,-1.73,9.12,9.27
930,-1.23,14.28,8.94
940,0.11,17.59,9.33
950,1.04,18.04,9.68
960,2.1,17.31,10.4
970,3.05,16.93,10.27
980,3.03,19.22,9.25
990,3.46,22.26,9.18
1000,4.07,23.73,9.37
