timestamp,x,y,z
0,-8.83,5.64,-0.23
10,-8.65,4.43,-1.51
20,-9.2,2.32,-1.96
30,-9.41,1.29,-1.12
40,-8.98,1.59,-0.27
50,-8.47,1.95,-0.47
60,-8.85,1.33,-0.42
70,-8.77,2.99,-1.12
80,-9.4,3.49,-0.98
90,-8.17,4.16,-0.38
100,-8.15,4.68,-0.67
110,-9.29,4.9,-1.19
120,-9.15,5.33,-1.51
130,-9.15,5.94,-1.58
140,-8.98,5.6,-1.45
150,-8.45,5.47,-1.57
160,-9.59,3.52,0.6
170,-9.3,2.4,0.26
180,-8.98,2.16,-0.87
190,-8.2,1.57,-0.86
200,-8.2,0.31,-0.46
210,-9.03,-0.35,0.57
220,-9.74,0.05,2.04
230,-9.02,0.72,2.86
240,-8.85,1.9,2.18
250,-9.03,2.92,1.56
260,-8.75,3.56,1.5
270,-8.92,3.54,1.33
280,-9.32,3.65,1.58
290,-9.99,2.62,1.57
300,-10.0,1.81,2.12
310,-9.6,0.71,2.11
320,-10.1,-0.01,1.52
330,-10.6,-0.08,0.91
340,-10.71,0.46,0.62
350,-11.2,1.03,0.76
360,-11.61,0.95,0.15
370,-14.04,-1.08,-0.16
380,-12.06,-2.35,4.21
390,-9.47,-0.13,6.14
400,-11.28,2.37,-2.04
410,-12.22,9.89,-1.32
420,-9.06,13.81,-3.02
430,-7.37,16.72,-6.67
440,-5.98,15.44,-11.41
450,-4.22,19.0,-13.5
460,-1.43,23.94,-14.72
470,-0.22,23.79,-15.8
480,-0.87,22.54,-15.75
490,-0.22,21.88,-14.87
500,0.92,21.09,-13.55
510,1.03,19.53,-11.88
520,1.72,17.67,-10.0
530,1.95,16.09,-8.31
540,1.72,15.59,-6.25
550,1.42,15.78,-2.58
560,0.07,13.92,0.28
570,-1.07,11.47,2.71
580,-1.06,10.53,4.14
590,-0.69,8.46,5.72
600,-0.41,5.91,7.06
610,-0.41,3.17,8.45
620,-1.34,-1.5,10.2
630,-1.53,-3.78,11.74
640,-2.13,-4.89,13.17
650,-2.78,-5.73,14.33
660,-3.14,-10.06,14.09
670,-2.85,-11.49,17.12
680,-4.32,-9.8,14.07
690,-4.72,-10.99,16.99
700,-5.25,-11.11,16.86
710,-5.91,-12.06,18.68
720,-6.44,-12.72,19.78
730,-6.86,-13.15,19.89
740,-6.94,-13.04,18.52
750,-6.03,-13.14,17.21
760,-5.18,-14.12,16.51
770,-6.61,-14.83,14.44
780,-4.99,-13.32,14.74
790,-4.28,-12.18,14.07
800,-4.58,-9.23,12.84
810,-5.3,-5.02,10.7
820,-5.08,-3.73,9.79
830,-4.75,-2.59,9.71
840,-4.43,-2.33,9.87
850,-4.22,0.45,8.75
860,-4.48,2.04,7.98
870,-3.38,5.9,4.55
880,-2.75,6.74,2.57
890,-0.61,8.74,1.03
900,-0.44,11.3,-0.35
910,3.02,13.77,7.07
920,2.21,32.48,-1.96
930,-2.53,48.13,-5.69
940,-3.71,44.44,-8.06
950,-3.59,41.41,-8.85
960,-2.41,36.15,-9.32
970,-1.36,30.37,-9.81
980,-0.7,24.83,-10.65
990,0.69,22.86,-9.16
1000,2.34,20.85,-10.68
