timestamp,x,y,z
0,-2.57,10.64,-8.62
10,-0.69,12.77,-8.9
20,-1.5,14.62,-10.32
30,-0.07,16.14,-10.73
40,0.9,17.32,-10.22
50,0.89,17.36,-9.94
60,1.12,16.84,-9.13
70,1.42,16.34,-7.99
80,1.13,16.38,-6.94
90,0.49,16.48,-5.39
100,-0.54,16.6,-3.46
110,-1.7,16.77,-1.26
120,-2.96,16.61,0.17
130,-4.51,16.4,0.28
140,-4.88,15.17,2.89
150,-5.52,13.36,3.41
160,-5.95,11.01,3.71
170,-6.0,9.68,5.4
180,-5.18,7.28,8.72
190,-5.07,5.71,11.9
200,-4.72,3.99,15.48
210,-5.05,2.61,16.74
220,-6.24,2.55,15.02
230,-6.75,0.93,16.33
240,-6.96,-1.07,17.69
250,-7.69,-3.04,17.08
260,-7.83,-7.2,18.16
270,-8.96,-12.17,21.09
280,-10.33,-13.14,22.45
290,-9.31,-11.32,18.19
300,-9.22,-13.29,14.9
310,-8.65,-12.66,15.16
320,-7.28,-15.65,15.29
330,-6.85,-15.02,13.54
340,-4.66,-24.45,3.99
350,-3.29,-29.97,8.44
360,-2.89,-29.65,9.69
370,-3.77,-23.26,0.65
380,-6.17,-12.37,6.54
390,-4.61,-10.5,9.87
400,-4.88,-12.08,12.97
410,-5.94,-9.13,14.66
420,-5.24,-6.11,13.34
430,-6.23,-2.67,11.61
440,-6.04,-1.04,11.42
450,-6.01,-2.14,10.62
460,-5.7,-2.46,11.69
470,-4.98,-0.95,15.23
480,-4.3,0.49,17.56
490,-3.83,2.21,17.8
500,-3.04,3.91,16.71
510,-2.19,5.05,15.12
520,-1.37,4.53,12.91
530,-1.83,8.43,11.61
540,-5.1,30.48,-0.79
550,2.49,17.82,9.44
560,-2.56,17.88,6.3
570,-2.93,21.12,7.53
580,-3.35,19.84,7.24
590,-2.2,18.22,5.67
600,-1.33,16.92,3.19
610,-1.48,16.37,-0.67
620,-1.48,18.98,-2.15
630,-1.64,22.74,-2.79
640,-1.81,26.36,-3.6
650,-3.02,29.13,-4.97
660,-4.45,30.4,-5.45
670,-4.56,28.71,-4.38
680,-3.93,26.17,-3.63
690,-4.0,24.07,-2.46
700,-2.9,21.82,-1.13
710,-4.96,15.48,-1.74
720,-2.48,15.66,0.37
730,-1.8,14.36,2.16
740,-1.87,13.07,3.65
750,-2.49,12.2,3.74
760,-2.81,10.69,4.73
770,-3.22,9.01,6.55
780,-3.4,6.93,10.52
790,-3.71,4.75,14.08
800,-4.58,1.98,14.47
810,-6.02,1.09,11.55
820,-6.97,2.2,9.66
830,-6.67,1.9,11.45
840,-6.43,0.15,11.88
850,-6.53,-0.73,11.4
860,-6.66,-2.13,12.35
870,-6.91,-3.87,13.56
880,-7.19,-5.31,15.0
890,-6.94,-8.33,15.95
900,-6.98,-8.49,15.18
910,-6.26,-8.27,13.66
920,-9.22,-11.59,10.72
930,-8.29,-11.39,1.09
940,-8.76,-12.8,4.6
950,-8.65,-8.13,5.56
960,-9.23,-8.56,-0.73
970,-9.27,-6.87,0.68
980,-8.76,-6.01,2.77
990,-8.72,-5.54,2.6
1000,-8.62,-5.26,2.33
