timestamp,x,y,z
0,-8.75,0.24,1.8
10,-8.68,0.21,1.98
20,-8.7,0.19,2.06
30,-8.74,0.26,2.1
40,-8.65,0.09,2.01
50,-8.75,-0.06,1.68
60,-8.65,0.19,1.36
70,-8.5,0.83,1.35
80,-8.25,1.73,1.35
90,-7.89,2.2,1.26
100,-7.51,2.14,1.22
110,-7.24,1.81,0.9
120,-7.08,1.73,0.65
130,-6.46,2.41,0.67
140,-5.7,3.31,1.0
150,-5.05,4.62,1.48
160,-4.27,6.27,1.94
170,-3.18,7.6,2.08
180,-2.49,8.43,2.04
190,-1.48,10.33,1.75
200,-0.33,13.62,1.84
210,0.49,17.98,2.46
220,1.02,24.57,4.79
230,1.78,29.53,10.57
240,1.79,28.33,18.09
250,1.64,25.16,23.85
260,1.34,22.49,24.89
270,1.35,20.27,23.53
280,1.53,12.94,21.77
290,3.3,8.93,18.0
300,3.86,4.76,14.02
310,4.27,0.86,11.59
320,4.63,-4.97,10.07
330,4.26,-11.34,9.6
340,2.89,-17.19,11.0
350,1.17,-20.1,13.57
360,-0.38,-19.02,14.64
370,-1.34,-16.75,13.31
380,-1.95,-15.4,10.4
390,-2.46,-14.6,7.67
400,-3.32,-14.55,5.03
410,-3.98,-14.7,3.42
420,-4.07,-14.8,2.17
430,-4.07,-15.17,0.71
440,-3.9,-15.74,-0.46
450,-3.74,-16.56,-1.8
460,-3.52,-17.6,-3.71
470,-3.65,-18.67,-6.39
480,-3.95,-19.03,-8.94
490,-3.8,-20.13,-9.97
500,-3.87,-22.24,-11.16
510,-3.72,-23.09,-12.35
520,-3.25,-22.59,-13.47
530,-2.27,-21.89,-13.59
540,-1.17,-20.84,-11.87
550,0.27,-19.94,-8.84
560,1.42,-19.09,-5.74
570,2.8,-17.6,-2.54
580,4.03,-15.77,0.11
590,5.3,-14.22,2.75
600,6.34,-13.1,5.01
610,7.31,-9.46,6.64
620,7.91,-3.78,8.35
630,7.95,-1.29,9.76
640,7.63,-0.47,11.81
650,7.61,-0.1,13.09
660,8.1,0.42,13.84
670,8.33,4.13,14.28
680,8.01,10.23,17.48
690,7.35,15.46,24.99
700,5.92,16.78,32.13
710,3.03,13.65,34.38
720,1.97,11.09,30.76
730,2.3,13.23,22.37
740,2.62,16.83,17.67
750,2.73,19.64,19.28
760,3.93,24.22,20.6
770,4.56,27.56,21.63
780,5.4,29.63,25.04
790,5.97,27.63,29.68
800,6.3,24.28,32.62
810,7.33,21.51,32.85
820,9.9,18.32,29.5
830,12.32,13.27,23.01
840,14.4,8.65,17.19
850,16.05,4.65,11.97
860,16.9,1.6,8.62
870,17.59,-0.97,8.71
880,17.99,-9.31,9.6
890,16.66,-17.21,10.73
900,14.81,-20.82,12.24
910,12.88,-22.9,12.93
920,10.84,-25.73,12.31
930,8.65,-27.93,10.44
940,6.24,-30.18,8.96
950,3.93,-31.04,7.28
960,1.82,-30.06,5.17
970,-0.15,-27.68,3.3
980,-1.44,-24.83,1.4
990,-2.6,-22.78,0.14
1000,-3.34,-20.23,-1.05
