timestamp,x,y,z
0,-0.4,18.25,5.47
10,-0.0,16.31,6.99
20,0.26,14.11,7.78
30,-0.07,12.1,11.28
40,0.19,7.5,15.31
50,-0.98,3.63,14.63
60,-8.64,3.03,19.39
70,-2.26,-6.68,15.79
80,-4.0,-9.07,16.77
90,-3.05,-10.17,15.34
100,-4.35,-10.3,14.8
110,-3.06,-12.06,15.11
120,-2.95,-17.4,15.67
130,-2.55,-21.38,15.6
140,-3.96,-22.25,11.46
150,-5.91,-16.41,10.74
160,-7.45,-10.11,14.51
170,-11.74,-20.85,16.9
180,-7.63,-18.31,17.29
190,-7.31,-19.78,16.48
200,-7.06,-20.78,15.07
210,-6.69,-20.1,12.36
220,-5.71,-21.34,9.34
230,-5.08,-20.39,7.68
240,-4.63,-20.75,6.04
250,-4.66,-17.67,5.82
260,-4.22,-16.04,6.67
270,-4.18,-13.12,7.5
280,-3.89,-11.37,8.34
290,-3.82,-9.83,7.42
300,-3.16,-9.9,8.49
310,-1.98,-6.88,8.27
320,-2.18,-4.27,8.22
330,-2.17,-3.32,8.31
340,-1.94,-2.89,8.21
350,-1.86,-1.69,9.47
360,-2.1,-1.37,10.24
370,-2.15,-0.85,10.66
380,-1.17,-0.15,11.07
390,-1.21,2.03,12.5
400,-1.24,5.73,13.21
410,-1.77,14.18,11.58
420,1.52,19.83,10.44
430,-2.53,22.77,3.82
440,-2.56,25.96,5.53
450,-3.13,27.51,5.93
460,-2.64,29.9,2.24
470,-1.5,31.1,-1.27
480,-1.31,31.7,-2.95
490,-1.92,31.87,-2.7
500,-2.21,30.63,-1.08
510,-2.27,29.02,1.81
520,-2.93,27.59,3.8
530,-3.59,23.67,3.32
540,-2.02,22.07,3.72
550,0.78,23.19,5.86
560,2.48,20.77,7.8
570,-1.34,15.8,1.68
580,-1.72,11.83,4.23
590,-1.58,13.91,8.93
600,-2.72,11.45,10.3
610,-3.54,9.07,10.83
620,-4.71,6.53,11.61
630,-3.67,2.12,12.58
640,-3.23,1.12,16.39
650,-3.24,-3.57,18.28
660,-2.34,-5.56,20.05
670,-3.79,-6.42,19.48
680,-4.32,-5.75,17.28
690,-10.42,-7.34,15.77
700,-7.3,-5.59,14.42
710,-7.45,-6.08,13.12
720,-7.37,-6.72,12.05
730,-7.29,-6.98,11.1
740,-7.32,-6.23,9.58
750,-7.74,-7.34,6.37
760,-7.73,-5.75,5.03
770,-7.22,-10.16,1.61
780,-6.13,-11.12,5.0
790,-6.05,-8.88,6.85
800,-6.75,-9.04,4.15
810,-7.15,-8.4,3.32
820,-7.16,-7.37,3.21
830,-7.42,-6.55,2.44
840,-7.69,-5.71,2.49
850,-7.66,-5.76,2.35
860,-7.4,-6.35,3.57
870,-7.69,-5.68,3.07
880,-7.62,-5.5,3.43
890,-7.79,-5.45,3.27
900,-7.87,-5.05,3.66
910,-7.89,-4.98,3.41
920,-7.97,-5.04,3.24
930,-8.25,-4.61,2.82
940,-8.35,-4.41,2.64
950,-8.33,-4.63,2.38
960,-8.32,-4.71,2.57
970,-8.31,-4.94,2.78
980,-8.3,-4.8,3.05
990,-8.41,-4.38,3.2
1000,-8.55,-3.1,3.63
