timestamp,x,y,z
0,-8.61,-6.08,2.12
10,-8.72,-6.75,3.02
20,-8.66,-7.3,3.51
30,-8.36,-7.68,3.64
40,-8.07,-7.55,3.47
50,-7.82,-6.99,3.02
60,-7.45,-6.17,2.64
70,-7.31,-3.15,2.42
80,-7.12,-0.55,2.22
90,-7.09,2.97,2.6
100,-7.59,6.94,3.5
110,-8.62,10.37,4.83
120,-9.35,13.95,4.85
130,-9.58,16.57,4.98
140,-8.2,20.79,3.51
150,-6.38,23.32,4.53
160,-6.29,27.13,3.47
170,-5.38,28.25,0.47
180,-3.23,29.6,-1.46
190,-2.83,29.3,-1.01
200,-3.22,23.16,0.7
210,-3.83,18.2,-1.18
220,-2.79,17.27,3.2
230,-3.34,12.84,1.29
240,-3.04,11.6,1.32
250,-2.55,12.01,2.94
260,-1.91,9.65,6.06
270,-2.01,6.14,7.98
280,-2.55,0.11,10.27
290,-2.73,-4.74,12.74
300,-8.47,-10.62,14.38
310,-3.46,-16.76,13.05
320,-1.82,-20.39,15.63
330,-1.91,-24.62,15.36
340,-3.65,-21.25,13.85
350,-5.64,-19.79,14.3
360,-6.23,-17.98,13.86
370,-7.38,-17.58,11.29
380,-7.2,-18.22,10.12
390,-6.72,-19.02,8.57
400,-6.25,-20.12,7.4
410,-5.88,-20.33,5.55
420,-5.65,-19.36,4.11
430,-5.38,-18.25,3.64
440,-5.29,-16.39,3.9
450,-5.08,-14.78,4.11
460,-4.93,-13.3,3.96
470,-5.68,-9.9,4.38
480,-5.18,-8.82,4.82
490,-4.09,-9.38,6.93
500,-3.15,-9.14,8.34
510,-2.9,-9.49,10.61
520,-4.43,-6.03,13.86
530,-3.49,-2.3,15.01
540,-3.01,2.0,16.79
550,-3.2,6.14,19.95
560,-2.25,11.84,18.41
570,0.71,18.14,17.16
580,0.2,25.47,15.34
590,-1.51,34.15,13.49
600,-1.83,24.87,13.96
610,-2.08,23.7,8.91
620,-0.06,25.59,8.82
630,1.03,27.69,8.27
640,1.0,30.07,7.83
650,0.93,31.04,8.06
660,-0.41,30.89,8.85
670,-2.07,31.01,10.39
680,-2.71,29.58,11.06
690,-2.45,27.43,10.71
700,-0.28,25.26,11.15
710,1.68,20.83,11.02
720,2.96,17.44,9.27
730,3.57,12.96,7.69
740,2.52,11.61,9.65
750,4.41,16.05,15.15
760,5.6,9.53,12.96
770,3.42,-3.58,13.22
780,4.83,-15.01,15.93
790,13.98,-7.6,21.13
800,6.64,-6.67,26.4
810,1.81,-5.98,21.06
820,2.64,-5.9,18.5
830,3.07,-13.0,17.88
840,2.11,-16.2,16.26
850,-1.88,-28.88,0.1
860,-1.36,-20.6,9.81
870,-2.85,-24.14,10.92
880,-2.7,-21.77,9.52
890,-3.24,-18.53,8.77
900,-4.73,-17.16,9.49
910,-5.57,-13.29,6.45
920,-6.65,-11.11,5.1
930,-13.31,-9.69,3.57
940,-10.43,-5.68,-2.22
950,-7.97,-5.42,2.7
960,-6.79,-10.95,2.99
970,-6.21,-9.79,4.09
980,-6.47,-7.3,3.3
990,-6.23,-6.5,3.59
1000,-6.08,-5.55,3.83
