timestamp,x,y,z
0,-1.82,2.34,9.83
10,-1.84,2.0,9.45
20,-1.82,2.2,9.26
30,-1.8,2.23,9.43
40,-1.79,2.1,9.82
50,-1.82,2.15,9.34
60,-1.83,2.19,9.34
70,-1.82,2.2,9.66
80,-1.83,2.13,9.85
90,-1.81,2.11,9.4
100,-1.86,2.24,9.32
110,-1.84,2.2,9.57
120,-1.81,2.1,9.81
130,-1.83,2.15,9.44
140,-1.83,2.19,9.31
150,-1.84,2.18,9.47
160,-1.8,2.12,9.74
170,-1.82,2.12,9.53
180,-1.82,2.19,9.41
190,-1.84,2.16,9.49
200,-1.83,2.15,9.56
210,-1.84,2.18,9.41
220,-1.84,2.14,9.45
230,-1.82,2.14,9.61
240,-1.86,2.17,9.57
250,-1.83,2.16,9.53
260,-1.82,2.14,9.52
270,-1.82,2.11,9.53
280,-1.84,2.23,9.58
290,-1.85,2.23,9.53
300,-1.81,2.19,9.58
310,-1.84,2.2,9.54
320,-1.85,2.17,9.58
330,-1.41,1.33,10.45
340,-1.65,1.96,9.64
350,-1.76,1.49,9.49
360,-1.78,1.71,9.6
370,-1.75,1.82,9.76
380,-3.43,2.79,9.51
390,-2.89,4.07,9.79
400,-2.58,3.64,8.69
410,-2.48,2.4,9.0
420,-2.15,4.07,10.44
430,-1.75,5.52,10.07
440,-0.73,2.12,11.96
450,-0.68,2.1,11.4
460,-1.15,1.95,10.28
470,-1.37,2.56,10.7
480,-1.96,2.91,11.64
490,-1.37,2.5,13.79
500,-0.51,2.41,13.62
510,-0.33,2.08,13.11
520,-0.58,1.63,12.19
