timestamp,x,y,z
0,-4.57,2.04,-2.48
10,-4.27,4.14,-4.01
20,-3.85,10.12,-5.75
30,-4.44,16.36,-5.73
40,-5.6,17.84,-3.84
50,-6.03,17.26,0.06
60,-6.16,18.62,1.88
70,-6.07,20.86,-0.72
80,-5.05,21.37,-5.22
90,-4.02,21.44,-8.67
100,-3.07,22.44,-10.06
110,-1.95,23.46,-9.71
120,-0.56,22.79,-8.99
130,0.99,21.67,-8.09
140,2.31,21.56,-6.07
150,3.68,20.89,-1.93
160,4.0,20.53,3.01
170,3.65,20.95,7.75
180,3.68,20.13,11.72
190,4.55,17.1,14.4
200,5.01,11.25,15.63
210,4.94,4.48,15.66
220,4.71,-1.98,15.69
230,4.01,-6.49,16.27
240,2.96,-7.76,16.06
250,2.85,-8.34,15.27
260,2.72,-9.87,15.1
270,2.63,-11.71,15.64
280,2.7,-13.19,16.93
290,2.14,-14.04,18.72
300,0.14,-14.96,21.49
310,-1.43,-14.3,25.97
320,-2.61,-9.75,29.86
330,-3.6,-5.38,30.95
340,-3.5,-5.19,29.46
350,-3.0,-9.48,24.87
360,-2.12,-12.73,19.65
370,-1.83,-14.58,14.99
380,-1.29,-15.73,11.71
390,-0.46,-15.75,9.16
400,0.41,-14.26,7.94
410,1.47,-12.22,8.22
420,2.28,-10.51,9.07
430,3.24,-9.35,10.72
440,4.38,-7.75,11.84
450,5.18,-6.38,12.2
460,6.0,-4.77,13.02
470,6.73,0.36,13.09
480,8.37,2.45,12.03
490,8.57,5.66,11.31
500,9.1,8.72,11.07
510,9.52,11.38,10.91
520,9.9,15.01,10.22
530,9.87,19.03,8.38
540,9.58,22.55,7.34
550,9.67,23.51,7.57
560,10.12,24.58,7.98
570,9.03,27.07,8.73
580,7.31,31.27,9.45
590,6.69,37.2,9.32
600,5.31,39.77,7.74
610,4.54,37.95,7.04
620,5.36,32.31,7.33
630,5.97,26.32,5.94
640,6.35,21.93,4.8
650,7.46,19.92,4.65
660,8.47,17.77,4.45
670,9.19,15.78,5.09
680,10.06,13.33,6.67
690,10.36,10.87,9.1
700,10.18,9.06,12.88
710,10.03,6.75,17.82
720,9.74,4.36,21.32
730,9.21,2.12,23.78
740,9.1,-0.4,24.71
750,9.96,-2.91,23.83
760,9.86,-7.45,20.96
770,7.72,-12.1,17.87
780,4.81,-13.16,16.06
790,2.46,-9.63,15.8
800,0.79,-5.31,16.23
810,-0.63,-2.69,16.33
820,-1.79,-2.67,15.33
830,-2.18,-3.85,13.78
840,-1.95,-5.5,12.47
850,-1.85,-7.35,10.22
860,-2.03,-8.66,7.52
870,-2.41,-9.55,5.75
880,-2.79,-9.55,4.46
890,-3.2,-8.48,3.4
900,-3.64,-6.47,3.33
910,-3.52,-4.85,5.02
920,-3.77,-3.38,6.66
930,-3.84,-1.92,9.63
940,-3.75,0.61,10.64
950,-3.67,1.34,11.04
960,-3.42,1.13,10.8
970,-3.24,0.61,10.02
980,-3.18,0.5,9.23
990,-3.15,0.68,8.86
1000,-3.24,0.83,8.85
