timestamp,x,y,z
0,-9.22,-1.71,3.48
10,-8.86,-1.62,3.18
20,-8.59,-1.56,2.49
30,-8.44,-1.34,1.89
40,-8.35,-0.82,1.59
50,-8.25,-0.31,1.52
60,-8.03,-0.04,1.55
70,-7.77,0.16,1.41
80,-7.54,0.13,1.06
90,-7.25,0.08,0.78
100,-6.85,0.22,0.86
110,-6.6,1.03,0.96
120,-6.36,1.99,0.75
130,-6.07,2.87,0.34
140,-5.79,3.61,-0.17
150,-5.66,4.5,-1.0
160,-5.67,5.35,-1.96
170,-5.67,6.02,-2.62
180,-5.69,6.38,-2.91
190,-5.61,6.58,-2.94
200,-5.54,6.47,-2.96
210,-5.3,6.27,-3.01
220,-5.06,6.28,-3.23
230,-4.77,6.66,-3.68
240,-4.54,7.77,-4.49
250,-4.32,9.7,-5.3
260,-4.1,11.62,-6.0
270,-3.92,13.14,-6.55
280,-3.78,13.83,-6.93
290,-3.86,13.43,-7.06
300,-3.02,13.06,-6.83
310,-2.69,12.86,-7.06
320,-2.46,12.74,-8.28
330,-1.44,13.99,-9.02
340,-1.23,15.16,-10.1
350,-0.99,16.92,-11.14
360,-0.39,19.5,-11.38
370,-0.31,22.4,-10.74
380,-0.09,24.64,-9.48
390,0.22,24.53,-8.06
400,-0.41,21.61,-7.1
410,-0.03,21.89,-5.98
420,0.2,20.78,-4.64
430,-0.67,18.44,-3.01
440,-0.65,16.71,-1.37
450,-0.18,14.69,0.58
460,0.28,11.67,3.27
470,0.81,9.09,6.49
480,0.75,2.68,10.34
490,0.1,-3.15,13.34
500,-0.44,-6.58,15.37
510,-1.53,-11.26,15.49
520,-2.17,-12.04,16.0
530,-2.96,-10.98,17.25
540,-3.54,-9.04,18.93
550,-3.98,-7.84,20.66
560,-4.29,-7.22,22.77
570,-4.39,-7.66,24.36
580,-4.43,-8.76,26.71
590,-4.55,-10.15,26.88
600,-4.55,-12.37,26.78
610,-5.24,-12.28,25.57
620,-4.13,-14.92,24.48
630,-2.41,-22.52,24.25
640,-2.16,-18.63,21.98
650,-3.09,-13.58,17.96
660,-2.82,-11.37,18.05
670,-2.65,-9.5,16.77
680,-2.68,-8.17,16.11
690,-2.37,-6.77,15.33
700,-1.97,-5.33,13.78
710,-1.15,-3.74,12.14
720,-0.25,-1.82,11.17
730,0.04,0.42,10.77
740,0.58,2.82,10.66
750,1.27,3.97,10.2
760,1.82,4.92,9.09
770,2.07,7.13,7.07
780,3.96,11.1,5.42
790,5.3,12.08,3.41
800,8.57,15.83,2.33
810,9.8,20.8,1.37
820,4.88,78.15,-27.17
830,5.27,52.94,-2.33
840,4.96,44.47,-5.87
850,4.42,37.42,-7.04
860,5.91,29.58,-9.37
870,6.42,26.07,-10.46
880,5.93,27.16,-10.44
890,5.41,28.46,-10.0
900,5.21,28.57,-9.56
910,5.01,28.59,-8.79
920,4.95,28.25,-7.62
930,5.33,25.91,-5.64
940,5.65,22.54,-3.42
950,5.3,19.38,-1.64
960,4.37,16.82,-0.12
970,3.59,14.44,1.69
980,3.84,12.96,4.38
990,4.08,9.28,5.78
1000,4.1,6.69,7.58
