timestamp,x,y,z
0,-5.53,2.17,3.47
10,-5.81,1.95,3.25
20,-6.26,1.61,3.33
30,-6.83,1.41,3.82
40,-7.48,1.7,4.59
50,-7.91,1.73,5.35
60,-8.09,1.25,5.9
70,-8.13,0.73,6.2
80,-8.01,0.5,6.21
90,-7.86,0.73,6.11
100,-7.75,1.22,6.14
110,-7.85,1.55,6.34
120,-7.91,1.96,6.65
130,-8.05,2.04,6.8
140,-8.17,1.81,6.86
150,-8.23,1.45,6.93
160,-8.17,0.94,6.91
170,-7.98,0.46,6.86
180,-7.88,0.25,7.02
190,-7.93,0.22,7.15
200,-8.23,0.4,7.2
210,-8.73,0.38,7.08
220,-9.15,0.19,6.82
230,-9.48,-0.56,6.8
240,-9.58,-1.99,6.92
250,-9.47,-3.94,6.93
260,-9.29,-6.16,6.78
270,-9.05,-7.93,6.87
280,-8.38,-8.5,6.92
290,-7.54,-8.57,7.27
300,-6.66,-8.03,7.45
310,-5.84,-7.07,7.42
320,-4.75,-6.07,6.79
330,-3.94,-5.41,5.78
340,-3.29,-4.9,4.64
350,-2.42,-4.1,3.85
360,-1.23,-3.04,3.21
370,0.23,-1.06,2.47
380,1.95,1.84,1.11
390,3.81,5.87,-1.28
400,5.02,9.61,-4.19
410,5.79,14.12,-5.49
420,5.85,16.97,-4.3
430,5.93,18.01,-1.02
440,6.22,18.67,1.68
450,6.45,20.44,-0.08
460,6.53,25.6,-5.27
470,6.89,31.36,-11.17
480,8.02,37.75,-14.4
490,9.2,41.39,-13.17
500,9.23,40.58,-7.42
510,9.28,38.04,-0.39
520,9.71,35.96,4.66
530,11.26,35.33,6.77
540,13.93,32.28,5.81
550,16.42,25.95,4.46
560,17.93,10.94,5.3
570,17.22,5.06,7.73
580,15.67,0.95,10.95
590,14.03,-3.01,13.3
600,11.88,-6.91,14.9
610,9.38,-10.27,17.17
620,7.13,-14.81,20.2
630,4.99,-18.03,23.92
640,2.93,-19.73,26.07
650,1.68,-23.4,27.13
660,-0.16,-27.93,26.59
670,-1.37,-31.99,23.54
680,-2.35,-33.64,18.66
690,-2.85,-33.57,14.03
700,-3.19,-32.45,11.0
710,-2.75,-29.88,10.09
720,-2.02,-26.76,9.86
730,-1.46,-24.62,9.62
740,-1.09,-23.97,7.46
750,0.65,-23.07,5.18
760,2.42,-21.21,4.08
770,4.47,-19.95,3.91
780,6.75,-18.47,4.84
790,9.02,-15.03,7.4
800,10.99,-11.31,10.25
810,13.17,-8.2,12.55
820,14.65,-5.38,14.46
830,16.49,-1.38,15.57
840,17.79,6.3,14.11
850,18.29,14.8,10.3
860,17.77,22.34,4.86
870,16.93,24.51,1.09
880,16.83,25.48,-0.78
890,17.31,29.45,-1.97
900,17.59,34.94,-2.79
910,16.25,44.26,-0.17
920,14.09,51.46,3.11
930,11.57,52.81,4.31
940,8.96,47.41,2.64
950,7.56,39.25,-1.39
960,7.79,32.26,-5.19
970,8.66,24.84,-4.55
980,9.1,18.98,-0.94
990,9.29,15.01,2.42
1000,9.89,12.26,4.13
