timestamp,x,y,z
0,-11.9,3.75,6.1
10,-12.14,2.23,5.52
20,-12.16,0.32,5.79
30,-11.93,-0.39,6.4
40,-11.39,0.13,7.02
50,-11.0,-0.61,7.11
60,-10.72,-1.09,6.69
70,-10.47,-1.3,6.3
80,-10.21,-1.62,6.02
90,-10.02,-1.83,5.79
100,-9.55,-1.79,5.56
110,-9.37,-1.9,5.35
120,-9.0,-1.99,5.09
130,-8.57,-2.11,4.89
140,-8.27,-2.22,4.66
150,-8.08,-2.41,4.36
160,-7.78,-2.48,4.2
170,-7.49,-2.3,3.98
180,-7.12,-2.04,3.77
190,-6.68,-2.09,3.66
200,-6.26,-2.17,3.51
210,-5.76,-1.19,3.14
220,-5.41,-0.62,2.9
230,-4.98,0.43,2.79
240,-4.75,0.54,2.34
250,-4.5,1.17,2.09
260,-4.06,0.97,1.52
270,-3.35,-0.16,0.57
280,-2.3,0.03,-1.1
290,-1.33,1.24,-4.64
300,-1.16,5.59,-7.38
310,-1.06,7.74,-8.57
320,-1.13,10.31,-9.17
330,-1.16,11.09,-11.46
340,-0.86,12.34,-14.71
350,-0.21,14.66,-16.89
360,-0.13,15.76,-18.51
370,-0.89,13.4,-19.1
380,-1.09,14.07,-19.63
390,-0.83,14.38,-19.61
400,-0.96,15.62,-20.04
410,-1.2,17.18,-20.34
420,-1.32,18.61,-20.11
430,-1.01,19.19,-19.14
440,-0.4,18.68,-17.58
450,0.58,17.2,-15.69
460,1.75,15.43,-13.3
470,2.56,14.07,-10.12
480,2.55,14.62,-7.09
490,1.88,15.89,-4.21
500,1.0,15.32,-0.23
510,-0.9,13.99,2.02
520,-1.44,13.76,5.4
530,-0.74,14.54,10.45
540,-0.14,15.75,15.55
550,0.01,16.49,21.68
560,-1.14,14.52,25.67
570,-3.56,11.54,26.01
580,-4.45,9.66,27.57
590,-3.55,6.66,30.53
600,-6.75,7.0,33.71
610,-2.21,-3.34,34.04
620,-1.18,-5.35,31.67
630,0.41,-17.24,31.45
640,2.16,-26.98,28.96
650,4.08,-26.14,22.79
660,0.13,-21.97,15.3
670,-2.08,-18.81,9.58
680,-0.65,-19.77,11.19
690,-1.4,-13.73,10.22
700,-0.92,-11.13,9.77
710,-0.95,-9.5,10.54
720,-1.39,-6.72,11.36
730,0.09,-3.41,11.9
740,1.37,4.86,15.91
750,1.11,7.99,14.39
760,3.34,11.93,13.53
770,3.4,15.24,11.06
780,4.07,30.21,-17.71
790,4.25,11.86,9.36
800,2.3,12.21,-2.3
810,0.95,15.76,-2.64
820,-1.5,17.51,-4.41
830,0.75,14.99,-6.88
840,1.73,18.26,-9.08
850,1.37,19.3,-12.07
860,0.64,20.76,-14.22
870,-0.03,21.98,-15.24
880,-1.17,23.18,-16.3
890,-2.34,23.4,-17.55
900,-2.4,21.85,-18.04
910,-1.73,19.37,-17.33
920,-0.91,17.2,-15.76
930,-0.45,15.92,-13.99
940,0.1,14.18,-11.85
950,-0.89,13.01,-10.47
960,-1.47,12.74,-9.1
970,-2.79,13.18,-8.22
980,-4.55,13.57,-7.08
990,-5.44,14.22,-5.32
1000,-5.38,14.98,-4.08
