timestamp,x,y,z
0,5.82,11.86,-3.96
10,5.82,8.18,-4.49
20,7.08,5.43,-4.43
30,7.54,4.46,-3.86
40,8.97,5.14,-2.41
50,10.6,7.36,-1.4
60,11.16,11.43,1.76
70,11.47,15.25,4.6
80,11.18,17.57,6.52
90,11.57,18.76,7.25
100,12.06,18.77,5.86
110,12.15,15.23,5.28
120,12.34,12.84,5.31
130,12.98,12.2,5.8
140,13.47,13.35,8.25
150,14.2,14.13,10.43
160,14.57,15.23,9.44
170,15.63,14.63,8.82
180,17.24,15.13,8.28
190,18.17,14.24,9.19
200,19.05,11.62,11.3
210,20.14,9.32,14.28
220,20.41,8.14,17.75
230,20.58,8.66,19.84
240,21.25,7.02,21.29
250,21.81,5.57,22.8
260,21.46,4.32,24.45
270,19.62,4.0,22.3
280,18.17,3.76,20.33
290,16.04,3.87,19.68
300,14.15,3.5,18.86
310,12.83,2.43,17.53
320,11.35,1.23,16.36
330,10.29,0.01,15.37
340,9.41,-1.68,13.94
350,8.18,-3.81,12.19
360,7.04,-5.71,10.56
370,5.41,-7.05,9.04
380,3.95,-7.97,7.93
390,2.71,-8.24,7.52
400,1.89,-7.37,7.7
410,1.53,-5.81,8.22
420,1.28,-4.12,8.65
430,1.43,-2.51,9.02
440,1.6,-1.57,9.01
450,1.57,-1.09,8.63
460,1.22,-1.64,7.45
470,0.95,-3.12,5.77
480,0.57,-1.06,2.89
490,-0.11,-0.92,2.31
500,0.04,-0.53,1.75
510,-0.18,0.07,0.76
520,-0.56,1.04,-0.97
530,-0.8,2.54,-3.09
540,-1.48,4.35,-5.17
550,-2.28,6.03,-6.08
560,-2.64,7.32,-5.31
570,-2.8,7.83,-3.37
580,-2.74,8.71,-1.15
590,-2.72,10.14,0.97
600,-2.8,11.82,2.21
610,-2.68,12.52,2.19
620,-2.96,12.68,2.01
630,-3.16,12.33,1.7
640,-3.34,11.65,1.87
650,-3.49,10.5,2.23
660,-3.7,9.79,2.54
670,-3.8,9.5,2.88
680,-3.91,8.56,2.18
690,-2.93,9.21,2.79
700,-2.63,9.68,3.91
710,-2.75,9.87,4.24
720,-2.66,10.35,4.07
730,-2.82,10.95,4.42
740,-2.69,11.29,5.19
750,-2.57,11.12,5.97
760,-2.45,10.45,6.16
770,-2.32,10.1,6.13
780,-2.24,9.6,5.15
790,-2.01,9.28,4.77
800,-1.86,9.73,4.97
810,-1.76,10.76,5.0
820,-1.85,11.88,4.96
830,-1.91,12.15,5.31
840,-1.74,11.88,6.18
850,-1.42,10.97,6.93
860,-1.38,9.84,7.26
870,-1.19,8.57,7.98
880,-1.18,7.2,8.32
890,-1.24,6.22,8.57
900,-1.25,5.42,8.74
910,-1.41,4.86,8.94
920,-1.55,4.72,9.21
930,-1.64,4.88,9.38
940,-1.65,4.8,8.7
950,-1.86,4.6,9.05
960,-2.21,4.32,9.07
970,-2.4,4.25,8.85
980,-2.58,4.37,8.37
990,-2.79,4.64,7.7
1000,-2.95,4.69,7.16
