timestamp,x,y,z
0,-7.29,-2.47,5.74
10,-7.38,-2.38,5.72
20,-7.37,-2.46,5.69
30,-7.32,-2.53,5.57
40,-7.14,-2.53,5.41
50,-6.97,-2.41,5.08
60,-6.71,-2.18,4.97
70,-6.49,-2.32,5.09
80,-6.49,-2.33,5.46
90,-6.73,-2.57,6.06
100,-7.08,-2.52,6.57
110,-7.42,-2.51,6.88
120,-7.78,-2.29,6.98
130,-7.87,-2.21,7.25
140,-7.77,-2.28,7.22
150,-7.64,-2.62,7.38
160,-7.46,-2.91,7.57
170,-7.46,-2.94,7.59
180,-7.91,-3.14,7.67
190,-9.17,-3.02,7.84
200,-10.28,-2.53,8.34
210,-11.01,-2.48,9.04
220,-11.96,-3.12,9.89
230,-12.47,-3.41,11.92
240,-12.3,-4.47,13.48
250,-12.17,-5.94,13.7
260,-11.49,-6.93,14.19
270,-10.47,-8.29,14.21
280,-9.61,-9.43,14.5
290,-8.79,-10.23,15.38
300,-8.3,-10.91,16.04
310,-8.06,-11.34,15.54
320,-7.19,-10.92,15.32
330,-5.67,-11.54,14.83
340,-3.98,-13.61,13.12
350,-3.89,-7.47,15.07
360,-1.37,-13.36,13.05
370,-1.0,-10.64,9.56
380,0.83,-12.43,9.15
390,2.0,-12.34,7.19
400,2.91,-11.84,5.57
410,3.98,-11.44,4.69
420,4.91,-10.4,3.46
430,5.68,-9.33,2.37
440,6.32,-7.8,1.42
450,6.86,-6.2,0.58
460,7.35,-4.54,0.12
470,7.38,-3.17,0.1
480,6.48,-0.27,-0.06
490,5.86,2.83,0.16
500,5.14,5.58,0.33
510,4.08,7.9,0.58
520,2.53,9.9,1.26
530,0.41,11.86,2.16
540,-2.3,13.49,3.51
550,-5.65,16.35,3.86
560,-8.01,17.94,4.27
570,-9.42,18.51,3.6
580,-9.08,18.1,3.43
590,-7.97,17.32,3.53
600,-7.73,17.24,2.8
610,-7.65,16.72,3.35
620,-8.14,16.5,4.21
630,-8.76,16.29,4.79
640,-9.12,15.21,5.75
650,-9.08,12.34,5.92
660,-8.49,10.55,6.15
670,-8.33,9.09,6.46
680,-7.95,7.66,7.56
690,-7.57,6.49,9.14
700,-7.31,4.94,11.31
710,-8.52,3.42,15.02
720,-11.58,2.95,19.23
730,-13.67,2.65,21.53
740,-13.78,1.75,23.56
750,-11.72,-0.52,26.08
760,-9.66,-1.15,25.75
770,-6.17,-3.84,27.19
780,-3.87,-5.69,29.82
790,-3.52,-7.43,30.22
800,-4.47,-9.25,29.28
810,-6.02,-9.97,27.84
820,-7.33,-11.02,25.5
830,-7.96,-11.8,24.01
840,-7.98,-12.36,22.61
850,-7.36,-12.48,21.18
860,-5.02,-12.77,19.82
870,-3.66,-11.58,19.81
880,-3.28,-11.21,16.02
890,-2.58,-10.52,14.15
900,-2.11,-9.49,13.64
910,-2.07,-8.47,12.21
920,-2.35,-7.15,11.45
930,-2.65,-6.19,10.54
940,-2.51,-5.46,9.82
950,-2.21,-4.93,8.99
960,-1.81,-4.59,7.98
970,-1.13,-3.89,7.1
980,-0.22,-4.19,5.77
990,0.8,-8.62,1.97
1000,0.29,-4.43,1.35
