timestamp,x,y,z
0,-4.58,0.5,10.28
10,-4.75,0.41,10.2
20,-4.83,0.74,10.17
30,-4.81,0.91,10.28
40,-4.87,0.85,10.44
50,-4.93,0.5,10.42
60,-4.92,0.24,10.27
70,-4.87,-0.02,10.0
80,-4.8,-0.56,9.89
90,-4.77,-0.97,9.59
100,-4.72,-1.35,9.18
110,-4.73,-1.84,8.91
120,-4.64,-2.51,8.79
130,-4.65,-2.9,8.54
140,-4.63,-3.29,8.15
150,-4.67,-3.53,7.75
160,-4.76,-3.65,7.27
170,-4.89,-3.7,6.81
180,-5.02,-3.68,6.55
190,-5.23,-3.33,6.38
200,-5.53,-2.79,6.66
210,-6.42,-2.1,7.68
220,-6.71,-1.2,8.44
230,-7.08,-0.86,8.78
240,-7.37,-1.01,9.13
250,-7.68,-1.01,9.34
260,-8.35,-0.92,9.43
270,-8.98,-0.26,9.93
280,-9.49,0.34,11.16
290,-9.93,0.94,13.13
300,-10.07,1.73,15.27
310,-9.88,1.28,16.97
320,-9.23,0.1,17.38
330,-8.15,-1.26,16.05
340,-6.9,-2.92,13.8
350,-5.85,-5.1,12.54
360,-4.98,-6.73,11.49
370,-4.47,-8.85,9.74
380,-4.26,-11.41,7.3
390,-4.16,-15.46,4.24
400,-3.45,-18.61,2.57
410,-2.86,-19.63,1.87
420,-2.23,-18.61,2.12
430,-1.61,-16.93,2.44
440,-0.62,-15.52,2.96
450,-0.18,-14.1,2.5
460,0.72,-13.01,1.37
470,1.53,-12.41,-0.48
480,2.48,-11.78,-2.61
490,3.51,-11.01,-3.92
500,4.54,-9.77,-4.58
510,5.85,-8.46,-4.59
520,7.03,-7.19,-4.02
530,7.61,-5.65,-2.76
540,8.27,-4.05,-2.44
550,9.36,-2.3,-3.58
560,9.89,-0.32,-4.79
570,10.42,2.24,-5.78
580,11.56,4.59,-6.02
590,14.07,5.57,-6.31
600,16.28,5.27,-6.44
610,19.1,6.81,-4.35
620,21.37,10.91,-0.91
630,21.83,11.32,1.23
640,22.78,10.67,5.36
650,22.89,12.69,10.91
660,23.23,15.49,17.35
670,21.35,23.46,18.07
680,17.21,23.55,18.38
690,14.56,21.94,16.84
700,13.28,21.65,12.11
710,12.01,21.55,7.86
720,12.91,18.02,4.84
730,14.66,13.88,2.3
740,15.45,11.14,2.78
750,16.84,9.19,6.12
760,18.05,7.5,9.63
770,17.89,7.36,13.58
780,19.7,8.04,18.13
790,19.85,6.65,21.04
800,19.53,4.99,23.43
810,20.36,4.54,24.65
820,21.53,1.53,25.28
830,20.79,0.59,26.67
840,20.24,1.73,29.4
850,20.56,3.77,31.75
860,21.6,3.37,29.91
870,22.65,-1.56,26.7
880,22.56,-6.96,24.7
890,22.45,-10.32,22.14
900,21.09,-14.01,19.57
910,20.2,-16.52,17.2
920,18.4,-17.3,14.06
930,16.59,-17.28,10.96
940,14.61,-17.97,8.5
950,12.05,-18.64,7.67
960,9.37,-18.88,8.37
970,7.97,-17.27,8.78
980,7.43,-14.82,8.61
990,7.61,-12.95,7.54
1000,7.76,-11.95,6.2
