timestamp,x,y,z
0,-2.79,-12.46,8.56
10,-2.34,-12.52,7.7
20,-1.9,-12.26,7.02
30,-1.38,-11.88,6.32
40,-0.82,-11.33,5.67
50,-0.11,-10.77,5.07
60,0.69,-9.95,4.49
70,1.38,-9.06,3.62
80,2.0,-8.4,2.74
90,2.54,-7.8,1.99
100,2.76,-7.33,1.31
110,3.21,-6.85,1.41
120,3.2,-6.24,1.95
130,2.87,-5.36,2.78
140,2.32,-3.79,3.62
150,1.98,-1.91,4.25
160,2.24,3.73,3.61
170,3.26,3.95,4.41
180,3.86,5.42,4.39
190,3.97,7.34,4.32
200,3.4,8.25,4.91
210,2.07,9.13,5.48
220,0.66,9.61,5.86
230,-0.4,10.37,6.02
240,-0.08,11.81,7.18
250,-0.73,13.38,8.38
260,-1.87,15.9,9.08
270,-2.96,16.35,9.77
280,-4.37,16.44,9.43
290,-5.71,15.95,9.41
300,-6.19,15.22,9.0
310,-5.88,14.68,8.41
320,-5.31,14.05,8.17
330,-4.98,13.66,8.43
340,-5.86,13.45,9.52
350,-6.59,13.89,10.02
360,-6.83,13.75,10.03
370,-6.44,12.68,10.08
380,-5.48,11.0,10.6
390,-4.79,9.82,10.13
400,-4.15,8.37,11.51
410,-4.2,7.64,12.8
420,-4.95,6.73,14.68
430,-6.9,6.14,17.76
440,-8.87,6.29,20.65
450,-10.27,5.57,24.21
460,-11.77,6.09,26.05
470,-10.9,4.44,24.78
480,-6.48,3.27,25.29
490,-2.21,0.81,23.72
500,2.39,-2.64,23.12
510,4.86,-5.3,22.96
520,4.53,-6.05,22.82
530,2.82,-7.56,24.29
540,0.25,-8.52,24.94
550,-1.81,-10.08,25.04
560,-3.4,-10.48,24.19
570,-3.5,-11.05,23.91
580,-3.43,-10.94,23.62
590,-0.21,-10.71,22.95
600,1.03,-11.88,17.12
610,1.89,-11.71,13.05
620,2.19,-11.94,7.86
630,1.28,-11.04,9.16
640,-0.21,-9.98,9.01
650,-1.42,-8.73,8.63
660,-2.13,-7.6,8.44
670,-2.54,-6.61,7.92
680,-2.44,-5.71,7.13
690,-1.9,-5.19,6.36
700,-1.52,-3.99,4.92
710,-1.24,-3.37,3.82
720,-1.23,-3.3,3.28
730,-1.16,-3.64,3.03
740,-1.56,-3.44,2.56
750,-1.86,-2.79,2.56
760,-2.32,-2.78,1.85
770,-2.9,-1.34,2.13
780,-3.52,-1.0,1.9
790,-4.22,-0.4,1.47
800,-4.78,-0.07,1.25
810,-4.89,0.29,1.13
820,-4.89,0.42,0.97
830,-4.87,0.93,1.17
840,-5.11,1.59,0.96
850,-5.57,2.19,1.02
860,-6.21,2.67,1.03
870,-6.98,2.71,1.28
880,-7.78,2.58,1.34
890,-8.2,2.47,1.75
900,-8.46,2.63,2.07
910,-8.46,3.14,2.27
920,-8.39,3.65,2.59
930,-8.4,4.07,2.78
940,-8.55,4.1,2.69
950,-8.88,4.16,2.83
960,-9.43,4.05,2.84
970,-9.88,3.78,2.96
980,-10.13,3.44,3.13
990,-10.17,3.22,3.3
1000,-10.1,3.23,3.62
