timestamp,x,y,z
0,4.08,-11.63,6.05
10,4.09,-10.27,5.66
20,4.07,-8.86,5.12
30,4.1,-7.57,4.55
40,4.24,-6.17,4.01
50,4.14,-5.03,3.86
60,4.16,-3.82,3.86
70,4.07,-2.79,4.0
80,3.87,-1.14,3.84
90,3.5,0.45,3.84
100,2.79,2.52,3.95
110,1.64,4.08,4.14
120,0.48,5.53,4.63
130,-0.9,7.69,4.76
140,-1.95,7.46,4.41
150,-2.28,8.24,4.47
160,-2.96,9.79,3.63
170,-3.8,9.31,3.6
180,-4.67,8.99,4.41
190,-5.7,8.91,4.86
200,-7.05,8.42,4.44
210,-6.61,8.43,3.95
220,-6.37,8.95,3.74
230,-6.3,10.14,3.8
240,-6.66,10.93,4.16
250,-7.38,11.82,4.92
260,-8.09,12.37,6.11
270,-8.53,12.53,6.24
280,-8.19,12.73,6.31
290,-7.29,13.05,6.58
300,-6.55,13.0,6.87
310,-5.12,13.72,7.51
320,-5.59,13.56,8.04
330,-4.16,15.81,9.51
340,-4.13,12.18,9.03
350,-3.68,11.31,9.96
360,-3.94,10.5,11.62
370,-5.14,9.83,13.89
380,-6.3,8.53,16.22
390,-7.56,5.89,18.02
400,-11.18,1.73,17.95
410,-12.49,6.03,23.84
420,-10.53,2.04,31.86
430,-8.78,4.88,23.53
440,-4.42,2.96,22.74
450,0.08,0.42,21.99
460,3.06,-2.34,20.55
470,5.01,-3.75,20.78
480,5.75,-5.04,21.23
490,6.34,-8.02,22.24
500,4.63,-5.42,21.31
510,5.71,-12.79,24.23
520,5.24,-12.82,22.78
530,4.85,-12.89,22.76
540,4.18,-15.89,21.76
550,4.83,-15.98,21.15
560,5.26,-15.95,19.48
570,5.24,-15.8,17.19
580,5.14,-15.32,14.86
590,4.77,-14.94,12.65
600,4.24,-14.25,10.76
610,3.69,-13.27,9.08
620,3.44,-12.04,8.02
630,3.33,-11.07,6.97
640,3.33,-10.13,6.81
650,3.35,-9.35,7.01
660,3.06,-7.88,7.46
670,1.89,-6.21,7.21
680,1.26,-4.88,6.1
690,1.0,-3.82,4.95
700,0.97,-3.23,4.67
710,0.46,-2.49,3.59
720,0.24,-1.91,3.38
730,0.06,-1.52,3.34
740,-0.18,-0.73,3.24
750,-0.81,0.4,2.26
760,-1.23,1.3,2.82
770,-1.74,2.27,3.29
780,-2.54,3.9,3.47
790,-3.83,6.77,2.17
800,-4.91,7.69,1.2
810,-5.4,5.81,1.77
820,-5.48,5.4,1.87
830,-5.58,5.39,1.98
840,-5.96,5.9,2.05
850,-6.5,6.69,2.11
860,-7.15,7.25,2.6
870,-7.87,7.15,3.35
880,-8.52,7.17,3.86
890,-9.06,6.89,4.31
900,-9.56,6.22,4.83
910,-9.69,5.68,4.98
920,-9.5,5.29,5.31
930,-9.32,5.31,5.48
940,-9.25,5.31,5.53
950,-9.42,5.3,5.94
960,-9.92,5.08,6.56
970,-10.63,4.88,7.77
980,-11.32,5.25,8.37
990,-11.76,4.62,9.03
1000,-11.12,3.55,11.44
