timestamp,x,y,z
0,0.17,-7.89,14.99
10,0.65,-9.41,14.26
20,1.0,-9.72,13.2
30,0.58,-9.93,11.94
40,0.21,-10.66,10.72
50,0.06,-11.08,9.86
60,0.07,-10.54,12.21
70,0.2,-15.89,11.71
80,0.67,-5.08,8.08
90,-0.92,-4.13,6.9
100,-0.56,-4.35,7.01
110,0.17,-4.85,7.32
120,1.64,-5.05,7.05
130,1.91,-0.44,4.76
140,2.85,0.18,2.2
150,2.86,0.51,-0.48
160,2.91,1.51,-2.74
170,3.29,2.8,-3.01
180,3.01,4.47,-2.53
190,3.43,6.98,-0.6
200,3.02,8.68,-1.59
210,3.35,11.81,-4.26
220,3.67,11.75,-6.19
230,3.78,9.09,-6.37
240,4.32,9.8,-5.96
250,5.47,10.2,-2.86
260,5.53,9.79,-0.61
270,5.41,11.46,-0.03
280,6.84,12.7,-1.55
290,6.08,14.54,-2.11
300,6.66,17.1,0.48
310,7.18,19.79,-0.05
320,6.88,20.15,-1.88
330,7.32,20.15,-2.45
340,7.54,18.74,-1.24
350,7.75,19.13,-0.22
360,7.79,19.01,-0.31
370,9.31,19.57,-1.54
380,10.94,20.04,-1.57
390,13.87,19.14,-0.48
400,15.33,20.82,1.16
410,18.32,23.81,5.26
420,21.01,27.36,10.36
430,22.97,27.46,13.75
440,25.11,27.05,14.19
450,28.31,24.73,13.97
460,30.88,18.46,14.03
470,32.47,11.87,13.07
480,32.54,5.75,14.42
490,31.46,-0.28,18.19
500,28.57,-3.88,21.02
510,24.41,-5.31,20.26
520,19.25,-5.22,16.97
530,14.73,-4.64,14.24
540,10.8,-4.73,13.66
550,8.48,-4.91,11.92
560,6.44,-6.16,12.56
570,5.04,-4.81,10.84
580,4.36,-3.96,8.41
590,4.14,-4.2,4.81
600,3.74,-5.39,2.55
610,2.09,-6.09,1.67
620,1.13,-6.6,0.76
630,0.78,-3.67,-1.55
640,-0.3,-1.13,-3.77
650,-1.67,1.73,-5.75
660,-3.09,4.51,-7.21
670,-3.9,5.68,-7.06
680,-4.23,6.6,-6.16
690,-4.92,7.89,-6.27
700,-5.38,9.61,-7.28
710,-5.03,9.97,-7.97
720,-5.3,10.0,-7.75
730,-5.36,9.86,-6.45
740,-5.14,9.98,-5.03
750,-4.96,10.38,-3.73
760,-5.09,11.04,-2.7
770,-4.95,12.09,-1.32
780,-5.03,12.81,0.35
790,-5.25,13.11,1.89
800,-5.02,14.01,3.28
810,-5.28,13.42,4.03
820,-5.12,12.74,4.24
830,-4.63,11.24,4.48
840,-4.34,9.79,4.62
850,-4.04,7.8,4.88
860,-3.55,6.28,5.67
870,-3.23,5.39,7.05
880,-3.13,5.4,8.32
890,-3.15,5.87,9.2
900,-3.3,6.43,9.38
910,-3.52,6.87,9.05
920,-3.59,7.21,8.81
930,-3.76,7.53,8.68
940,-3.87,7.66,8.45
950,-4.03,7.64,7.87
960,-4.01,7.41,7.1
970,-3.85,6.98,6.52
980,-3.7,6.65,6.31
990,-3.65,6.49,6.36
1000,-3.68,6.51,6.25
