timestamp,x,y,z
0,-8.38,-2.52,4.5
10,-8.45,-2.52,4.57
20,-8.53,-2.48,4.68
30,-8.64,-2.45,4.75
40,-8.67,-2.4,4.73
50,-8.67,-2.33,4.7
60,-8.53,-2.34,4.65
70,-8.41,-2.4,4.56
80,-8.28,-2.44,4.52
90,-8.22,-2.48,4.46
100,-8.16,-2.48,4.42
110,-8.19,-2.47,4.34
120,-8.21,-2.47,4.32
130,-8.26,-2.5,4.31
140,-8.33,-2.51,4.39
150,-8.4,-2.5,4.37
160,-8.39,-2.58,4.33
170,-8.29,-2.64,4.28
180,-8.18,-2.67,4.22
190,-8.07,-2.71,4.18
200,-7.98,-2.85,4.06
210,-7.93,-2.96,4.08
220,-7.94,-3.07,4.04
230,-7.99,-3.13,4.11
240,-8.07,-3.09,4.14
250,-8.18,-3.02,4.18
260,-8.24,-2.8,4.09
270,-8.44,-2.51,4.02
280,-8.64,-2.0,3.83
290,-8.99,-1.42,3.59
300,-9.31,-0.73,3.63
310,-9.84,-0.34,3.86
320,-10.9,-0.13,3.97
330,-11.8,-0.54,4.73
340,-13.39,-0.88,5.33
350,-14.69,-1.51,6.12
360,-15.58,-2.25,6.66
370,-15.86,-3.61,7.61
380,-15.38,-5.06,8.72
390,-14.41,-6.58,9.7
400,-12.95,-8.1,10.56
410,-11.2,-9.66,11.81
420,-9.57,-13.44,12.2
430,-6.8,-14.17,12.16
440,-5.39,-15.86,14.28
450,-4.9,-15.63,11.73
460,-4.04,-15.71,11.09
470,-3.08,-15.3,9.76
480,-1.44,-15.07,8.43
490,0.18,-14.57,6.67
500,2.07,-14.36,5.19
510,3.54,-13.65,3.85
520,4.52,-12.61,2.73
530,5.03,-11.27,1.9
540,5.26,-9.56,1.36
550,5.49,-7.46,0.9
560,5.42,-5.72,0.9
570,5.56,-3.92,0.78
580,5.33,-2.23,1.2
590,4.91,-0.23,1.47
600,4.74,1.82,2.12
610,4.54,4.43,1.89
620,3.98,7.45,1.99
630,2.96,10.04,2.81
640,1.17,12.38,3.12
650,-1.07,13.42,4.02
660,-3.17,14.56,4.7
670,-5.1,15.17,5.03
680,-6.24,16.49,5.32
690,-7.11,17.21,5.65
700,-6.87,16.65,6.02
710,-6.64,15.85,6.45
720,-6.59,14.03,7.0
730,-6.88,12.98,6.31
740,-6.78,11.02,6.53
750,-6.98,9.89,5.59
760,-7.35,8.46,5.29
770,-9.09,7.14,5.69
780,-10.93,6.23,5.9
790,-12.77,5.85,6.28
800,-13.66,6.16,6.62
810,-14.04,6.31,7.67
820,-14.72,6.67,9.34
830,-15.75,9.29,12.03
840,-15.85,7.23,15.41
850,-16.66,6.58,18.42
860,-16.11,6.93,20.2
870,-13.97,5.95,21.22
880,-10.09,4.67,21.42
890,-5.82,0.55,19.77
900,-0.24,-1.58,20.16
910,0.01,-3.22,20.35
920,-0.89,-4.87,21.18
930,-3.21,-6.06,22.14
940,-5.87,-7.1,22.5
950,-7.98,-7.85,22.21
960,-8.8,-9.44,21.93
970,-8.49,-10.42,20.72
980,-8.75,-9.69,18.64
990,-5.97,-12.68,18.88
1000,-4.9,-11.13,17.42
