timestamp,x,y,z
0,-14.39,-1.63,1.32
10,-14.29,-1.77,1.86
20,-14.31,-2.57,2.47
30,-14.0,-3.42,2.86
40,-13.59,-4.04,3.08
50,-12.78,-3.59,3.4
60,-11.98,-4.13,3.91
70,-11.59,-6.27,3.75
80,-11.1,-8.14,4.3
90,-10.76,-10.0,4.73
100,-9.99,-9.54,5.68
110,-9.0,-8.64,6.57
120,-8.25,-8.68,6.57
130,-7.49,-8.79,5.91
140,-6.55,-9.03,5.19
150,-5.66,-9.11,4.46
160,-4.68,-9.15,3.94
170,-3.66,-10.3,3.29
180,-2.54,-11.05,3.07
190,-1.64,-11.41,3.09
200,-1.92,-13.97,2.18
210,-1.5,-15.21,3.11
220,0.12,-12.36,4.14
230,0.61,-11.03,4.59
240,0.71,-9.39,5.29
250,1.08,-7.84,5.97
260,1.57,-6.38,6.3
270,1.83,-6.48,6.12
280,1.94,-5.3,5.26
290,2.16,-3.56,3.18
300,1.9,-3.35,2.98
310,2.2,-2.4,2.9
320,3.42,12.05,-4.45
330,1.75,-2.25,4.15
340,3.12,4.53,5.2
350,5.0,8.44,7.35
360,6.54,10.72,7.08
370,6.53,17.35,8.99
380,3.22,30.76,-15.38
390,2.24,20.49,-0.42
400,0.0,15.37,-1.7
410,-0.55,18.13,-1.91
420,-2.7,21.4,-2.29
430,-3.87,22.47,-2.91
440,-7.17,12.93,-7.54
450,-6.1,14.39,-3.46
460,-7.06,13.19,-4.77
470,-8.71,15.35,-3.99
480,-8.06,15.65,-2.36
490,-8.77,18.73,-2.74
500,-10.59,24.88,1.32
510,-12.98,27.79,0.18
520,-13.5,29.37,-0.24
530,-13.9,30.92,1.69
540,-11.64,25.47,3.09
550,-10.72,22.11,4.13
560,-10.34,17.86,4.68
570,-6.5,15.09,4.68
580,-29.25,11.29,10.64
590,-24.48,-1.09,8.94
600,-17.49,-2.18,13.23
610,-14.32,4.35,20.37
620,-13.38,8.78,28.22
630,-13.78,7.77,27.57
640,-14.4,1.73,18.44
650,-13.71,-0.22,14.72
660,-11.47,-3.52,14.66
670,-10.06,-4.12,14.41
680,-9.18,-4.42,14.63
690,-8.2,-5.56,15.66
700,-7.09,-6.29,17.28
710,-5.31,-6.62,20.16
720,-1.04,-3.28,21.53
730,-0.61,-2.98,20.97
740,-1.27,-6.65,18.9
750,-4.33,-14.01,16.5
760,-6.42,-9.52,10.35
770,-7.0,-3.34,5.65
780,-5.27,-1.62,3.94
790,-4.63,-4.56,4.86
800,-3.4,-4.83,6.93
810,-2.32,-3.8,5.25
820,-1.37,-3.64,4.37
830,-5.79,-5.61,-12.2
840,-1.21,-0.4,4.17
850,-2.35,-0.91,-0.63
860,-2.48,1.71,-0.05
870,-2.8,1.21,-0.93
880,-2.83,1.25,-1.41
890,-2.87,1.56,-2.34
900,-3.08,2.05,-2.93
910,-3.33,2.75,-3.29
920,-4.04,3.73,-3.82
930,-4.62,3.41,-4.39
940,-4.76,4.33,-4.24
950,-5.01,4.67,-4.56
960,-5.46,5.16,-5.03
970,-5.8,5.0,-4.86
980,-6.17,4.91,-4.68
990,-6.41,4.89,-4.66
1000,-6.65,4.66,-4.84
