timestamp,x,y,z
0,-8.52,-1.7,4.15
10,-8.56,-1.66,4.14
20,-8.6,-1.66,4.08
30,-8.6,-1.71,4.07
40,-8.58,-1.75,4.05
50,-8.57,-1.83,4.07
60,-8.57,-1.88,4.06
70,-8.57,-1.92,4.13
80,-8.57,-1.95,4.24
90,-8.63,-2.02,4.34
100,-8.67,-1.9,4.51
110,-8.78,-1.84,4.53
120,-8.81,-1.77,4.51
130,-8.76,-1.76,4.52
140,-8.75,-1.76,4.44
150,-8.72,-1.76,4.43
160,-8.71,-1.73,4.38
170,-8.72,-1.71,4.28
180,-8.68,-1.68,4.24
190,-8.64,-1.65,4.19
200,-8.64,-1.63,4.13
210,-8.65,-1.59,4.12
220,-8.65,-1.54,4.07
230,-8.65,-1.54,4.06
240,-8.6,-1.49,4.05
250,-8.61,-1.48,4.04
260,-8.61,-1.48,4.04
270,-8.66,-1.42,4.03
280,-8.72,-1.36,4.05
290,-8.79,-1.31,4.09
300,-8.92,-1.2,4.1
310,-9.11,-1.28,4.16
320,-9.48,-1.2,4.12
330,-9.73,-1.34,4.26
340,-10.05,-1.45,4.33
350,-10.41,-1.68,4.71
360,-10.89,-1.73,5.07
370,-11.7,-1.65,5.55
380,-12.48,-1.51,5.71
390,-13.4,-1.54,6.6
400,-14.19,-1.5,7.11
410,-14.94,-1.56,7.37
420,-15.29,-1.73,8.31
430,-15.45,-1.99,8.65
440,-14.98,-2.24,9.19
450,-14.26,-2.21,8.75
460,-13.28,-1.96,8.95
470,-12.17,-2.04,9.69
480,-11.49,-2.57,7.61
490,-10.67,-2.54,6.82
500,-9.86,-3.77,5.68
510,-9.17,-2.7,4.81
520,-7.95,-3.34,4.35
530,-7.0,-3.4,3.35
540,-6.12,-3.35,2.48
550,-5.28,-3.19,1.83
560,-4.77,-3.29,0.09
570,-4.17,-3.15,-1.0
580,-3.41,-3.16,-1.58
590,-3.3,-3.2,-2.1
600,-3.43,-3.12,-2.54
610,-3.58,-2.99,-2.62
620,-3.94,-2.88,-2.38
630,-4.68,-2.63,-2.22
640,-5.28,-2.3,-2.15
650,-5.92,-2.05,-2.27
660,-6.5,-1.91,-2.39
670,-6.93,-1.97,-2.48
680,-7.23,-2.21,-2.5
690,-7.28,-2.54,-2.59
700,-7.26,-3.0,-2.73
710,-6.97,-3.6,-2.76
720,-6.66,-4.19,-2.8
730,-6.34,-4.81,-2.72
740,-5.86,-5.56,-2.57
750,-5.68,-6.2,-2.6
760,-5.09,-6.76,-1.95
770,-4.91,-7.32,-1.67
780,-4.55,-7.57,-1.06
790,-4.38,-7.52,-0.44
800,-4.39,-7.01,0.06
810,-4.37,-6.36,0.35
820,-4.19,-5.36,0.53
830,-3.65,-5.31,0.8
840,-3.57,-3.0,0.02
850,-2.73,-2.82,0.54
860,-1.82,-1.78,0.45
870,-1.22,-0.88,0.42
880,-0.89,1.39,0.53
890,-0.98,4.29,0.3
900,-1.51,6.13,0.6
910,-2.65,8.91,1.17
920,-3.89,10.69,1.41
930,-4.53,12.31,2.17
940,-5.55,14.21,2.69
950,-5.37,14.92,3.52
960,-6.14,16.24,2.6
970,-6.39,16.26,3.67
980,-6.55,16.47,4.04
990,-6.66,16.55,4.33
1000,-6.59,16.45,4.42
