timestamp,x,y,z
0,0.68,-11.35,-0.9
10,1.61,-11.78,-1.0
20,2.57,-11.61,-0.57
30,3.65,-10.37,-0.3
40,4.8,-9.31,-0.29
50,5.88,-8.12,0.67
60,6.61,-6.56,0.9
70,8.21,-5.22,0.45
80,9.16,-2.66,-0.25
90,10.25,-0.14,0.55
100,11.73,1.33,2.94
110,12.63,2.58,5.43
120,13.34,5.0,7.76
130,14.41,7.66,8.0
140,15.14,11.66,6.71
150,15.82,16.76,7.67
160,15.22,21.3,17.84
170,10.64,22.76,19.98
180,8.91,22.73,18.95
190,7.1,21.59,16.48
200,5.36,19.74,14.85
210,5.84,17.92,12.09
220,6.79,14.83,6.96
230,7.06,13.36,3.8
240,7.77,12.46,2.92
250,8.49,12.56,2.7
260,8.41,12.72,3.88
270,8.57,12.78,5.88
280,8.71,12.68,8.59
290,9.55,14.01,10.79
300,10.63,15.05,10.4
310,11.97,15.28,9.67
320,13.38,14.57,8.89
330,14.49,13.19,8.26
340,15.87,10.98,9.21
350,17.78,7.64,12.78
360,18.95,5.74,18.92
370,20.74,7.08,24.53
380,22.49,5.47,28.69
390,23.19,4.76,32.44
400,24.41,2.36,33.65
410,24.96,-1.47,31.69
420,25.42,-4.06,27.84
430,25.51,-7.27,24.19
440,24.53,-11.35,22.6
450,22.19,-13.01,21.88
460,19.16,-12.45,21.89
470,16.48,-12.31,21.3
480,13.81,-13.2,21.53
490,11.79,-13.8,20.6
500,10.65,-14.54,18.76
510,9.48,-15.82,16.93
520,9.0,-15.09,14.67
530,8.3,-14.67,10.68
540,7.37,-14.91,7.09
550,6.03,-14.84,5.3
560,4.7,-14.49,4.01
570,3.45,-12.97,3.18
580,2.62,-10.42,1.72
590,1.92,-9.54,0.89
600,1.68,-9.74,2.15
610,1.32,-9.07,4.65
620,2.13,-8.64,4.83
630,1.32,-7.91,6.2
640,2.6,-7.24,6.11
650,2.85,-7.25,5.85
660,3.41,-6.75,5.02
670,4.05,-5.87,3.46
680,4.5,-5.02,1.12
690,4.95,-3.77,-1.45
700,5.35,-0.98,-4.51
710,5.89,1.95,-7.48
720,6.01,3.2,-8.05
730,6.81,2.47,-4.36
740,7.51,1.71,0.96
750,8.27,3.16,4.58
760,9.18,6.51,5.04
770,9.8,9.78,5.53
780,9.52,13.4,6.85
790,8.3,15.79,7.73
800,7.34,15.68,8.02
810,6.1,15.37,9.56
820,4.87,17.2,10.62
830,3.72,17.92,10.38
840,2.46,18.0,10.01
850,1.45,17.79,9.64
860,1.05,16.24,9.84
870,0.76,14.45,11.29
880,0.69,12.27,13.72
890,0.32,12.93,15.54
900,-0.35,16.91,15.61
910,-0.57,18.24,15.65
920,-0.52,15.93,14.09
930,-0.13,11.77,11.06
940,0.45,7.94,7.72
950,0.66,5.69,5.64
960,0.63,2.64,5.16
970,0.48,0.45,6.36
980,0.18,-1.77,8.94
990,-0.11,-1.93,12.24
1000,-0.65,-1.23,14.8
