timestamp,x,y,z
0,-4.72,5.38,6.71
10,-4.67,5.46,6.91
20,-4.68,5.6,7.02
30,-4.66,5.72,6.98
40,-4.67,5.8,6.78
50,-4.69,5.69,6.7
60,-4.74,5.57,6.61
70,-4.75,5.45,6.58
80,-4.79,5.42,6.5
90,-4.74,5.35,6.51
100,-4.75,5.45,6.5
110,-4.74,5.6,6.32
120,-4.72,5.68,6.19
130,-4.69,5.87,6.12
140,-4.74,6.11,6.07
150,-4.86,6.31,5.93
160,-4.92,6.65,5.89
170,-5.1,6.82,5.85
180,-5.23,7.0,6.44
190,-5.1,6.83,7.19
200,-5.02,6.66,7.29
210,-4.98,6.2,7.55
220,-5.2,5.67,7.87
230,-5.47,6.31,8.17
240,-5.99,7.8,8.51
250,-6.24,9.11,9.11
260,-6.24,9.34,9.04
270,-6.07,8.73,9.47
280,-5.9,7.25,10.41
290,-5.78,5.99,11.77
300,-5.98,3.72,13.18
310,-6.25,3.36,14.02
320,-5.73,2.8,15.11
330,-5.12,1.92,15.98
340,-4.56,0.76,16.44
350,-3.96,-0.77,16.92
360,-3.64,-2.23,17.14
370,-3.18,-3.43,17.42
380,-2.73,-3.97,16.73
390,-2.21,-4.24,15.4
400,-1.65,-4.32,14.45
410,-1.02,-4.69,13.41
420,-0.28,-5.05,12.33
430,0.34,-5.53,10.92
440,1.07,-6.28,9.55
450,1.89,-6.56,8.26
460,2.98,-6.9,7.25
470,4.51,-7.11,6.6
480,5.75,-6.39,5.51
490,7.34,-5.09,3.54
500,8.76,-3.58,0.0
510,9.72,-0.68,-4.01
520,10.44,2.0,-7.1
530,11.25,4.86,-9.0
540,11.47,9.29,-9.84
550,11.48,13.5,-8.89
560,10.96,16.4,-7.54
570,9.31,19.51,-6.25
580,8.77,20.96,-6.04
590,8.36,20.78,-7.89
600,7.8,19.81,-9.74
610,7.6,17.77,-10.13
620,7.28,15.64,-9.61
630,6.73,14.44,-8.64
640,6.31,13.4,-7.92
650,6.39,12.33,-7.14
660,7.36,11.35,-5.63
670,8.07,11.38,-4.52
680,7.89,12.79,-3.86
690,8.43,13.56,-2.69
700,8.99,11.58,-2.02
710,10.35,12.06,0.48
720,11.06,12.16,4.49
730,11.18,10.72,7.69
740,10.9,9.31,10.77
750,10.97,10.83,11.56
760,11.66,11.87,10.66
770,11.72,11.13,11.09
780,12.85,11.73,13.4
790,12.78,12.8,16.91
800,12.37,14.67,20.07
810,12.21,15.63,21.07
820,12.01,14.46,21.07
830,12.14,12.11,22.25
840,12.22,8.81,22.1
850,11.7,5.38,20.79
860,10.72,3.64,20.47
870,10.03,3.2,20.79
880,9.05,4.13,22.19
890,7.94,6.14,24.2
900,7.55,6.89,25.17
910,7.41,5.9,25.0
920,7.33,4.48,23.49
930,7.28,3.24,20.83
940,6.89,1.84,17.84
950,6.52,-0.04,14.99
960,5.69,-1.68,12.42
970,4.6,-3.31,10.19
980,3.62,-4.51,8.57
990,2.68,-4.73,7.53
1000,1.85,-4.09,6.66
