timestamp,x,y,z
0,0.92,-1.12,32.39
10,0.73,-3.09,29.27
20,1.18,-5.11,23.59
30,1.39,-7.31,20.64
40,1.71,-9.58,20.26
50,1.82,-9.92,18.65
60,2.3,-10.05,15.8
70,2.61,-9.79,13.51
80,2.73,-9.0,11.39
90,2.68,-8.95,9.24
100,3.03,-9.38,7.42
110,3.75,-9.95,5.88
120,4.72,-10.59,4.19
130,5.6,-10.7,2.62
140,6.53,-10.97,0.49
150,7.76,-11.0,-1.61
160,8.4,-9.87,-3.32
170,8.89,-7.25,-4.8
180,9.3,-6.03,-6.27
190,11.03,-5.67,-8.67
200,12.59,-3.18,-12.09
210,12.92,-0.86,-16.69
220,12.97,3.74,-19.25
230,14.47,8.14,-18.97
240,14.52,10.68,-15.57
250,13.56,12.62,-9.18
260,13.66,13.98,-3.8
270,10.88,14.28,-1.85
280,11.29,21.37,-1.82
290,10.14,25.94,-4.89
300,9.09,23.58,-7.09
310,9.33,17.6,-6.53
320,9.68,15.66,-6.76
330,9.73,19.36,-7.11
340,8.96,29.79,-3.53
350,8.24,36.14,2.39
360,7.93,38.97,3.44
370,9.87,35.57,1.7
380,12.77,26.23,1.24
390,16.98,22.61,-0.71
400,20.3,17.11,-1.27
410,21.37,13.63,0.97
420,22.81,11.01,7.36
430,23.68,11.21,18.73
440,23.5,13.88,29.68
450,22.75,13.66,36.53
460,21.05,11.24,36.49
470,18.81,9.52,30.85
480,12.38,12.07,25.75
490,9.48,14.79,23.05
500,8.07,16.09,21.59
510,7.52,15.19,19.31
520,7.85,11.16,16.84
530,8.03,4.86,15.47
540,7.6,-0.34,14.51
550,7.5,-3.04,14.81
560,7.42,-6.41,15.75
570,6.51,-8.75,15.14
580,4.73,-9.18,12.87
590,3.27,-8.81,10.12
600,1.96,-8.26,8.55
610,1.78,-7.1,8.64
620,1.7,-5.48,9.12
630,1.83,-4.35,9.33
640,2.03,-3.57,8.68
650,1.68,-3.05,6.89
660,1.15,-2.86,4.48
670,1.0,-2.96,2.7
680,1.26,-3.01,1.86
690,1.32,-2.55,0.78
700,1.28,-1.31,-0.54
710,1.56,-0.19,-1.77
720,1.62,0.6,-3.16
730,1.74,2.07,-5.02
740,1.23,3.11,-8.33
750,0.44,5.6,-12.16
760,-0.86,10.23,-16.1
770,-1.56,14.54,-16.02
780,-1.56,18.55,-12.78
790,-3.0,21.3,-7.91
800,-4.61,24.08,-0.04
810,-4.87,24.92,6.62
820,-4.43,23.29,9.55
830,-4.58,19.11,6.17
840,-4.75,13.03,0.95
850,-4.96,8.31,-2.93
860,-5.31,3.93,-5.05
870,-5.81,1.24,-5.93
880,-6.28,0.82,-4.48
890,-6.58,2.63,-0.94
900,-6.25,5.29,3.17
910,-6.08,7.59,6.49
920,-6.14,9.11,8.17
930,-5.97,9.64,8.9
940,-5.74,10.14,8.88
950,-5.74,9.22,8.08
960,-5.89,7.72,6.74
970,-5.94,6.34,5.34
980,-6.0,5.46,4.73
990,-6.17,4.93,4.4
1000,-6.35,4.75,4.44
