timestamp,x,y,z
0,-7.2,-3.12,5.63
10,-7.08,-3.14,5.68
20,-7.13,-3.15,5.81
30,-7.25,-3.08,5.93
40,-7.38,-3.04,6.07
50,-7.56,-2.78,6.05
60,-7.66,-2.47,5.87
70,-7.62,-2.3,5.78
80,-7.52,-2.31,5.69
90,-7.4,-2.18,5.8
100,-7.23,-2.27,5.77
110,-7.19,-2.13,5.74
120,-7.2,-2.08,5.78
130,-7.31,-1.85,5.7
140,-7.65,-1.67,6.05
150,-7.97,-1.21,6.14
160,-8.38,-0.91,6.28
170,-8.68,-0.56,6.71
180,-8.87,-0.5,6.84
190,-8.97,-0.49,7.28
200,-9.03,-0.4,7.77
210,-9.29,-0.36,8.1
220,-9.61,-0.57,8.67
230,-10.3,-0.99,9.46
240,-11.21,-1.67,10.19
250,-12.21,-2.56,10.95
260,-13.01,-3.12,11.43
270,-13.34,-3.21,11.18
280,-13.27,-3.74,11.27
290,-12.63,-4.25,11.26
300,-11.51,-5.29,11.22
310,-10.13,-6.63,11.46
320,-8.8,-8.03,11.39
330,-7.79,-9.21,11.19
340,-6.95,-9.87,9.29
350,-6.18,-11.22,9.11
360,-3.92,-11.58,8.11
370,-2.34,-12.31,7.52
380,-0.99,-12.91,6.64
390,0.24,-12.89,5.2
400,1.43,-13.15,4.42
410,2.41,-13.19,3.25
420,2.97,-12.37,1.09
430,3.75,-12.2,-0.15
440,4.19,-11.4,-0.92
450,4.41,-10.35,-1.46
460,4.45,-8.9,-1.84
470,4.41,-7.48,-1.89
480,4.1,-6.23,-1.52
490,3.72,-4.69,-1.19
500,3.61,-3.0,-0.5
510,2.81,-0.61,-0.48
520,2.31,1.89,-0.4
530,2.02,3.86,1.39
540,1.28,6.39,2.25
550,0.11,8.75,3.39
560,-1.34,9.89,4.41
570,-2.76,10.41,5.45
580,-4.15,11.29,6.83
590,-5.35,14.02,8.46
600,-6.53,15.71,9.9
610,-7.28,17.32,10.35
620,-7.7,17.52,11.43
630,-8.23,16.91,11.64
640,-7.78,15.87,11.8
650,-7.25,14.42,10.8
660,-6.26,12.76,10.25
670,-5.42,10.86,10.03
680,-5.57,8.93,11.0
690,-6.78,8.7,11.45
700,-7.32,8.82,12.28
710,-8.43,9.11,13.05
720,-10.81,9.26,14.14
730,-14.42,7.26,15.55
740,-18.43,10.75,24.91
750,-17.94,9.84,24.39
760,-12.61,7.05,25.78
770,-6.17,1.67,26.36
780,-1.12,-1.06,26.66
790,2.62,-0.44,31.21
800,4.88,-3.02,33.14
810,2.67,-5.88,31.92
820,-0.73,-9.04,30.0
830,-6.66,-10.45,29.45
840,-6.36,-11.64,27.94
850,-4.53,-13.58,23.95
860,-2.8,-16.75,18.97
870,1.08,-15.91,17.52
880,2.81,-15.96,14.2
890,4.16,-16.07,11.69
900,4.93,-15.26,10.94
910,4.51,-15.21,7.47
920,3.55,-12.44,6.49
930,2.82,-10.96,6.18
940,1.76,-8.96,5.14
950,1.28,-7.06,4.46
960,1.06,-5.99,3.73
970,1.12,-5.08,3.41
980,1.19,-4.95,2.92
990,0.82,-4.42,2.57
1000,0.6,-3.26,1.94
