timestamp,x,y,z
0,-3.59,5.16,5.8
10,-3.55,5.21,5.5
20,-3.57,5.34,5.45
30,-3.57,5.51,5.33
40,-3.55,5.82,5.19
50,-3.46,6.08,4.66
60,-3.53,6.8,4.67
70,-3.13,7.08,5.26
80,-2.96,7.48,6.18
90,-2.87,7.69,6.88
100,-2.77,7.38,7.12
110,-2.72,6.75,7.12
120,-2.61,6.08,7.19
130,-2.48,5.65,7.58
140,-2.47,5.61,7.75
150,-2.5,5.64,7.74
160,-2.62,5.87,7.58
170,-2.85,5.91,7.55
180,-2.85,5.59,7.62
190,-2.89,5.17,7.31
200,-3.1,5.02,6.54
210,-3.41,5.09,5.92
220,-3.5,5.3,5.9
230,-3.61,5.6,6.1
240,-3.68,5.79,6.2
250,-3.75,6.03,6.42
260,-3.88,6.65,6.64
270,-4.04,7.88,6.65
280,-4.29,9.13,6.63
290,-4.64,9.75,6.62
300,-5.23,9.87,6.5
310,-6.0,10.07,6.83
320,-6.6,10.53,7.33
330,-7.0,11.17,8.17
340,-6.95,11.39,9.42
350,-6.57,10.52,10.72
360,-5.75,9.18,12.56
370,-4.88,7.95,14.26
380,-4.15,7.55,16.15
390,-3.4,7.56,18.42
400,-2.51,7.07,19.59
410,-1.9,5.21,19.76
420,-1.8,2.4,19.68
430,-1.75,-1.3,18.97
440,-1.83,-5.27,17.53
450,-1.79,-7.24,16.17
460,-1.12,-7.37,15.68
470,-0.54,-6.75,15.44
480,0.46,-5.74,14.69
490,1.71,-4.43,13.93
500,2.76,-3.45,13.1
510,3.39,-2.56,11.89
520,4.1,-2.9,8.19
530,5.44,-3.06,5.77
540,5.26,-3.04,3.74
550,5.96,-2.77,2.31
560,6.83,-2.27,0.84
570,7.31,-0.62,-0.49
580,8.37,1.21,-1.05
590,9.17,2.58,-2.39
600,10.29,4.19,-4.83
610,10.53,6.92,-8.32
620,10.86,10.13,-10.68
630,10.01,13.72,-10.86
640,8.76,15.68,-8.76
650,7.67,14.59,-6.21
660,7.86,12.34,-5.27
670,8.44,11.1,-6.35
680,9.19,11.83,-6.9
690,9.41,14.21,-6.76
700,10.36,16.24,-6.2
710,9.2,18.65,-5.26
720,7.97,20.93,-3.94
730,8.52,20.56,-1.95
740,7.77,19.31,-1.39
750,8.47,17.59,-1.53
760,8.8,14.31,-2.97
770,8.76,12.23,-4.15
780,9.87,10.52,-4.33
790,11.12,8.9,-3.31
800,12.24,7.64,-2.07
810,13.78,6.49,-0.16
820,14.86,5.31,2.07
830,14.99,7.77,6.49
840,14.37,12.02,10.62
850,14.42,15.76,15.46
860,13.51,18.96,17.58
870,12.99,18.85,17.42
880,13.63,16.58,16.78
890,14.06,13.43,15.35
900,13.87,11.3,13.81
910,13.95,10.9,14.68
920,13.91,10.99,17.86
930,13.23,12.02,21.87
940,12.88,12.96,25.26
950,12.92,11.96,26.76
960,13.08,8.81,26.05
970,13.04,3.3,23.65
980,12.46,-1.88,21.97
990,11.32,-3.38,21.55
1000,7.9,-0.93,22.44
