timestamp,x,y,z
0,-12.69,1.07,5.42
10,-12.46,0.2,5.6
20,-12.11,-0.93,5.92
30,-11.71,-2.38,6.4
40,-11.21,-3.07,6.6
50,-10.46,-4.65,6.45
60,-9.74,-5.64,6.6
70,-8.95,-7.03,6.77
80,-8.31,-8.19,6.71
90,-7.44,-9.55,6.75
100,-6.61,-10.81,6.87
110,-5.67,-12.32,6.93
120,-4.7,-14.05,6.75
130,-3.82,-15.21,6.13
140,-3.09,-15.48,5.41
150,-2.32,-15.37,4.77
160,-1.56,-14.78,3.71
170,-2.54,-13.46,1.6
180,-1.64,-12.76,4.69
190,-1.74,-11.27,2.63
200,-1.57,-11.0,3.15
210,-1.67,-10.0,3.31
220,-1.47,-9.2,3.42
230,-1.02,-8.26,3.38
240,-0.69,-7.05,3.47
250,-0.77,-5.84,3.71
260,-1.09,-4.49,3.7
270,-1.33,-2.27,4.2
280,-1.25,-0.44,3.63
290,-0.81,0.2,4.11
300,-0.87,1.96,3.93
310,-1.12,3.21,3.98
320,-1.12,4.15,5.0
330,-1.83,8.5,4.68
340,-3.05,12.55,5.32
350,-4.66,16.43,4.79
360,-6.34,18.27,4.76
370,-7.55,18.5,4.74
380,-8.28,17.97,4.75
390,-8.61,17.69,3.74
400,-8.67,16.66,4.13
410,-8.94,15.84,4.02
420,-8.99,15.23,3.74
430,-8.71,13.32,3.81
440,-8.81,12.95,3.21
450,-8.81,12.37,3.21
460,-10.33,12.26,4.4
470,-12.42,12.76,6.07
480,-14.54,11.91,8.25
490,-15.91,12.79,11.21
500,-16.38,10.31,13.9
510,-16.29,9.33,16.35
520,-14.66,7.99,18.29
530,-12.37,6.28,19.01
540,-9.75,3.73,19.94
550,-7.0,1.67,21.08
560,-4.36,-0.56,22.73
570,-2.27,-4.38,24.3
580,-3.3,-4.59,24.94
590,-3.84,-6.7,26.36
600,-5.64,-8.93,26.36
610,-7.51,-10.65,25.1
620,-8.78,-11.94,23.87
630,-9.19,-12.93,21.66
640,-8.46,-13.49,19.01
650,-6.59,-13.99,17.57
660,-4.13,-15.11,16.63
670,-2.74,-13.62,14.32
680,-1.66,-13.22,12.33
690,-1.08,-12.74,10.68
700,-1.07,-11.59,8.77
710,-1.06,-10.98,7.56
720,-1.23,-9.86,7.03
730,-1.66,-8.69,6.2
740,-1.89,-7.65,5.54
750,-2.04,-6.43,5.4
760,-2.3,-4.75,4.9
770,-2.03,-4.99,4.79
780,-1.99,-4.94,4.49
790,-2.32,-3.43,3.92
800,-2.59,-2.73,3.44
810,-2.95,-1.61,2.69
820,-3.15,-0.05,1.93
830,-3.26,-0.48,2.52
840,-3.68,1.01,2.17
850,-3.78,1.09,2.11
860,-3.93,1.5,1.3
870,-4.48,3.92,0.54
880,-5.35,4.79,0.25
890,-5.71,5.28,-0.1
900,-5.92,5.34,-0.1
910,-6.13,4.91,0.06
920,-6.33,4.98,0.28
930,-6.62,5.24,0.17
940,-7.16,5.8,-0.09
950,-7.76,6.37,-0.08
960,-8.34,6.65,-0.14
970,-8.49,6.44,-0.05
980,-8.57,6.16,-0.39
990,-8.49,5.43,-0.46
1000,-8.25,5.21,-0.51
