timestamp,x,y,z
0,-9.19,-3.98,4.21
10,-8.8,-4.24,4.18
20,-8.49,-4.41,4.03
30,-8.26,-4.51,3.97
40,-8.06,-4.55,3.9
50,-7.97,-4.59,3.83
60,-7.93,-4.68,3.96
70,-8.02,-4.66,4.07
80,-8.09,-4.58,4.05
90,-8.12,-4.38,4.01
100,-8.11,-4.15,4.02
110,-8.18,-4.06,3.85
120,-8.29,-4.08,3.78
130,-8.47,-4.15,3.78
140,-8.73,-4.12,3.83
150,-9.11,-4.1,4.06
160,-9.52,-3.97,4.23
170,-9.8,-3.98,4.57
180,-9.96,-3.93,4.74
190,-10.0,-4.16,4.92
200,-9.72,-4.26,4.7
210,-9.3,-4.6,4.53
220,-8.9,-5.04,4.31
230,-8.57,-5.51,4.16
240,-8.35,-5.87,4.02
250,-8.32,-6.26,3.96
260,-8.52,-6.35,3.96
270,-9.01,-6.17,3.89
280,-9.66,-6.02,3.85
290,-10.27,-5.89,3.95
300,-10.63,-5.98,3.93
310,-10.45,-6.52,3.78
320,-9.8,-7.08,3.66
330,-8.75,-7.98,3.26
340,-7.53,-9.16,2.78
350,-6.04,-10.34,2.38
360,-4.62,-11.73,2.13
370,-3.16,-13.2,1.74
380,-1.61,-14.2,1.52
390,-0.31,-15.06,1.46
400,0.87,-15.53,1.29
410,1.82,-15.8,1.06
420,2.56,-15.58,0.93
430,3.13,-14.98,0.94
440,3.44,-14.33,0.58
450,3.73,-13.5,0.26
460,4.01,-12.39,0.13
470,4.06,-11.21,0.11
480,3.89,-9.58,0.77
490,3.18,-7.7,1.67
500,2.41,-5.58,2.04
510,1.67,-3.34,2.05
520,1.29,-2.07,1.41
530,1.36,-0.88,0.54
540,2.18,0.66,0.69
550,1.95,1.57,1.54
560,1.19,4.44,2.44
570,-0.51,7.27,4.97
580,-2.83,9.39,6.08
590,-4.85,11.01,7.25
600,-6.36,12.02,7.69
610,-7.26,12.62,7.92
620,-8.02,13.34,8.41
630,-8.95,13.88,9.02
640,-9.25,13.23,11.78
650,-11.12,16.98,10.05
660,-12.21,14.34,11.46
670,-12.24,15.34,12.93
680,-12.6,14.07,13.29
690,-12.13,13.08,13.97
700,-11.36,11.29,13.69
710,-10.76,8.85,13.39
720,-10.21,6.39,13.05
730,-10.06,4.2,12.46
740,-9.6,2.64,12.42
750,-9.04,1.22,13.9
760,-9.82,0.21,17.38
770,-10.49,0.16,21.18
780,-10.15,-0.85,24.08
790,-8.71,-3.46,25.87
800,-5.95,-5.41,26.54
810,-3.38,-8.05,24.95
820,-1.69,-10.65,22.34
830,-0.24,-12.6,20.46
840,0.65,-14.02,18.19
850,1.43,-15.16,16.39
860,2.16,-16.09,14.91
870,2.7,-17.09,13.83
880,3.4,-16.33,13.24
890,5.16,-18.81,11.85
900,4.84,-21.31,13.57
910,5.55,-18.15,12.95
920,4.61,-17.25,10.76
930,4.24,-16.43,8.9
940,3.82,-15.94,7.49
950,3.43,-15.18,6.27
960,3.16,-14.11,5.16
970,2.8,-13.69,4.07
980,3.06,-12.57,3.68
990,3.05,-11.98,2.77
1000,3.03,-11.45,2.05
