timestamp,x,y,z
0,2.38,-9.65,6.45
10,3.14,-8.47,5.16
20,3.6,-6.95,3.99
30,4.23,-5.3,3.08
40,5.04,-3.95,2.28
50,5.66,-2.57,1.67
60,6.55,-0.83,0.82
70,7.88,0.88,-1.08
80,8.03,3.87,-3.23
90,7.12,8.35,-4.58
100,5.41,14.59,-4.81
110,3.8,19.42,-5.87
120,3.01,20.38,-7.14
130,2.88,18.71,-6.81
140,2.85,14.83,-4.84
150,3.27,10.7,-3.68
160,3.12,7.75,-4.56
170,3.09,6.06,-5.93
180,3.82,6.36,-6.63
190,4.21,9.34,-7.18
200,6.0,14.42,-5.11
210,6.29,19.85,-4.3
220,5.56,22.33,-4.89
230,3.53,22.54,-5.45
240,3.08,19.21,-4.91
250,4.25,14.63,-3.91
260,4.96,14.38,-2.12
270,5.07,11.43,-1.19
280,5.51,9.97,-0.78
290,8.47,8.71,1.63
300,9.04,12.18,2.73
310,9.54,16.24,2.52
320,9.58,18.66,4.41
330,11.11,18.59,8.53
340,11.63,17.31,12.35
350,9.87,16.21,12.27
360,9.58,14.65,10.94
370,9.89,12.7,9.48
380,9.88,12.41,8.79
390,10.11,14.9,9.44
400,10.39,18.76,13.52
410,9.91,23.67,20.4
420,10.81,29.15,27.52
430,12.68,30.84,32.64
440,16.05,27.01,32.99
450,19.15,19.1,28.58
460,20.12,9.54,22.85
470,19.68,0.65,19.0
480,16.75,-6.07,17.99
490,11.38,-9.97,17.57
500,7.94,-8.45,20.18
510,6.34,-6.55,25.06
520,6.97,-4.35,27.91
530,7.42,-3.4,25.55
540,7.2,-4.31,20.09
550,6.87,-7.03,14.9
560,6.25,-9.78,11.06
570,5.39,-11.72,8.73
580,3.85,-12.27,7.45
590,2.12,-11.5,6.81
600,0.97,-9.69,6.66
610,0.22,-7.01,6.81
620,-0.05,-4.91,6.33
630,-0.36,-3.69,5.67
640,-0.77,-2.67,4.37
650,-1.03,-1.89,2.99
660,-1.5,-1.07,2.14
670,-2.23,0.16,1.47
680,-2.56,1.75,0.14
690,-2.72,3.06,-1.79
700,-3.26,3.8,-4.29
710,-4.18,4.6,-6.17
720,-5.4,5.07,-6.61
730,-6.08,5.14,-5.53
740,-6.55,5.08,-4.25
750,-6.85,4.52,-2.25
760,-7.1,3.89,-2.74
770,-7.35,2.91,-4.07
780,-7.66,2.43,-5.2
790,-7.86,2.33,-5.37
800,-8.01,3.39,-5.13
810,-8.07,5.64,-4.4
820,-8.27,7.72,-3.18
830,-8.82,9.33,-1.65
840,-9.12,9.89,-0.44
850,-8.93,9.13,0.74
860,-8.66,7.62,1.12
870,-8.64,5.95,0.72
880,-8.68,4.46,0.4
890,-8.57,3.61,0.58
900,-8.49,3.5,1.16
910,-8.53,4.03,1.94
920,-8.53,5.0,2.61
930,-8.54,6.1,3.34
940,-8.56,6.88,4.14
950,-8.53,7.14,4.51
960,-8.44,6.81,4.55
970,-8.41,5.81,4.11
980,-8.44,4.73,3.62
990,-8.55,3.78,3.2
1000,-8.64,3.14,2.87
