timestamp,x,y,z
0,-7.56,11.88,8.45
10,-6.58,11.89,8.3
20,-5.87,11.17,8.34
30,-5.81,10.79,7.9
40,-6.03,10.02,8.44
50,-6.24,9.75,8.5
60,-6.1,9.13,8.64
70,-5.82,8.65,8.24
80,-5.4,7.77,8.47
90,-6.59,7.26,8.41
100,-8.71,5.59,9.39
110,-12.3,4.97,14.6
120,-16.23,7.33,17.42
130,-15.94,7.65,17.93
140,-9.27,5.57,17.44
150,-4.85,5.37,15.46
160,-0.35,3.61,15.59
170,2.77,1.38,14.47
180,4.95,-0.07,14.42
190,5.57,-0.72,14.82
200,5.02,-2.21,16.79
210,2.96,-2.9,18.64
220,0.35,-3.57,20.97
230,-2.3,-3.85,23.24
240,-4.85,-3.16,24.9
250,-5.82,-2.75,25.11
260,-4.06,-3.95,25.65
270,-2.84,-5.53,23.58
280,-0.34,-7.27,22.32
290,1.05,-9.91,19.95
300,1.38,-11.21,17.99
310,0.8,-11.77,16.42
320,-0.39,-11.42,14.88
330,-1.67,-11.38,14.0
340,-2.4,-11.44,13.69
350,-2.74,-10.98,12.56
360,-2.07,-10.4,12.34
370,-1.4,-10.27,12.26
380,-0.93,-9.52,11.68
390,-0.68,-9.06,9.42
400,-0.33,-8.21,8.06
410,0.01,-7.91,7.58
420,-0.04,-8.32,6.74
430,-0.42,-7.93,6.36
440,-0.8,-7.67,5.86
450,-1.08,-7.33,5.02
460,-1.35,-6.76,4.53
470,-1.63,-5.97,3.71
480,-1.2,-5.24,3.64
490,-1.31,-4.43,2.91
500,-1.5,-3.43,2.23
510,-1.56,-2.66,2.05
520,-1.45,-2.21,1.71
530,-1.66,-1.76,1.58
540,-1.87,-1.17,1.62
550,-2.34,-1.03,1.58
560,-3.01,-0.48,1.95
570,-3.6,0.46,1.94
580,-4.22,1.34,2.91
590,-4.87,2.71,3.12
600,-5.03,4.07,2.97
610,-5.21,4.05,2.8
620,-5.03,3.94,2.85
630,-4.8,4.52,3.0
640,-4.92,5.21,3.67
650,-5.69,6.44,4.34
660,-7.04,7.17,5.26
670,-8.78,8.17,5.94
680,-10.03,8.15,6.59
690,-10.96,8.09,7.04
700,-11.49,7.6,6.82
710,-11.07,6.62,6.28
720,-10.28,5.63,5.78
730,-9.47,4.85,5.41
740,-8.7,4.46,5.4
750,-8.65,4.4,5.0
760,-8.93,4.54,5.4
770,-9.46,4.56,5.58
780,-9.99,4.27,6.06
790,-10.56,3.87,6.38
800,-10.99,3.49,6.55
810,-11.07,3.06,6.61
820,-10.79,2.51,6.52
830,-10.29,1.83,6.47
840,-9.75,1.23,6.49
850,-9.21,0.52,6.23
860,-8.93,0.21,6.07
870,-8.77,-0.22,6.14
880,-8.69,-0.55,6.18
890,-8.69,-0.79,6.47
900,-8.74,-0.97,6.74
910,-8.75,-1.17,6.89
920,-8.75,-1.29,6.98
930,-8.68,-1.39,6.92
940,-8.45,-1.5,6.77
950,-8.21,-1.69,6.61
960,-8.05,-1.77,6.42
970,-7.82,-1.86,6.29
980,-7.59,-2.08,6.17
990,-7.51,-2.11,5.92
1000,-7.46,-2.15,5.88
