timestamp,x,y,z
0,-2.99,-0.0,17.9
10,-3.01,-2.4,18.73
20,-2.85,-4.41,19.06
30,-2.5,-5.43,18.68
40,-1.8,-4.94,17.26
50,-0.86,-3.5,15.49
60,0.06,-2.62,13.81
70,1.03,-2.83,12.08
80,1.26,-3.85,9.92
90,1.72,-5.29,8.64
100,2.05,-5.72,6.41
110,1.76,-5.07,2.57
120,2.04,-5.4,-0.73
130,3.89,-6.5,-1.06
140,6.14,-7.54,0.99
150,7.7,-7.28,2.08
160,9.71,-8.34,0.47
170,10.89,-6.54,-5.96
180,13.96,-2.9,-10.81
190,17.84,1.9,-11.56
200,20.04,7.16,-9.25
210,19.59,11.74,-6.83
220,18.58,12.11,-6.24
230,17.75,10.72,-8.8
240,17.0,13.32,-12.07
250,19.32,16.32,-12.63
260,19.79,24.66,-11.87
270,19.72,31.47,-8.58
280,18.81,30.53,-7.98
290,17.25,26.02,-10.07
300,16.43,18.28,-11.87
310,15.42,12.49,-14.02
320,12.51,9.53,-19.03
330,12.47,7.72,-18.82
340,13.53,4.9,-17.59
350,16.07,0.86,-17.42
360,19.48,-2.23,-13.65
370,22.27,-0.75,-8.0
380,25.31,1.81,-2.79
390,27.7,4.93,4.73
400,28.57,6.32,11.37
410,28.59,5.21,15.75
420,26.6,1.06,16.09
430,24.13,-1.35,15.95
440,22.79,-0.99,17.89
450,22.14,7.65,19.42
460,23.89,12.48,20.73
470,25.63,14.34,22.02
480,26.89,14.05,21.66
490,28.12,11.74,22.59
500,28.12,6.8,23.96
510,25.76,1.49,24.12
520,22.21,-2.25,23.43
530,18.32,-4.66,21.65
540,15.35,-5.15,20.14
550,13.24,-5.11,18.76
560,11.8,-4.96,16.99
570,11.07,-4.91,15.37
580,10.65,-4.06,14.14
590,9.72,-2.8,12.14
600,9.54,-3.89,11.7
610,8.77,-4.33,9.67
620,8.27,-3.9,8.34
630,7.31,-4.81,6.82
640,6.85,-5.22,5.49
650,6.31,-5.03,4.54
660,5.7,-4.3,3.86
670,5.47,-3.43,3.17
680,5.8,-3.19,2.3
690,6.15,-2.68,0.87
700,6.45,-2.43,-1.77
710,6.62,-2.93,-5.53
720,5.18,-2.97,-8.74
730,5.57,-2.67,-10.57
740,5.7,2.25,-12.13
750,5.79,6.64,-12.86
760,5.04,9.47,-10.51
770,4.34,12.88,-8.79
780,4.43,14.62,-6.98
790,3.45,14.63,-5.32
800,4.21,17.98,-6.81
810,3.1,19.66,-8.48
820,1.85,18.19,-8.43
830,1.46,16.71,-7.41
840,1.38,15.16,-6.78
850,1.22,13.9,-6.22
860,0.75,13.77,-6.01
870,0.4,13.89,-5.58
880,0.77,13.95,-4.15
890,1.16,14.0,-2.48
900,1.56,14.68,-0.57
910,1.35,14.77,1.55
920,1.17,13.96,1.64
930,0.9,12.17,1.97
940,0.9,11.14,2.79
950,1.12,10.63,4.06
960,1.14,10.25,4.66
970,1.32,10.15,5.28
980,1.36,10.71,5.98
990,1.41,10.72,6.85
1000,1.45,10.35,7.48
