timestamp,x,y,z
0,-7.36,14.18,4.63
10,-7.38,13.05,4.55
20,-7.48,11.84,4.55
30,-8.22,10.16,4.41
40,-10.69,7.55,3.6
50,-14.58,5.08,5.87
60,-18.74,6.08,10.35
70,-20.14,8.07,12.8
80,-17.43,7.85,13.5
90,-12.96,7.21,13.39
100,-7.49,3.67,15.78
110,-3.72,4.01,11.96
120,-0.34,0.72,13.07
130,-0.06,-0.74,13.7
140,-1.56,-1.12,14.91
150,-3.65,-1.91,16.34
160,-5.6,-2.99,17.47
170,-7.43,-4.59,18.59
180,-8.16,-5.92,18.7
190,-7.69,-6.14,18.14
200,-5.24,-9.48,19.63
210,-3.91,-10.98,18.98
220,-3.06,-12.77,19.09
230,-2.62,-14.12,18.91
240,-3.62,-15.15,18.25
250,-4.78,-15.24,17.9
260,-5.93,-14.77,17.51
270,-6.93,-13.82,17.03
280,-7.22,-12.99,16.22
290,-6.78,-12.05,15.27
300,-5.83,-10.93,14.4
310,-4.62,-10.33,13.51
320,-3.41,-9.44,12.03
330,-2.48,-9.11,10.47
340,-1.7,-8.58,9.56
350,-1.27,-8.32,7.81
360,-0.78,-7.75,6.54
370,-0.41,-5.17,5.31
380,-0.28,-5.83,5.17
390,-0.34,-5.0,5.62
400,-0.72,-3.26,5.02
410,-0.34,-3.3,5.15
420,-0.21,-1.75,4.1
430,0.22,-0.51,3.45
440,0.49,0.07,2.62
450,0.95,2.07,2.71
460,0.87,2.39,2.28
470,0.89,4.11,2.31
480,0.49,6.74,1.86
490,-0.71,8.86,0.06
500,-1.46,8.78,0.48
510,-2.58,8.5,0.36
520,-3.49,7.72,0.26
530,-3.82,7.2,0.41
540,-3.71,7.91,0.08
550,-3.73,9.72,-0.26
560,-3.96,12.04,-0.0
570,-5.01,14.46,0.3
580,-6.07,15.64,0.99
590,-7.52,16.17,1.52
600,-9.0,16.23,1.82
610,-9.7,15.95,2.7
620,-9.72,15.56,3.21
630,-9.38,14.73,3.92
640,-8.98,14.91,3.26
650,-8.4,13.7,4.21
660,-8.64,13.19,4.47
670,-8.63,12.63,5.45
680,-8.78,11.71,6.07
690,-9.05,10.66,7.1
700,-10.86,9.96,9.28
710,-12.35,9.8,10.96
720,-13.67,8.71,12.19
730,-14.82,7.35,13.63
740,-15.33,5.94,15.27
750,-15.21,5.09,16.68
760,-13.51,4.03,17.47
770,-11.2,2.86,18.06
780,-8.71,1.43,19.38
790,-6.94,-0.7,20.41
800,-6.22,-2.15,20.97
810,-5.95,-3.12,20.94
820,-4.49,-5.24,22.15
830,-4.39,-5.95,20.92
840,-4.19,-9.88,20.25
850,-3.76,-11.87,18.11
860,-3.88,-12.84,17.29
870,-4.24,-13.62,15.53
880,-4.26,-12.76,13.78
890,-6.65,-13.4,10.8
900,-4.7,-12.82,12.97
910,-4.3,-12.08,10.9
920,-4.25,-11.34,9.38
930,-3.76,-10.7,8.47
940,-3.4,-9.67,7.42
950,-3.14,-8.69,6.59
960,-3.07,-7.83,5.94
970,-3.07,-7.04,5.4
980,-3.28,-6.53,5.08
990,-3.58,-5.8,4.93
1000,-4.0,-5.02,4.38
