timestamp,x,y,z
0,-8.5,-1.12,1.47
10,-8.43,-1.17,1.19
20,-8.38,-1.26,0.92
30,-8.3,-1.34,0.63
40,-8.13,-1.46,0.62
50,-7.98,-1.45,0.56
60,-7.9,-1.23,0.52
70,-7.9,-0.88,0.52
80,-7.94,-0.63,0.8
90,-8.13,-0.33,0.93
100,-8.34,-0.24,0.88
110,-8.52,0.01,0.57
120,-8.46,-0.02,0.26
130,-8.25,-0.09,0.01
140,-7.92,-0.08,-0.32
150,-7.66,-0.07,-0.66
160,-7.48,-0.04,-1.0
170,-7.35,0.11,-1.32
180,-7.47,0.34,-1.79
190,-7.68,0.78,-2.1
200,-7.98,1.23,-2.33
210,-8.29,1.65,-2.57
220,-8.49,2.16,-3.08
230,-8.51,2.61,-3.67
240,-8.21,2.84,-4.05
250,-7.86,3.14,-4.92
260,-7.16,3.38,-5.49
270,-6.44,3.7,-6.16
280,-5.58,4.08,-6.41
290,-4.88,4.64,-6.64
300,-4.41,5.36,-7.19
310,-3.78,5.83,-7.68
320,-3.23,6.42,-8.62
330,-2.4,6.36,-8.66
340,-1.3,6.11,-8.08
350,-0.35,5.91,-8.04
360,0.38,5.75,-7.86
370,0.89,5.18,-8.2
380,1.57,4.76,-8.85
390,2.39,3.96,-8.89
400,3.17,3.13,-8.57
410,4.18,2.05,-8.21
420,4.93,1.4,-7.54
430,5.92,0.69,-5.54
440,6.16,1.05,-3.01
450,5.6,2.01,-0.03
460,4.36,3.48,2.96
470,2.84,4.88,4.96
480,1.98,5.41,7.28
490,1.42,5.41,9.97
500,0.75,5.15,11.78
510,0.56,5.44,12.97
520,1.83,5.95,16.17
530,2.52,6.56,19.63
540,2.95,7.14,22.21
550,2.91,6.4,24.47
560,1.08,5.69,25.23
570,-1.28,5.32,27.3
580,-5.59,4.56,26.31
590,-5.85,4.83,27.88
600,-5.49,6.09,28.34
610,-3.92,7.1,29.87
620,-4.63,8.57,28.72
630,-5.61,10.5,28.51
640,-8.13,12.5,28.62
650,-11.28,14.62,27.98
660,-13.37,15.8,27.27
670,-14.09,16.24,25.74
680,-13.37,15.95,23.93
690,-11.55,15.7,22.27
700,-9.21,15.11,21.26
710,-7.83,14.99,20.91
720,-7.74,15.22,20.32
730,-8.04,15.27,20.52
740,-8.21,15.06,20.47
750,-7.82,14.21,20.06
760,-6.93,13.04,19.24
770,-4.82,11.62,18.3
780,-1.7,9.75,17.08
790,1.57,7.7,16.26
800,4.09,5.66,15.85
810,4.94,3.85,14.02
820,4.97,2.12,12.33
830,4.65,0.74,11.16
840,4.05,0.04,9.34
850,4.06,-0.67,7.37
860,4.46,-1.37,5.47
870,5.05,-1.87,3.8
880,5.79,-2.62,1.77
890,6.38,-3.93,-0.71
900,7.42,-5.13,-2.4
910,8.03,-6.59,-3.55
920,7.75,-7.72,-5.07
930,6.99,-8.22,-6.12
940,5.75,-8.13,-6.36
950,4.07,-7.75,-6.2
960,2.41,-7.16,-5.86
970,0.86,-6.52,-5.5
980,-0.47,-5.97,-5.66
990,-1.52,-5.65,-5.59
1000,-2.13,-5.55,-5.53
