timestamp,x,y,z
0,-9.49,0.56,-2.24
10,-9.64,0.6,-2.29
20,-9.74,0.72,-2.39
30,-9.68,0.53,-2.62
40,-9.64,0.32,-2.65
50,-9.53,0.27,-2.54
60,-9.54,0.24,-2.49
70,-9.65,0.33,-2.46
80,-9.82,0.41,-2.41
90,-10.03,0.42,-2.42
100,-10.09,0.62,-2.24
110,-10.08,0.62,-2.14
120,-10.24,0.68,-2.21
130,-10.13,0.77,-2.18
140,-9.93,0.43,-2.06
150,-9.78,0.48,-2.17
160,-9.55,0.48,-2.27
170,-9.33,0.17,-2.27
180,-9.32,0.39,-2.42
190,-9.19,0.46,-2.59
200,-9.11,0.39,-2.89
210,-9.06,0.66,-3.26
220,-8.86,0.49,-3.31
230,-8.74,0.51,-3.52
240,-8.41,0.4,-3.83
250,-8.13,0.36,-4.26
260,-7.76,0.65,-4.96
270,-7.16,0.81,-5.96
280,-6.56,0.99,-6.9
290,-5.93,0.95,-7.49
300,-5.36,0.68,-7.66
310,-4.9,0.6,-7.68
320,-4.54,0.75,-7.4
330,-3.98,0.66,-7.03
340,-3.25,0.26,-6.68
350,-2.64,-0.22,-6.61
360,-1.93,-0.37,-6.49
370,-1.46,-0.39,-6.53
380,-1.05,-0.26,-6.49
390,-0.76,-0.17,-6.14
400,-0.55,0.32,-5.89
410,-0.4,0.48,-5.32
420,-0.26,0.82,-4.49
430,-0.18,1.13,-3.13
440,-0.37,1.54,-1.38
450,-1.01,2.29,0.1
460,-1.52,3.26,1.31
470,-2.33,4.16,2.58
480,-3.0,5.12,3.85
490,-3.45,5.9,5.1
500,-3.52,6.13,5.87
510,-2.71,5.39,5.75
520,-2.73,5.0,6.1
530,-3.39,5.3,7.53
540,-4.19,6.81,9.15
550,-6.02,7.53,11.46
560,-7.14,8.15,12.86
570,-7.6,7.7,13.34
580,-6.91,6.58,12.84
590,-5.26,5.17,12.04
600,-3.74,4.25,11.19
610,-1.87,3.24,11.53
620,-1.04,3.71,13.12
630,-2.55,5.13,14.44
640,-4.44,6.72,14.85
650,-5.88,7.55,14.46
660,-7.03,8.06,13.67
670,-6.89,7.78,13.67
680,-5.89,7.25,14.28
690,-4.88,7.19,15.14
700,-4.63,7.42,16.74
710,-5.75,8.11,18.11
720,-8.14,9.17,19.4
730,-10.77,10.24,18.98
740,-12.62,11.1,18.34
750,-13.5,12.22,17.86
760,-13.58,13.06,17.6
770,-12.66,12.97,17.33
780,-11.39,13.0,17.04
790,-10.47,12.57,16.57
800,-9.93,12.6,16.47
810,-10.27,13.06,16.09
820,-10.46,13.34,16.12
830,-10.3,13.33,15.86
840,-9.71,12.98,15.8
850,-8.7,12.49,15.68
860,-7.45,11.41,15.32
870,-6.09,10.43,15.11
880,-5.0,9.94,15.46
890,-4.62,9.08,14.69
900,-4.16,8.6,14.93
910,-3.8,7.55,14.44
920,-3.19,6.19,13.05
930,-1.95,5.19,11.23
940,-0.85,3.8,9.73
950,-0.11,2.44,8.73
960,0.29,1.44,7.08
970,0.25,0.55,5.57
980,-0.58,-0.82,5.05
990,-0.76,-1.22,4.2
1000,-0.83,-2.12,2.9
