timestamp,x,y,z
0,-10.32,2.73,0.78
10,-10.42,2.69,0.36
20,-10.29,2.6,0.19
30,-10.04,2.54,0.08
40,-9.76,2.31,-0.04
50,-9.5,1.74,0.06
60,-9.55,1.53,-0.09
70,-9.73,2.33,-0.04
80,-9.86,1.59,-0.21
90,-9.95,1.53,-0.34
100,-9.88,1.44,-0.4
110,-9.67,1.3,-0.32
120,-9.39,1.16,-0.38
130,-9.05,0.99,-0.76
140,-8.76,0.93,-1.21
150,-8.76,0.97,-1.36
160,-8.77,0.81,-1.39
170,-8.9,0.71,-1.4
180,-8.87,0.65,-1.45
190,-8.93,0.69,-1.45
200,-9.04,0.86,-1.51
210,-9.21,0.94,-1.62
220,-9.34,0.89,-1.72
230,-9.44,0.84,-1.8
240,-9.52,0.74,-1.86
250,-9.52,0.62,-1.92
260,-9.41,0.49,-1.96
270,-9.45,0.48,-1.94
280,-9.65,0.5,-2.03
290,-9.75,0.45,-2.18
300,-9.66,0.2,-2.42
310,-9.39,0.06,-2.57
320,-9.11,0.08,-2.79
330,-8.81,0.37,-3.54
340,-8.28,0.48,-4.12
350,-7.7,0.94,-5.04
360,-6.75,1.17,-6.04
370,-5.63,0.65,-6.8
380,-4.02,-0.01,-7.54
390,-2.63,-1.41,-8.05
400,-1.64,-1.53,-8.15
410,-0.97,-0.5,-8.14
420,0.19,0.41,-7.13
430,1.25,1.17,-5.99
440,2.13,1.54,-4.95
450,4.88,3.12,-1.91
460,4.53,-0.14,-2.93
470,5.16,2.01,0.15
480,3.98,3.39,1.93
490,1.79,4.67,2.83
500,-0.76,5.66,3.34
510,-3.36,6.63,3.39
520,-4.78,7.09,3.61
530,-4.78,6.46,3.28
540,-2.99,6.23,3.68
550,-0.65,6.04,4.15
560,1.7,6.18,4.77
570,3.97,6.27,5.78
580,5.87,7.09,7.27
590,6.86,7.88,9.34
600,4.21,9.9,12.12
610,-0.52,13.07,14.71
620,-5.13,13.87,14.82
630,-7.61,14.14,14.68
640,-6.69,14.41,15.49
650,-3.75,14.47,16.6
660,-0.56,14.12,16.89
670,1.33,13.75,16.96
680,1.43,14.4,16.63
690,-0.06,15.1,16.59
700,-2.73,16.45,17.21
710,-6.07,17.87,17.76
720,-9.08,19.07,17.65
730,-10.68,19.51,16.88
740,-9.96,19.45,15.97
750,-7.47,18.54,15.18
760,-4.48,17.41,14.1
770,-2.13,16.66,12.98
780,-1.09,16.35,11.63
790,-1.32,16.52,10.35
800,-1.78,16.65,9.2
810,-2.35,16.18,9.15
820,-2.9,15.94,8.17
830,-3.07,15.38,7.33
840,-2.96,14.1,7.37
850,-2.14,13.34,7.7
860,-1.11,12.5,7.54
870,-0.26,11.37,7.26
880,0.37,10.61,7.15
890,0.29,9.95,7.19
900,-0.33,9.46,7.26
910,-1.62,8.3,7.37
920,-2.3,7.76,7.4
930,-2.56,6.73,7.37
940,-2.46,6.48,6.82
950,-1.88,5.14,6.05
960,-1.43,3.9,5.75
970,-0.97,2.53,5.61
980,-0.65,1.2,5.28
990,-0.53,-0.27,5.3
1000,-1.2,-0.97,5.09
