timestamp,x,y,z
0,12.9,2.16,11.25
10,12.61,3.83,15.53
20,11.87,5.03,16.95
30,11.14,6.24,16.26
40,10.14,7.49,14.78
50,10.39,8.47,13.62
60,10.53,11.0,12.81
70,9.3,19.2,12.36
80,2.41,26.55,11.05
90,-3.82,27.97,5.48
100,-3.89,26.39,6.77
110,-0.57,26.36,16.6
120,1.94,18.5,10.07
130,7.3,16.74,12.26
140,10.17,14.18,9.71
150,11.31,11.67,6.08
160,9.79,9.32,5.35
170,8.19,10.2,5.91
180,6.94,11.66,7.79
190,6.26,13.14,10.34
200,5.97,13.35,12.37
210,6.1,12.28,12.52
220,6.85,11.24,11.58
230,7.31,10.74,10.48
240,7.18,11.11,9.3
250,6.7,11.78,8.15
260,6.42,12.55,7.75
270,5.84,14.03,7.85
280,5.56,15.75,7.99
290,5.36,16.45,7.95
300,5.41,15.96,7.76
310,5.84,15.11,7.56
320,6.16,14.73,6.98
330,6.39,14.47,6.73
340,6.57,15.49,7.03
350,6.1,16.27,7.75
360,5.67,17.18,8.51
370,5.26,18.32,8.89
380,5.18,18.71,9.67
390,5.95,15.94,8.83
400,7.76,13.57,8.25
410,7.97,12.05,8.59
420,7.49,12.06,9.73
430,6.6,12.65,11.21
440,5.89,13.22,12.57
450,5.83,13.32,13.24
460,6.11,12.47,12.52
470,6.48,10.74,10.96
480,6.52,8.26,8.92
490,6.01,5.98,7.61
500,4.97,4.94,6.46
510,3.74,4.33,6.39
520,2.52,3.61,7.37
530,1.61,3.19,7.55
540,1.08,3.24,8.15
550,-0.04,3.64,8.43
560,-0.49,4.3,7.22
570,-0.01,3.65,6.31
580,0.14,2.06,5.6
590,0.41,-0.11,4.1
600,-0.06,-1.38,2.82
610,-0.74,-1.67,1.9
620,-1.11,-1.68,0.79
630,-1.82,-1.7,0.06
640,-2.38,-2.13,-0.4
650,-2.66,-2.52,-0.63
660,-3.0,-2.83,-1.0
670,-3.3,-3.08,-1.47
680,-3.72,-3.14,-1.92
690,-3.94,-3.44,-2.52
700,-3.79,-3.92,-2.65
710,-4.1,-5.03,-3.13
720,-4.12,-5.52,-3.13
730,-4.54,-6.14,-3.47
740,-4.67,-6.49,-3.7
750,-4.89,-7.44,-3.88
760,-5.25,-7.73,-3.88
770,-5.58,-7.7,-3.79
780,-5.97,-7.67,-3.65
790,-6.34,-7.22,-3.32
800,-6.76,-6.35,-2.7
810,-7.42,-5.53,-2.09
820,-7.72,-4.92,-1.5
830,-7.91,-4.71,-1.0
840,-7.98,-4.91,-0.84
850,-7.91,-5.21,-0.52
860,-7.93,-5.52,-0.04
870,-8.2,-5.41,0.3
880,-8.32,-5.22,0.57
890,-8.49,-5.09,0.71
900,-8.69,-4.88,0.74
910,-8.87,-4.42,0.84
920,-9.16,-3.65,0.9
930,-9.27,-3.12,0.85
940,-9.33,-2.84,0.8
950,-9.35,-2.73,0.69
960,-9.4,-2.68,0.62
970,-9.31,-2.79,0.79
980,-9.28,-2.9,1.03
990,-9.36,-2.78,1.39
1000,-9.31,-2.72,1.65
