timestamp,x,y,z
0,-7.16,-1.17,7.14
10,-7.16,-1.17,6.85
20,-7.23,-0.9,6.7
30,-7.1,-0.31,6.41
40,-7.25,-1.01,5.85
50,-7.4,-1.55,5.67
60,-7.58,-1.95,5.65
70,-7.46,-1.98,6.45
80,-6.98,-1.56,7.39
90,-6.88,-1.28,7.67
100,-6.93,-1.17,7.18
110,-7.08,-1.5,6.67
120,-6.99,-1.09,6.57
130,-6.94,-1.27,6.66
140,-6.94,-0.9,6.7
150,-6.83,-1.17,6.64
160,-6.86,-1.34,6.52
170,-6.89,-1.44,6.75
180,-6.97,-1.54,6.7
190,-6.9,-1.93,6.6
200,-6.83,-2.05,6.13
210,-6.85,-2.4,6.06
220,-6.13,-2.58,6.06
230,-6.73,-2.69,5.58
240,-7.3,-3.73,5.26
250,-7.19,-3.77,4.13
260,-6.76,-5.02,4.01
270,-6.82,-5.81,3.04
280,-6.8,-6.9,1.82
290,-6.38,-7.2,0.96
300,-6.11,-6.81,0.32
310,-5.24,-6.81,-1.01
320,-5.56,-5.58,-3.13
330,-5.93,-4.72,-3.8
340,-7.66,-2.64,-3.41
350,-7.3,-0.42,-2.71
360,-4.7,-3.37,0.79
370,-2.94,-4.43,1.45
380,-1.46,-5.09,-0.1
390,-0.63,-5.31,-1.5
400,-0.27,-4.11,-2.81
410,-0.29,-2.98,-4.03
420,0.8,-3.26,-5.04
430,3.14,-1.87,-5.58
440,6.53,-3.31,-3.5
450,9.22,-4.55,-0.96
460,10.91,-2.51,-0.5
470,13.29,-0.77,0.18
480,15.42,4.77,1.54
490,18.68,5.47,4.58
500,18.42,7.0,6.5
510,18.58,8.95,10.11
520,18.8,9.12,14.14
530,18.68,9.24,16.53
540,17.8,10.03,15.22
550,18.3,10.14,11.55
560,18.83,10.68,7.08
570,19.12,11.06,5.97
580,19.01,11.88,6.69
590,18.6,12.84,8.59
600,18.66,13.68,9.72
610,18.7,16.14,10.41
620,19.32,18.46,12.68
630,19.48,19.62,15.18
640,19.41,18.54,15.98
650,19.2,14.72,15.83
660,19.31,11.84,13.72
670,19.21,10.04,11.33
680,19.03,9.65,10.97
690,18.89,11.32,11.59
700,19.01,14.24,12.86
710,19.31,17.35,14.74
720,19.72,19.69,16.2
730,19.94,19.28,15.4
740,20.28,15.82,12.03
750,20.65,13.1,9.19
760,21.46,12.66,8.6
770,22.08,12.28,9.34
780,22.57,11.3,8.79
790,22.37,9.28,7.54
800,21.46,6.2,5.88
810,19.47,3.14,3.88
820,17.82,2.35,2.46
830,15.88,3.15,1.76
840,13.89,-0.37,1.3
850,11.53,-2.42,1.36
860,9.25,-3.73,1.19
870,7.44,-3.09,1.98
880,6.03,-5.12,1.3
890,4.69,-6.06,0.77
900,3.13,-6.22,0.41
910,1.75,-6.49,0.52
920,1.34,-6.77,1.17
930,0.85,-6.71,1.14
940,0.2,-6.69,0.49
950,-0.3,-6.76,0.04
960,-1.54,-7.22,-0.13
970,-2.34,-7.03,-0.36
980,-3.07,-7.31,-0.32
990,-3.53,-7.52,-0.69
1000,-3.77,-7.32,-0.91
