timestamp,x,y,z
0,-11.02,8.68,7.37
10,-10.61,9.2,7.33
20,-10.15,9.07,7.4
30,-10.02,8.56,7.09
40,-9.93,8.15,6.51
50,-9.98,7.84,5.52
60,-9.52,8.84,6.57
70,-8.31,10.28,9.79
80,-6.24,12.57,14.89
90,-4.82,14.46,18.25
100,-3.14,15.02,18.13
110,-2.07,13.41,14.55
120,-1.38,8.83,9.99
130,-2.04,3.87,5.44
140,-2.29,-0.37,1.28
150,-1.17,-4.46,-1.63
160,-1.3,-8.27,-3.92
170,-1.38,-11.06,-6.67
180,-1.64,-12.44,-9.5
190,-1.66,-13.36,-9.64
200,-2.75,-12.93,-8.56
210,-3.23,-11.78,-8.96
220,-4.46,-12.61,-12.49
230,-5.0,-13.57,-15.69
240,-3.61,-11.94,-17.83
250,-3.81,-12.51,-19.04
260,-3.53,-12.22,-17.22
270,-2.18,-10.72,-10.73
280,1.14,-10.95,-7.49
290,1.71,-9.93,-9.3
300,3.16,-9.15,-11.71
310,4.46,-8.01,-13.0
320,6.52,-6.17,-12.84
330,8.09,-3.58,-11.56
340,10.21,-2.61,-11.3
350,11.67,-2.79,-13.43
360,14.84,-2.69,-14.19
370,17.61,-2.24,-13.54
380,21.3,-4.13,-8.92
390,25.14,-3.77,-0.57
400,28.09,3.09,5.36
410,27.23,6.57,8.45
420,26.7,7.59,7.6
430,24.59,8.75,7.73
440,22.72,8.39,11.76
450,21.59,6.38,13.66
460,21.45,3.88,12.32
470,22.92,3.63,19.67
480,26.72,7.28,29.72
490,29.51,12.55,34.46
500,29.09,14.08,33.66
510,27.12,14.76,28.26
520,24.45,17.18,23.2
530,21.15,18.36,17.45
540,17.91,17.37,9.38
550,16.88,16.38,3.2
560,17.8,16.57,-1.08
570,20.13,16.51,2.48
580,23.58,17.64,11.78
590,25.78,20.99,22.2
600,26.76,25.35,26.82
610,25.89,29.47,25.4
620,28.12,33.55,18.46
630,27.87,32.43,8.74
640,27.85,32.61,-0.2
650,28.33,33.72,-1.97
660,29.95,35.52,3.43
670,33.71,37.56,11.39
680,38.68,36.16,18.26
690,45.25,30.23,22.48
700,51.67,23.23,24.45
710,55.61,14.59,20.4
720,56.83,4.58,13.79
730,54.15,-4.41,1.54
740,48.93,-12.65,-1.24
750,37.0,-14.28,-2.32
760,32.04,-17.42,-1.77
770,28.09,-20.07,0.26
780,25.15,-20.31,0.78
790,21.73,-21.97,0.19
800,19.58,-20.27,-1.55
810,17.44,-17.14,-3.27
820,15.17,-15.47,-5.22
830,12.41,-15.25,-8.93
840,9.05,-15.4,-14.7
850,4.96,-15.31,-19.08
860,1.65,-14.66,-17.77
870,-0.36,-15.76,-13.86
880,-1.08,-16.69,-9.42
890,-1.67,-16.85,-6.25
900,-2.73,-16.08,-6.25
910,-3.92,-13.55,-8.13
920,-4.97,-10.56,-9.93
930,-5.83,-8.43,-10.99
940,-6.62,-6.52,-11.07
950,-7.38,-4.9,-10.0
960,-7.91,-3.97,-8.45
970,-8.2,-3.67,-7.06
980,-8.66,-3.55,-5.99
990,-9.32,-2.82,-5.47
1000,-9.82,-1.98,-5.11
