timestamp,x,y,z
0,-7.07,-0.02,-4.51
10,-7.23,0.19,-4.8
20,-7.29,0.3,-5.03
30,-7.29,0.34,-5.08
40,-7.45,0.38,-4.93
50,-7.69,0.48,-4.61
60,-7.93,0.66,-4.29
70,-8.21,0.89,-4.13
80,-8.53,1.12,-4.08
90,-8.77,1.32,-4.1
100,-9.12,1.51,-4.08
110,-9.3,1.66,-4.19
120,-9.33,1.73,-4.33
130,-9.21,1.67,-4.41
140,-8.95,1.58,-4.59
150,-8.64,1.4,-4.65
160,-8.32,1.26,-4.68
170,-8.15,1.12,-4.58
180,-7.98,1.03,-4.37
190,-8.53,1.05,-4.43
200,-8.03,1.12,-4.59
210,-7.98,1.13,-4.66
220,-7.91,1.13,-4.78
230,-7.76,1.07,-4.87
240,-7.53,1.0,-4.95
250,-7.28,0.95,-5.05
260,-6.98,0.92,-5.16
270,-6.59,0.89,-5.17
280,-6.17,0.93,-5.43
290,-5.7,0.95,-5.76
300,-5.14,0.79,-5.93
310,-4.56,0.56,-5.94
320,-4.0,0.41,-5.92
330,-3.59,0.5,-6.03
340,-3.21,0.57,-6.09
350,-2.72,0.78,-6.64
360,-2.24,1.23,-7.16
370,-1.64,1.61,-7.38
380,-0.94,2.18,-7.16
390,-0.4,2.22,-6.23
400,-0.28,2.62,-5.44
410,-0.37,3.01,-4.92
420,-0.69,3.68,-5.04
430,-0.92,4.36,-5.14
440,-1.0,4.79,-5.02
450,-0.81,4.98,-4.67
460,-0.75,5.06,-3.8
470,-0.75,5.02,-2.49
480,-1.12,5.1,-1.03
490,-1.84,5.29,0.11
500,-2.16,4.97,1.18
510,-2.52,4.77,1.78
520,-2.2,4.44,2.73
530,-1.9,3.92,3.49
540,-1.44,3.8,4.41
550,-1.62,3.85,5.92
560,-4.53,4.52,7.85
570,-8.43,5.08,8.61
580,-12.16,5.38,8.21
590,-14.26,5.52,7.95
600,-13.85,5.72,7.73
610,-11.93,8.05,6.45
620,-9.08,8.7,7.06
630,-6.33,9.95,9.31
640,-4.83,10.28,11.26
650,-3.8,9.84,13.64
660,-7.88,11.88,13.96
670,-11.21,12.9,13.39
680,-13.49,13.57,11.57
690,-13.47,13.51,10.43
700,-11.87,13.47,10.0
710,-10.03,12.8,10.1
720,-8.22,12.92,9.94
730,-6.79,11.98,9.82
740,-5.97,11.54,10.1
750,-5.92,12.91,10.3
760,-7.33,14.91,8.9
770,-9.24,16.16,8.19
780,-10.75,18.18,8.5
790,-11.4,18.98,7.72
800,-10.91,18.59,7.28
810,-9.62,17.23,7.08
820,-8.12,15.95,6.72
830,-6.67,14.85,6.85
840,-5.57,14.0,7.08
850,-5.3,13.52,6.89
860,-5.56,13.35,7.27
870,-6.29,13.05,7.45
880,-7.06,13.28,6.96
890,-7.34,13.26,7.45
900,-7.58,13.22,7.53
910,-7.59,12.09,7.5
920,-6.85,10.84,7.65
930,-5.76,9.69,7.36
940,-4.54,7.86,8.05
950,-3.55,6.75,8.74
960,-3.26,6.55,8.56
970,-3.45,5.52,6.92
980,-3.5,4.55,6.71
990,-3.79,3.81,6.2
1000,-4.09,3.1,5.2
