timestamp,x,y,z
0,-9.54,1.35,-2.2
10,-9.57,1.43,-2.14
20,-9.65,1.58,-2.31
30,-9.67,1.57,-2.29
40,-9.62,1.58,-2.29
50,-9.57,1.48,-2.21
60,-9.67,1.62,-2.14
70,-9.62,1.66,-2.23
80,-9.76,1.83,-2.29
90,-9.7,1.48,-2.11
100,-9.83,1.64,-2.13
110,-9.72,1.67,-2.05
120,-9.69,1.69,-1.83
130,-9.67,1.87,-2.03
140,-9.45,1.69,-1.97
150,-9.6,1.93,-2.12
160,-9.6,1.88,-2.14
170,-9.53,1.91,-2.23
180,-9.36,1.86,-2.27
190,-9.14,1.79,-2.43
200,-8.99,1.72,-2.5
210,-8.85,1.81,-2.72
220,-8.59,1.59,-2.72
230,-8.48,1.62,-2.78
240,-8.32,1.66,-2.9
250,-8.05,1.79,-2.85
260,-7.66,2.07,-3.13
270,-7.11,2.2,-3.37
280,-6.23,2.1,-3.71
290,-5.28,2.09,-4.28
300,-4.33,2.62,-5.05
310,-3.32,2.69,-5.15
320,-2.45,2.56,-6.0
330,-1.4,2.96,-6.29
340,-0.51,3.1,-6.19
350,0.21,3.54,-5.64
360,0.45,4.13,-4.75
370,-0.1,5.09,-4.17
380,-0.29,5.55,-3.41
390,-0.2,5.85,-2.88
400,0.29,4.23,-3.41
410,0.77,4.54,-2.49
420,1.34,4.35,-1.76
430,1.48,3.58,-1.93
440,1.86,3.09,-1.06
450,2.1,2.19,-0.86
460,2.52,1.96,0.12
470,2.55,2.18,1.44
480,2.13,2.22,2.18
490,1.87,2.55,3.06
500,1.63,2.29,4.31
510,1.4,2.33,5.36
520,1.15,2.4,6.47
530,0.79,3.48,9.25
540,-0.11,5.53,11.77
550,-2.54,8.78,14.43
560,-4.7,9.77,16.74
570,-6.21,9.79,18.42
580,-9.74,12.21,17.86
590,-9.94,13.61,19.32
600,-11.79,12.34,17.88
610,-11.15,10.81,19.02
620,-10.38,9.24,19.06
630,-9.32,8.54,20.52
640,-9.85,10.3,20.0
650,-10.14,10.38,20.19
660,-11.0,9.97,19.52
670,-11.53,10.73,19.43
680,-11.82,11.23,18.97
690,-11.73,11.68,17.82
700,-11.2,11.77,16.86
710,-10.5,12.53,16.29
720,-10.09,12.91,15.56
730,-10.15,13.55,14.73
740,-10.38,14.44,13.9
750,-10.53,15.24,13.26
760,-10.8,16.76,13.24
770,-10.85,17.04,12.58
780,-10.31,16.97,12.64
790,-9.84,16.98,12.66
800,-9.2,16.73,12.28
810,-8.18,16.06,12.32
820,-7.01,15.11,12.36
830,-5.95,14.03,12.3
840,-5.05,12.73,12.4
850,-4.65,11.78,12.89
860,-4.64,10.79,12.59
870,-4.18,9.42,12.44
880,-3.08,7.95,11.89
890,-2.06,6.63,11.5
900,-1.58,5.5,10.99
910,-0.46,4.89,9.86
920,0.0,3.41,8.8
930,0.79,1.95,8.18
940,1.2,0.57,7.69
950,1.29,-1.13,7.1
960,0.97,-2.21,6.62
970,0.57,-2.0,6.33
980,-0.3,-2.49,5.76
990,-0.22,-2.43,4.4
1000,-0.43,-1.62,2.67
