timestamp,x,y,z
0,-8.66,-1.49,4.53
10,-7.73,-2.4,5.19
20,-8.55,-2.35,4.52
30,-7.84,-1.78,5.03
40,-8.83,-1.95,4.83
50,-9.25,-1.68,5.13
60,-9.12,-1.32,5.5
70,-9.03,-2.15,5.22
80,-9.0,-1.89,5.22
90,-8.5,-2.26,5.2
100,-9.27,-1.86,4.06
110,-8.9,-1.59,3.89
120,-8.05,-2.41,4.09
130,-9.16,-2.04,3.66
140,-9.12,-1.51,3.62
150,-7.38,-2.29,4.48
160,-9.52,-1.62,3.18
170,-9.18,-1.48,3.23
180,-8.57,-2.02,3.73
190,-9.38,-1.72,3.69
200,-9.36,-1.84,4.37
210,-9.02,-2.46,4.81
220,-9.28,-2.71,4.41
230,-10.0,-3.0,3.42
240,-9.75,-2.38,2.81
250,-8.94,-2.16,3.27
260,-8.29,-2.12,3.59
270,-8.58,-1.58,3.96
280,-10.2,-1.16,3.35
290,-10.36,-0.4,3.06
300,-10.3,-1.11,3.64
310,-10.64,-2.34,5.07
320,-12.15,-1.81,6.2
330,-11.28,-2.77,7.39
340,-12.32,-2.23,8.12
350,-11.64,-2.3,7.5
360,-12.28,-1.46,6.17
370,-11.93,-0.88,4.15
380,-10.48,-1.21,1.63
390,-9.83,-1.07,-0.95
400,-8.66,-0.95,-3.33
410,-7.02,0.48,-5.52
420,-5.17,0.02,-6.06
430,-3.3,-3.41,-7.88
440,-1.01,-6.26,-12.59
450,0.78,-5.38,-16.15
460,3.16,-2.96,-17.53
470,5.35,-0.96,-17.85
480,8.02,0.29,-18.35
490,10.17,-1.7,-16.82
500,13.01,-3.07,-15.13
510,14.12,-2.93,-13.04
520,15.68,-3.3,-10.21
530,16.69,-1.82,-9.54
540,17.79,-1.09,-6.83
550,19.45,-1.21,-2.46
560,21.34,-2.84,2.81
570,22.23,-4.02,8.17
580,23.03,-5.46,14.89
590,22.5,-7.21,24.75
600,21.14,-5.33,31.82
610,18.55,3.09,35.8
620,17.68,10.15,37.43
630,15.89,11.12,35.57
640,14.28,9.05,30.56
650,14.12,8.4,31.09
660,12.83,11.05,33.33
670,11.02,11.86,36.06
680,10.43,11.02,36.69
690,10.94,8.84,35.9
700,11.37,5.26,33.9
710,11.16,3.46,31.66
720,10.68,4.19,30.53
730,9.48,5.79,29.81
740,8.56,8.47,28.84
750,8.3,10.61,27.59
760,8.82,11.65,26.7
770,9.48,11.15,25.85
780,10.6,9.24,25.75
790,11.65,8.23,25.35
800,12.62,6.74,26.82
810,13.06,4.73,28.27
820,13.28,2.37,29.71
830,14.23,0.81,29.76
840,16.6,1.13,28.03
850,18.54,0.65,22.5
860,19.57,-0.94,16.96
870,18.49,0.57,13.22
880,17.0,0.47,9.73
890,15.16,-1.46,7.25
900,12.36,-3.81,4.86
910,10.37,-5.83,2.37
920,9.43,-7.12,0.81
930,8.64,-6.83,0.17
940,7.48,-6.39,-0.33
950,6.86,-6.88,-1.74
960,6.24,-6.99,-4.67
970,4.62,-5.91,-5.47
980,3.56,-4.74,-5.5
990,2.68,-4.5,-5.99
1000,1.89,-4.35,-6.53
