timestamp,x,y,z
0,-9.1,-0.06,-2.52
10,-9.21,0.03,-2.49
20,-9.15,-0.48,-2.27
30,-9.16,-0.84,-2.4
40,-9.4,1.67,-2.81
50,-9.17,0.27,-2.51
60,-9.12,0.38,-2.61
70,-9.13,0.43,-2.77
80,-9.19,0.48,-2.97
90,-9.15,0.51,-3.24
100,-9.1,0.72,-3.53
110,-9.09,0.74,-3.57
120,-9.11,0.76,-3.54
130,-9.18,0.87,-3.42
140,-9.02,0.75,-3.39
150,-8.96,0.75,-3.48
160,-8.86,0.64,-3.48
170,-8.76,0.75,-3.52
180,-8.74,0.67,-3.66
190,-8.71,0.61,-3.66
200,-8.76,0.66,-3.68
210,-8.77,0.69,-3.58
220,-8.98,0.78,-3.74
230,-8.87,0.73,-3.67
240,-8.87,0.84,-3.71
250,-8.86,0.84,-3.67
260,-8.82,0.84,-3.58
270,-8.82,0.87,-3.49
280,-8.73,0.73,-3.45
290,-8.75,0.73,-3.5
300,-8.73,0.72,-3.46
310,-8.7,0.72,-3.45
320,-8.7,0.67,-3.42
330,-8.7,0.64,-3.44
340,-8.68,0.58,-3.41
350,-8.6,0.56,-3.35
360,-8.55,0.61,-3.23
370,-8.5,0.65,-3.18
380,-8.52,0.7,-3.19
390,-8.53,0.74,-3.29
400,-8.54,0.8,-3.42
410,-8.52,0.95,-3.48
420,-8.63,1.19,-3.72
430,-8.76,1.52,-3.95
440,-8.76,1.82,-4.34
450,-8.51,1.9,-4.6
460,-8.34,2.12,-4.75
470,-7.97,2.01,-4.88
480,-7.57,1.79,-4.61
490,-6.96,1.74,-5.05
500,-6.26,1.38,-5.62
510,-5.13,1.27,-7.01
520,-3.77,0.28,-6.76
530,-1.53,0.08,-6.97
540,-1.62,0.36,-6.75
550,-1.48,1.29,-6.29
560,-1.14,2.42,-5.92
570,-0.31,2.9,-5.62
580,0.59,2.64,-4.91
590,0.87,3.0,-3.52
600,0.32,4.03,-1.56
610,-1.37,3.9,-1.66
620,-2.23,3.99,-1.29
630,-2.41,4.24,-0.8
640,-2.23,4.19,-0.57
650,-1.67,4.19,-0.05
660,-1.0,4.65,1.11
670,-1.16,5.06,2.25
680,-0.95,5.63,3.49
690,-1.34,6.41,4.32
700,-2.23,7.89,4.86
710,-2.99,8.93,5.24
720,-2.96,9.39,5.9
730,-2.41,9.21,6.1
740,-2.23,9.1,7.44
750,-2.43,9.88,9.08
760,-2.16,10.69,10.14
770,-1.39,11.78,11.36
780,-0.94,14.77,13.48
790,-1.98,15.32,11.63
800,-3.31,15.74,13.06
810,-5.05,15.72,12.0
820,-6.54,16.18,11.63
830,-7.34,16.07,11.21
840,-6.96,15.96,10.84
850,-5.77,15.64,11.14
860,-4.7,16.05,11.76
870,-4.07,16.53,11.97
880,-4.13,17.22,11.77
890,-4.96,17.69,11.67
900,-6.25,18.25,11.16
910,-6.93,18.33,10.62
920,-7.42,17.84,9.32
930,-7.18,17.25,8.67
940,-6.37,16.88,8.03
950,-5.58,16.84,7.34
960,-4.65,16.65,6.8
970,-3.75,16.63,6.36
980,-2.96,16.23,5.67
990,-2.46,14.82,6.03
1000,-2.78,14.39,6.15
