timestamp,x,y,z
0,-7.89,6.59,8.14
10,-7.92,6.73,8.43
20,-7.95,6.98,8.38
30,-8.02,7.33,8.37
40,-8.03,7.7,8.51
50,-8.07,7.76,8.16
60,-7.91,7.46,7.94
70,-7.86,6.86,7.77
80,-7.88,7.25,7.65
90,-7.65,7.46,7.36
100,-7.26,7.49,7.09
110,-7.04,7.4,6.84
120,-6.76,7.41,6.5
130,-6.81,6.81,6.17
140,-6.86,6.21,5.48
150,-6.66,5.31,5.3
160,-6.55,4.74,5.11
170,-6.18,4.03,4.91
180,-5.88,3.54,4.07
190,-5.68,3.1,3.1
200,-5.46,2.8,2.02
210,-5.68,2.4,0.58
220,-5.77,2.4,-0.61
230,-6.01,2.96,-1.7
240,-6.38,3.64,-2.35
250,-6.44,3.93,-2.32
260,-6.3,4.3,-1.5
270,-6.13,4.13,-0.97
280,-5.77,6.63,-2.19
290,-5.63,4.12,-1.92
300,-5.17,2.74,-2.28
310,-5.18,0.46,-3.9
320,-4.61,-0.91,-6.14
330,-4.12,-2.55,-8.21
340,-3.02,-3.61,-9.89
350,-2.07,-4.24,-10.76
360,-1.09,-4.82,-9.25
370,-0.2,-6.03,-6.4
380,0.56,-6.32,-4.71
390,1.12,-7.36,-6.1
400,3.04,-8.08,-7.26
410,4.38,-8.76,-8.48
420,6.93,-9.08,-9.68
430,9.31,-8.79,-9.51
440,10.78,-7.26,-8.03
450,12.69,-6.33,-6.06
460,13.8,-5.09,-4.08
470,14.32,-2.91,-2.6
480,15.22,-2.82,-1.25
490,16.47,-3.18,1.11
500,19.28,-3.33,3.38
510,22.52,-3.89,5.51
520,24.81,-0.6,11.07
530,26.3,4.14,16.86
540,25.27,6.75,18.57
550,24.28,8.83,19.81
560,22.28,8.13,20.37
570,21.04,8.47,22.38
580,19.06,10.63,21.38
590,17.41,13.47,19.53
600,15.98,16.21,17.65
610,16.07,17.66,15.34
620,17.53,17.15,13.31
630,18.84,16.29,11.34
640,20.12,16.21,11.91
650,21.47,20.2,15.35
660,21.51,26.39,17.08
670,23.29,30.0,16.32
680,26.25,29.75,13.63
690,28.67,26.15,10.72
700,30.19,20.58,8.11
710,30.37,17.36,7.29
720,29.59,16.79,9.41
730,28.63,17.3,12.58
740,27.98,18.21,15.43
750,29.17,17.76,14.76
760,30.77,13.59,13.31
770,31.57,8.24,13.06
780,31.03,3.95,13.57
790,27.12,2.93,11.98
800,24.16,2.32,10.49
810,23.1,-2.01,12.29
820,22.07,-7.01,12.48
830,20.76,-8.76,11.17
840,17.91,-10.84,9.0
850,13.35,-10.87,7.06
860,8.82,-9.79,5.05
870,6.81,-8.35,3.81
880,5.65,-6.26,2.51
890,4.49,-5.12,0.77
900,3.28,-4.12,-1.7
910,2.22,-4.02,-4.03
920,0.79,-5.71,-5.65
930,-1.07,-7.89,-6.88
940,-2.45,-9.0,-6.73
950,-3.66,-9.78,-5.58
960,-4.36,-9.21,-4.67
970,-4.56,-7.14,-4.01
980,-5.12,-5.05,-4.01
990,-5.54,-3.77,-4.86
1000,-5.92,-2.33,-5.41
