timestamp,x,y,z
0,1.41,-0.35,-8.92
10,2.86,0.98,-10.03
20,4.36,2.7,-10.16
30,6.0,3.92,-9.79
40,7.13,4.76,-9.35
50,7.82,4.84,-8.88
60,9.09,4.26,-8.39
70,10.95,2.29,-4.97
80,14.6,-0.06,-2.97
90,16.82,-2.99,-1.0
100,19.55,-4.12,1.23
110,23.48,-2.11,4.02
120,28.89,1.16,9.94
130,32.04,6.71,16.16
140,34.4,14.88,25.55
150,33.91,19.25,32.79
160,31.37,23.15,38.98
170,23.86,21.57,40.86
180,16.52,16.98,36.64
190,11.04,11.02,29.11
200,7.43,6.52,20.46
210,3.81,4.79,7.55
220,11.79,12.62,19.01
230,7.47,11.15,14.47
240,6.74,13.38,12.53
250,8.0,12.74,15.06
260,9.88,13.31,19.26
270,11.2,17.22,22.8
280,11.29,19.74,25.15
290,11.47,18.08,27.79
300,13.0,15.22,27.59
310,14.04,13.34,25.21
320,14.19,12.02,22.68
330,13.62,11.02,21.05
340,12.78,11.12,19.92
350,12.11,11.69,19.05
360,12.24,13.06,18.39
370,12.75,14.58,18.0
380,13.25,15.45,17.5
390,13.39,15.22,16.33
400,13.34,14.69,15.4
410,13.53,14.18,14.66
420,13.69,12.95,13.68
430,14.09,11.48,12.76
440,14.12,9.85,11.83
450,14.21,8.38,10.93
460,13.78,6.96,9.76
470,12.89,6.06,8.26
480,12.14,5.4,6.71
490,11.59,4.63,5.23
500,11.14,3.65,3.54
510,10.34,2.21,2.17
520,9.35,1.21,1.33
530,8.39,0.43,0.58
540,7.64,-0.17,0.32
550,5.8,-0.85,-0.01
560,5.12,-1.11,0.17
570,4.24,-1.2,0.59
580,3.34,-0.81,0.53
590,3.02,-0.89,0.3
600,2.79,-1.81,0.67
610,2.13,-3.21,0.33
620,1.43,-4.18,-0.73
630,0.87,-4.86,-1.79
640,0.17,-5.67,-2.62
650,-0.78,-6.02,-3.34
660,-1.43,-6.92,-3.21
670,-2.23,-7.44,-4.29
680,-3.14,-7.44,-4.9
690,-4.03,-7.63,-4.97
700,-4.7,-7.48,-5.14
710,-5.34,-7.17,-5.17
720,-5.97,-7.2,-5.35
730,-6.47,-7.94,-5.72
740,-6.8,-8.62,-6.13
750,-7.04,-8.74,-6.39
760,-7.42,-8.76,-6.4
770,-7.73,-8.5,-6.28
780,-7.98,-8.0,-6.27
790,-8.32,-7.24,-6.36
800,-8.62,-6.46,-6.2
810,-8.77,-5.89,-5.91
820,-9.05,-5.63,-4.72
830,-9.21,-5.34,-2.95
840,-9.18,-5.28,-1.61
850,-9.25,-5.31,-1.25
860,-9.48,-5.05,-1.37
870,-9.56,-4.44,-1.38
880,-9.56,-3.67,-1.22
890,-9.5,-3.14,-0.95
900,-9.43,-2.94,-0.53
910,-9.26,-2.92,0.06
920,-9.1,-3.05,1.07
930,-8.86,-3.09,1.97
940,-8.42,-3.3,2.94
950,-8.27,-3.76,3.57
960,-8.01,-4.06,4.58
970,-7.82,-3.84,4.91
980,-7.9,-3.48,5.32
990,-7.9,-3.44,5.35
1000,-7.99,-3.52,4.1
