timestamp,x,y,z
0,-8.84,2.66,-1.53
10,-9.16,2.76,-1.68
20,-9.28,2.97,-1.48
30,-9.66,3.35,-1.55
40,-9.84,3.51,-1.78
50,-9.9,3.72,-2.05
60,-9.85,3.69,-2.19
70,-9.71,3.73,-2.15
80,-9.47,3.65,-1.98
90,-9.3,3.54,-1.8
100,-9.23,3.57,-1.68
110,-9.29,3.59,-1.6
120,-9.46,3.71,-1.62
130,-9.6,3.76,-1.57
140,-9.77,3.91,-1.61
150,-9.92,3.86,-1.65
160,-9.83,3.78,-1.64
170,-9.73,3.76,-1.56
180,-9.59,3.7,-1.54
190,-9.5,3.69,-1.56
200,-9.34,3.66,-1.62
210,-9.26,3.68,-1.57
220,-9.3,3.77,-1.53
230,-9.4,3.73,-1.56
240,-9.58,3.76,-1.62
250,-9.66,3.73,-1.8
260,-9.65,3.69,-2.02
270,-9.53,3.65,-2.27
280,-9.21,3.53,-2.51
290,-8.77,3.45,-2.79
300,-8.37,3.46,-3.14
310,-7.92,3.24,-3.35
320,-7.69,3.32,-3.83
330,-7.43,3.53,-4.89
340,-7.26,3.59,-6.18
350,-6.68,3.43,-7.36
360,-5.43,2.66,-7.47
370,-4.68,2.94,-7.06
380,-4.3,1.98,-6.53
390,-4.07,1.13,-7.18
400,-3.41,2.18,-6.78
410,-2.8,2.0,-6.17
420,-1.91,1.3,-5.6
430,-0.89,0.72,-4.79
440,-0.45,0.47,-4.19
450,0.19,0.12,-3.21
460,0.39,-0.09,-2.47
470,0.35,0.38,-1.94
480,0.88,1.03,-1.02
490,1.24,1.38,0.32
500,0.68,2.22,1.21
510,-0.18,2.99,1.98
520,-1.51,3.52,2.26
530,-2.95,4.23,1.96
540,-3.38,4.43,1.84
550,-2.93,4.41,1.98
560,-1.91,4.48,2.52
570,-0.42,4.92,3.19
580,1.11,5.33,4.23
590,2.17,6.09,5.64
600,1.76,8.49,6.35
610,-0.01,9.35,7.41
620,-1.26,10.21,8.29
630,-1.79,10.2,8.43
640,-1.33,10.94,9.99
650,-0.05,11.7,11.58
660,1.79,12.21,13.81
670,3.07,12.42,15.09
680,2.54,13.1,15.78
690,0.27,14.05,15.6
700,-2.57,14.96,14.74
710,-4.56,15.28,14.22
720,-5.7,15.56,13.67
730,-5.63,15.85,13.29
740,-4.88,16.29,13.35
750,-4.32,16.99,13.42
760,-4.17,17.22,13.02
770,-3.88,17.0,12.37
780,-3.74,16.9,11.94
790,-3.49,16.69,11.66
800,-3.24,16.28,11.39
810,-3.17,15.93,11.02
820,-3.46,15.72,10.44
830,-3.71,15.63,9.96
840,-3.99,15.65,9.39
850,-3.93,15.96,9.13
860,-3.64,16.36,8.28
870,-1.66,16.21,7.9
880,-0.98,15.34,7.59
890,-0.47,14.66,7.25
900,-0.36,13.85,7.28
910,-0.88,13.22,7.21
920,-1.37,12.82,7.52
930,-2.41,12.44,7.82
940,-3.42,12.2,8.19
950,-3.9,11.61,8.28
960,-3.7,10.85,8.32
970,-2.87,9.96,8.17
980,-1.54,8.98,8.86
990,-0.71,8.03,8.29
1000,0.07,6.81,8.15
