timestamp,x,y,z
0,-8.0,-4.41,3.31
10,-8.01,-4.12,3.4
20,-8.01,-3.71,3.58
30,-7.98,-3.31,3.55
40,-7.99,-2.58,3.29
50,-7.98,-2.65,3.16
60,-7.94,-2.99,2.94
70,-7.87,-3.31,2.55
80,-7.9,-3.38,2.12
90,-7.99,-3.57,2.0
100,-7.98,-3.74,1.93
110,-7.87,-4.36,1.76
120,-7.63,-5.19,1.45
130,-7.91,-4.83,1.38
140,-7.79,-4.21,1.39
150,-7.69,-3.97,1.6
160,-7.44,-3.76,1.75
170,-7.08,-3.64,1.86
180,-7.01,-3.51,1.92
190,-7.2,-3.39,1.56
200,-7.52,-3.18,0.76
210,-7.87,-3.0,-0.06
220,-8.09,-3.26,-0.81
230,-8.08,-3.29,-1.59
240,-7.81,-3.32,-2.18
250,-7.47,-3.44,-2.71
260,-7.0,-3.41,-3.01
270,-6.34,-3.28,-3.02
280,-4.97,-2.93,-3.3
290,-5.12,-2.6,-2.51
300,-4.17,-1.86,-2.29
310,-2.98,-1.59,-2.55
320,-1.62,-2.11,-0.38
330,-0.33,-2.81,0.7
340,0.55,-3.07,0.58
350,1.21,-2.19,-0.31
360,2.01,-1.35,-0.19
370,2.93,-0.31,0.13
380,3.5,0.81,0.28
390,4.42,1.88,-0.04
400,5.74,2.38,-0.17
410,7.4,1.63,0.02
420,8.76,0.4,0.56
430,10.35,0.31,0.58
440,11.0,2.14,1.61
450,11.51,5.05,1.56
460,11.47,7.31,2.27
470,12.67,9.15,2.53
480,15.07,10.0,2.32
490,17.69,9.11,2.39
500,20.69,7.62,3.03
510,22.55,6.37,5.19
520,22.24,6.01,6.92
530,21.21,9.26,7.34
540,19.93,12.26,8.44
550,18.2,15.58,11.26
560,17.28,19.87,12.61
570,16.94,20.78,13.39
580,17.12,20.76,13.76
590,16.9,20.76,13.24
600,17.01,20.58,13.87
610,16.35,20.25,13.84
620,17.37,20.71,16.47
630,17.86,21.13,17.31
640,17.14,19.5,18.23
650,15.31,17.95,16.37
660,14.88,17.83,13.75
670,14.98,17.79,12.03
680,15.15,18.59,11.78
690,15.59,19.7,13.14
700,16.28,20.35,14.53
710,17.49,20.52,15.4
720,18.04,20.23,15.54
730,19.0,19.56,14.35
740,19.71,19.23,12.55
750,19.77,19.16,11.02
760,19.1,18.76,8.51
770,19.05,17.17,5.55
780,16.79,13.48,1.48
790,16.08,11.34,0.4
800,15.96,9.05,-0.17
810,15.27,6.53,-0.12
820,14.52,4.55,0.99
830,12.8,2.94,0.82
840,10.56,2.0,-0.44
850,9.06,1.16,-1.7
860,7.69,-0.09,-2.0
870,6.61,-1.22,-1.8
880,5.65,-2.3,-1.31
890,4.96,-3.37,-0.61
900,4.24,-3.65,-0.7
910,3.34,-3.97,-1.5
920,2.43,-4.76,-2.47
930,1.21,-5.06,-3.24
940,0.36,-5.65,-3.37
950,-0.3,-6.25,-3.39
960,-1.03,-6.79,-3.89
970,-2.06,-7.06,-4.23
980,-2.9,-7.14,-4.44
990,-3.72,-6.91,-4.3
1000,-4.4,-6.84,-4.16
