timestamp,x,y,z
0,-9.03,0.77,-2.92
10,-9.08,0.84,-2.98
20,-9.15,0.75,-2.89
30,-9.27,0.73,-2.9
40,-9.27,0.77,-2.85
50,-9.39,0.79,-2.91
60,-9.33,0.75,-2.77
70,-9.36,0.93,-2.73
80,-9.4,0.8,-2.77
90,-9.39,0.99,-2.83
100,-9.31,0.95,-2.85
110,-9.33,0.73,-3.04
120,-9.32,0.9,-3.05
130,-9.32,1.18,-3.03
140,-9.31,0.89,-3.06
150,-9.32,0.95,-3.35
160,-9.18,0.82,-3.37
170,-9.0,0.77,-3.49
180,-8.77,0.71,-3.5
190,-8.72,0.71,-3.67
200,-8.63,0.71,-3.78
210,-8.68,0.89,-3.89
220,-8.67,0.94,-4.22
230,-8.76,1.29,-4.46
240,-8.63,1.33,-4.74
250,-8.49,1.39,-4.89
260,-8.46,1.37,-5.02
270,-8.31,1.34,-5.15
280,-8.15,1.16,-5.31
290,-7.99,1.08,-5.38
300,-7.88,0.93,-5.51
310,-7.61,0.78,-5.6
320,-7.43,0.48,-5.84
330,-7.02,0.21,-6.09
340,-6.29,-0.17,-6.39
350,-5.3,-0.5,-6.66
360,-4.28,-0.74,-6.95
370,-3.59,-0.99,-7.36
380,-3.03,-1.17,-7.6
390,-2.55,-1.15,-7.62
400,-2.36,-0.93,-7.35
410,-2.2,-0.77,-7.05
420,-1.94,-0.62,-6.88
430,-1.72,-0.45,-6.96
440,-1.46,-0.2,-7.01
450,-1.27,0.0,-6.59
460,-1.17,0.16,-5.92
470,-1.08,0.5,-5.01
480,-1.5,0.74,-3.65
490,-2.31,1.49,-2.56
500,-2.9,1.86,-1.88
510,-2.97,1.93,-1.5
520,-3.01,2.31,-0.88
530,-3.01,2.74,-0.07
540,-2.97,3.18,0.67
550,-2.73,3.5,1.76
560,-3.11,4.29,3.08
570,-3.61,4.63,4.07
580,-4.43,5.72,4.73
590,-5.3,6.16,5.03
600,-6.27,6.73,4.88
610,-6.93,6.78,4.6
620,-6.88,6.81,4.63
630,-5.17,6.75,5.47
640,-4.19,7.62,7.08
650,-4.43,9.19,9.24
660,-5.87,10.72,10.88
670,-8.51,12.45,11.82
680,-11.02,12.44,9.65
690,-12.23,11.6,8.37
700,-10.6,11.29,8.18
710,-8.97,12.05,9.94
720,-7.69,11.71,10.96
730,-7.63,11.69,11.43
740,-8.66,12.13,11.58
750,-9.89,12.69,11.61
760,-11.41,12.73,11.04
770,-12.22,13.22,10.73
780,-12.51,13.47,10.68
790,-12.31,13.28,10.47
800,-11.88,13.04,10.24
810,-11.26,13.13,9.77
820,-10.66,12.9,9.05
830,-9.97,12.67,8.46
840,-9.43,12.42,7.91
850,-9.15,12.18,7.51
860,-8.89,12.05,7.24
870,-9.0,12.12,6.42
880,-8.86,11.68,6.31
890,-8.12,11.61,6.2
900,-7.95,10.99,6.1
910,-7.81,10.5,5.61
920,-7.51,9.75,5.24
930,-7.52,9.28,5.03
940,-7.27,8.73,4.76
950,-6.98,8.19,4.94
960,-6.94,7.81,5.32
970,-6.57,7.13,5.41
980,-6.32,6.22,5.44
990,-6.36,5.55,5.16
1000,-6.1,4.83,4.65
