timestamp,x,y,z
0,-10.06,3.51,5.85
10,-10.11,3.08,5.71
20,-10.19,2.88,5.36
30,-10.19,2.71,5.0
40,-10.13,2.37,4.55
50,-10.01,1.67,3.83
60,-9.86,0.85,3.1
70,-9.82,0.3,2.23
80,-9.62,-0.21,1.34
90,-9.53,-0.55,-1.38
100,-9.56,-0.71,-3.69
110,-9.51,-0.56,-5.22
120,-9.38,-0.95,-5.15
130,-9.05,-0.97,-4.13
140,-8.8,-0.87,-3.02
150,-8.5,-1.05,-2.44
160,-8.24,-1.78,-2.59
170,-8.07,-1.79,-2.03
180,-7.8,-1.35,-0.74
190,-7.67,-0.99,0.61
200,-7.48,-0.66,1.31
210,-7.44,-0.4,1.21
220,-7.31,-0.74,0.43
230,-7.03,-1.08,-0.33
240,-6.74,-1.43,-0.55
250,-6.5,-1.71,-0.36
260,-6.28,-1.96,-0.28
270,-5.94,-2.13,-0.65
280,-5.32,-2.29,-1.25
290,-5.03,-2.32,-1.97
300,-4.64,-2.23,-3.09
310,-3.98,-2.1,-3.87
320,-3.12,-1.91,-4.17
330,-2.25,-1.98,-4.13
340,-1.32,-2.2,-3.52
350,-0.26,-3.07,-3.17
360,1.41,-4.6,-3.15
370,4.1,-6.61,-2.23
380,7.35,-7.02,-0.11
390,9.7,-7.27,1.23
400,11.59,-5.95,2.42
410,12.56,-3.45,3.92
420,13.34,0.82,5.53
430,13.53,4.21,6.79
440,15.55,5.81,8.05
450,18.19,5.31,9.22
460,19.58,6.82,12.93
470,18.3,10.45,16.32
480,15.91,16.07,18.03
490,13.12,21.2,19.15
500,11.04,25.22,19.12
510,10.17,26.7,18.55
520,12.22,25.56,17.11
530,15.41,21.71,15.51
540,15.88,18.99,13.13
550,14.96,18.81,12.08
560,13.25,23.65,18.3
570,6.87,29.52,17.85
580,7.39,29.76,18.37
590,7.63,27.01,17.13
600,8.86,24.5,14.58
610,9.88,20.03,10.85
620,9.65,16.36,6.76
630,8.64,15.15,4.94
640,7.31,16.48,6.09
650,6.64,19.22,9.64
660,6.27,21.74,12.32
670,7.22,22.82,14.03
680,8.9,22.02,14.7
690,10.41,20.06,13.83
700,11.08,17.14,12.09
710,11.54,14.33,10.67
720,10.91,11.75,10.2
730,10.38,9.98,11.08
740,9.26,8.62,12.32
750,8.07,8.61,12.7
760,7.85,7.68,12.81
770,7.99,6.08,11.91
780,8.03,4.51,9.64
790,7.36,3.21,7.1
800,6.42,2.5,5.36
810,5.52,2.1,5.54
820,4.4,2.21,5.93
830,3.89,2.17,5.7
840,3.56,1.69,5.15
850,3.56,1.18,4.52
860,4.02,0.18,2.92
870,4.08,-1.0,0.63
880,3.61,-2.83,-1.96
890,2.95,-4.17,-3.28
900,1.89,-4.79,-3.68
910,1.28,-5.47,-3.44
920,0.68,-6.11,-3.05
930,0.05,-6.28,-2.73
940,-0.46,-6.72,-2.57
950,-0.87,-6.82,-3.22
960,-1.17,-7.15,-4.59
970,-1.41,-7.65,-6.11
980,-2.07,-8.03,-7.9
990,-2.74,-7.82,-8.92
1000,-3.46,-8.09,-9.83
