timestamp,x,y,z
0,5.1,11.34,7.41
10,5.12,11.25,7.39
20,5.93,11.77,7.16
30,6.31,11.92,7.74
40,6.73,12.59,8.44
50,6.7,12.7,8.52
60,6.87,12.68,8.3
70,6.98,12.64,7.83
80,7.02,12.06,7.4
90,6.93,10.91,6.96
100,7.01,9.56,6.6
110,7.36,8.86,5.89
120,7.35,8.63,5.23
130,7.02,8.63,4.73
140,6.76,8.64,4.6
150,6.4,8.75,4.62
160,6.03,8.89,4.56
170,5.91,8.45,4.78
180,6.2,8.16,5.07
190,6.61,7.86,5.13
200,6.87,7.66,5.02
210,6.83,7.63,4.95
220,6.69,8.09,5.24
230,6.42,9.23,6.0
240,6.03,10.49,6.91
250,6.24,11.84,7.29
260,6.36,13.78,7.62
270,6.3,15.53,7.64
280,6.54,16.25,7.08
290,7.26,16.6,6.15
300,7.66,16.33,5.77
310,7.84,15.95,5.33
320,7.76,16.2,4.91
330,7.58,16.93,5.62
340,7.42,17.36,7.15
350,7.52,17.19,8.43
360,7.92,16.54,9.23
370,8.51,15.41,9.64
380,8.84,14.67,10.3
390,8.26,14.53,10.31
400,7.85,14.19,9.82
410,7.48,13.71,9.32
420,6.62,13.42,9.47
430,5.51,13.22,9.04
440,5.76,11.69,9.35
450,5.69,9.32,9.64
460,5.09,7.04,9.31
470,4.14,6.04,9.1
480,2.61,6.89,8.96
490,1.2,8.72,8.88
500,1.01,9.31,7.94
510,1.37,8.46,7.09
520,1.06,7.19,6.64
530,1.08,5.33,6.26
540,0.61,4.3,6.44
550,-0.11,4.27,6.66
560,-0.69,5.49,6.75
570,-0.82,5.6,6.7
580,-0.24,4.08,5.55
590,0.66,1.19,3.38
600,0.55,-1.01,2.06
610,-0.57,-1.38,2.07
620,-1.11,-1.43,2.19
630,-0.99,-2.18,2.02
640,-0.92,-4.01,1.95
650,-1.47,-4.74,1.37
660,-1.62,-5.17,0.72
670,-1.83,-5.02,0.23
680,-1.9,-5.5,-0.03
690,-1.92,-6.06,-0.48
700,-2.31,-6.78,-1.08
710,-2.39,-7.17,-1.12
720,-2.69,-8.0,-1.33
730,-2.8,-8.37,-1.38
740,-2.96,-9.02,-1.44
750,-3.37,-9.59,-1.76
760,-3.79,-9.97,-2.17
770,-4.22,-9.98,-2.38
780,-4.6,-9.86,-2.68
790,-5.16,-9.07,-2.61
800,-5.72,-7.86,-2.46
810,-6.07,-7.17,-2.4
820,-6.47,-6.87,-2.31
830,-6.86,-6.41,-2.04
840,-7.09,-6.2,-1.88
850,-7.37,-6.22,-1.57
860,-7.73,-5.93,-1.15
870,-8.04,-5.36,-0.74
880,-8.36,-4.93,-0.43
890,-8.55,-4.77,-0.15
900,-8.8,-4.58,0.05
910,-8.95,-4.39,0.01
920,-9.08,-4.09,0.55
930,-9.19,-3.68,1.01
940,-9.3,-3.55,1.28
950,-9.42,-3.14,1.56
960,-9.52,-2.75,2.0
970,-9.39,-2.62,1.97
980,-9.31,-2.62,2.15
990,-9.24,-2.79,2.14
1000,-9.15,-3.01,2.15
