timestamp,x,y,z
0,16.13,6.88,4.99
10,18.11,6.5,5.37
20,19.99,6.51,6.4
30,20.94,6.05,9.72
40,20.84,5.5,13.56
50,19.62,6.26,15.8
60,17.27,8.27,14.51
70,15.68,9.97,11.01
80,15.03,11.16,9.5
90,14.96,10.27,9.55
100,13.89,12.22,6.01
110,13.57,10.3,7.83
120,13.32,7.89,9.45
130,12.9,7.11,9.5
140,12.51,7.58,8.91
150,12.29,7.56,8.14
160,11.53,7.73,7.22
170,10.75,8.54,6.99
180,10.54,9.2,7.48
190,10.81,9.32,8.51
200,11.17,9.8,9.24
210,11.28,10.74,9.84
220,11.26,11.78,10.71
230,11.19,12.42,12.03
240,11.6,13.6,13.02
250,12.49,15.6,14.23
260,12.77,16.47,14.95
270,13.05,17.53,14.65
280,13.75,18.5,13.94
290,14.11,18.87,12.68
300,14.6,17.06,10.7
310,14.6,15.57,9.07
320,14.6,14.94,8.13
330,15.16,15.94,8.84
340,15.3,18.17,12.2
350,15.38,19.26,15.18
360,15.94,19.37,16.61
370,16.51,18.02,15.73
380,17.51,16.09,13.07
390,17.87,13.13,9.56
400,17.24,10.15,6.06
410,16.24,8.66,4.87
420,14.47,8.36,5.68
430,13.16,7.34,5.86
440,12.77,5.58,5.12
450,12.21,3.0,3.73
460,11.29,0.32,1.83
470,10.06,-1.98,-0.0
480,9.29,-3.71,-1.33
490,8.78,-4.6,-1.84
500,7.85,-4.95,-2.36
510,7.06,-5.06,-2.55
520,6.63,-5.18,-2.57
530,6.18,-5.52,-2.97
540,5.77,-6.01,-3.7
550,5.09,-6.61,-4.4
560,3.85,-7.89,-7.62
570,3.09,-10.39,-10.84
580,-0.34,-10.66,-13.6
590,-1.81,-10.6,-15.78
600,-3.77,-9.8,-16.3
610,-4.92,-9.63,-15.06
620,-5.89,-10.22,-13.96
630,-6.61,-10.31,-13.33
640,-7.57,-9.55,-12.72
650,-8.07,-7.96,-11.41
660,-8.3,-6.26,-9.69
670,-8.64,-4.99,-7.49
680,-8.67,-3.77,-4.87
690,-9.0,-3.17,-2.66
700,-9.29,-2.95,-1.3
710,-9.36,-2.72,-0.24
720,-9.25,-2.71,0.84
730,-9.28,-2.62,1.97
740,-9.27,-2.57,3.09
750,-9.1,-2.46,4.08
760,-8.84,-2.19,4.81
770,-8.49,-2.44,5.58
780,-8.05,-3.26,6.06
790,-7.63,-4.28,6.36
800,-7.35,-5.18,6.57
810,-7.18,-5.6,6.67
820,-7.24,-5.38,6.67
830,-7.42,-4.35,6.69
840,-7.54,-3.47,6.13
850,-6.95,-3.48,6.38
860,-7.18,-4.0,6.54
870,-6.41,-4.4,6.32
880,-6.75,-5.85,5.44
890,-6.89,-5.74,4.76
900,-7.08,-4.95,4.26
910,-7.26,-4.73,4.18
920,-7.37,-4.94,4.57
930,-7.48,-4.91,4.75
940,-7.67,-3.42,4.2
950,-7.71,-3.19,4.08
960,-7.8,-3.23,4.12
970,-7.75,-3.36,4.3
980,-7.68,-3.79,4.51
990,-7.65,-4.11,4.6
1000,-7.67,-4.02,4.38
