timestamp,x,y,z
0,-6.93,-0.22,-5.82
10,-6.88,-0.24,-5.66
20,-6.88,-0.09,-5.75
30,-6.8,0.09,-5.95
40,-6.77,0.16,-6.13
50,-6.59,0.25,-6.35
60,-6.5,0.39,-6.6
70,-6.35,0.53,-6.91
80,-6.08,0.52,-7.36
90,-5.67,0.4,-7.57
100,-5.32,0.28,-7.63
110,-4.94,0.2,-7.66
120,-4.63,0.27,-7.48
130,-4.56,0.47,-7.39
140,-4.54,0.64,-7.58
150,-4.46,0.79,-7.97
160,-4.46,0.92,-8.19
170,-4.49,0.99,-8.23
180,-4.59,1.0,-7.93
190,-4.91,1.01,-7.42
200,-5.33,0.97,-6.64
210,-5.96,1.06,-5.72
220,-6.43,1.19,-5.94
230,-6.26,1.26,-6.52
240,-5.83,1.33,-7.17
250,-5.16,1.18,-7.36
260,-4.5,1.04,-7.25
270,-3.8,0.71,-6.86
280,-2.97,0.32,-6.21
290,-2.47,0.11,-5.4
300,-2.95,0.62,-4.66
310,-3.33,1.16,-4.5
320,-3.38,1.68,-4.8
330,-3.45,2.13,-5.02
340,-3.02,2.32,-4.88
350,-2.35,1.96,-4.64
360,-1.47,1.51,-3.86
370,-0.36,1.21,-2.74
380,0.35,0.97,-1.45
390,1.31,1.1,0.47
400,1.06,2.07,3.21
410,-0.89,3.84,4.96
420,-2.7,4.78,5.4
430,-4.75,5.83,5.81
440,-6.45,6.57,5.53
450,-6.62,6.96,4.98
460,-5.62,5.94,5.91
470,-3.34,6.05,7.08
480,-1.86,4.49,9.61
490,-1.16,4.98,10.94
500,-2.72,6.31,13.48
510,-7.46,7.98,14.0
520,-10.35,8.59,12.53
530,-11.6,9.38,10.4
540,-11.3,8.74,9.93
550,-9.65,9.33,11.11
560,-8.15,9.87,13.6
570,-7.8,11.0,15.22
580,-7.96,10.83,15.03
590,-8.97,10.88,13.68
600,-10.67,12.21,11.78
610,-11.67,13.09,10.75
620,-12.25,14.01,10.37
630,-12.09,14.6,10.92
640,-12.11,15.4,11.29
650,-12.49,15.7,11.35
660,-12.75,15.57,11.15
670,-12.92,15.3,10.55
680,-12.5,14.24,10.07
690,-10.66,14.61,10.06
700,-9.48,14.29,10.18
710,-8.53,14.01,10.14
720,-7.93,13.78,9.93
730,-7.61,13.47,9.8
740,-7.61,13.28,9.61
750,-7.81,12.7,9.58
760,-7.81,12.08,9.56
770,-7.61,11.26,9.63
780,-6.76,10.28,9.79
790,-5.27,8.71,10.57
800,-5.01,8.28,8.33
810,-4.59,7.96,7.82
820,-4.4,7.72,7.34
830,-4.62,7.54,7.11
840,-4.93,6.95,6.92
850,-5.01,6.15,6.81
860,-4.86,5.12,6.7
870,-4.71,4.13,6.67
880,-4.27,3.47,7.12
890,-4.92,2.56,5.87
900,-4.82,1.92,5.61
910,-4.19,1.28,5.37
920,-3.96,0.85,4.94
930,-4.0,0.33,4.31
940,-3.89,-0.27,3.76
950,-3.77,-1.02,3.4
960,-4.04,-1.58,3.02
970,-4.08,-2.12,2.22
980,-3.71,-3.01,1.37
990,-3.06,-3.74,0.67
1000,-2.51,-4.39,0.04
